"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"ODR"	"ODR4554"		"Nee"	"Leerdamseweg 23 4151EC Acquoy"	"West Betuwe"	"1"	"Nee"	"5.892,60"	"390,00"	"74.126,00"	"137004"	"433431"	"136998"	"433489"	"2016-01-13"	"BVB Vergunning"
"ODR"	"ODR4565"		"Nee"	"Polsteeg 4 4158LD Deil"	"West Betuwe"	"1"	"Nee"	"2.134,40"	"4.556,80"	"35.340,00"	"144909"	"430780"	"144893"	"430807"	"1997-03-04"	"BVB Melding"
"ODR"	"ODR4570"		"Nee"	"Rijksstraatweg 61 c 4197RL Buurmalsen"	"West Betuwe"	"1"	"Ja"	"654,00"	"11.118,00"	"1.173.276,00"	"147438"	"436405"	"147313"	"436383"	"2022-01-31"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODR"	"ODR4603"		"Nee"	"Parkweg 15 4153XK Beesd"	"West Betuwe"	"1"	"Nee"	"332,50"	"3.382,00"	"3.135,00"	"141425"	"433855"	"141413"	"433846"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4641"		"Nee"	"Ridderslag 15 4153XG Beesd"	"West Betuwe"	"1"	"Nee"	"196,00"	"312,00"	"1.652,00"	"140602"	"435008"	"140628"	"434978"	"2005-08-15"	"BVB Vergunning"
"ODR"	"ODR4646"		"Nee"	"Ridderslag 20 4153XG Beesd"	"West Betuwe"	"1"	"Nee"	"5.075,00"	"51.620,00"	"47.850,00"	"140887"	"435039"	"140886"	"435106"	"2003-10-27"	"BVB Vergunning"
"ODR"	"ODR4650"		"Nee"	"Ridderslag 21 4153XG Beesd"	"West Betuwe"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"139601"	"435077"	"139697"	"434834"	"2001-04-06"	"BVB Intrekking"
"ODR"	"ODR4654"		"Nee"	"Ridderslag 22 4153XG Beesd"	"West Betuwe"	"1"	"Ja"	"5.123,67"	"24.740,08"	"2.986.608,00"	"140809"	"435036"	"140830"	"435136"	"2011-03-29"	"BVB Vergunning"
"ODR"	"ODR4657"		"Nee"	"Ridderslag 42 4153XG Beesd"	"West Betuwe"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"140214"	"435112"	"140208"	"435118"	"2009-10-07"	"BVB Intrekking"
"ODR"	"ODR4677"		"Nee"	"Banweg 2 4153RM Beesd"	"West Betuwe"	"1"	"Nee"	"2.676,00"	"0,00"	"25.840,00"	"142293"	"435242"	"142310"	"435200"	"2010-02-18"	"BVB Melding"
"ODR"	"ODR4732"		"Nee"	"Ridderslag 9 4153XG Beesd"	"West Betuwe"	"1"	"Nee"	"122,50"	"1.365,00"	"0,00"	"141025"	"434950"	"141046"	"434909"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4735"		"Nee"	"Busterweg 15 a 4153RH Beesd"	"West Betuwe"	"1"	"Nee"	"1.200,00"	"0,00"	"11.800,00"	"142156"	"436516"	"142199"	"346479"	"1991-10-23"	"BVB Melding"
"ODR"	"ODR4752"		"Nee"	"Marienwaerdt St. Janssteeg 3 4153RW Beesd"	"West Betuwe"	"1"	"Nee"	"1.200,00"	"0,00"	"11.800,00"	"144399"	"435105"	"144373"	"435092"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4767"		"Nee"	"Katijdeweg 11 4153RE Beesd"	"West Betuwe"	"1"	"Nee"	"119,00"	"0,00"	"0,00"	"141212"	"435173"	"141212"	"435163"	"2000-02-03"	"BVB Vergunning"
"ODR"	"ODR4774"		"Nee"	"Meinte 21 4153XD Beesd"	"West Betuwe"	"1"	"Nee"	"628,10"	"0,00"	"11.546,00"	"140931"	"434572"	"140902"	"434554"	"2004-12-07"	"BVB Melding"
"ODR"	"ODR4783"		"Nee"	"Haagse Uitweg 7 4197RC Buurmalsen"	"West Betuwe"	"1"	"Nee"	"2.082,80"	"0,00"	"22.946,00"	"148144"	"434666"	"148119"	"434671"	"2013-02-12"	"BVB Melding"
"ODR"	"ODR4785"		"Nee"	"Hennisdijk 13 4197RB Buurmalsen"	"West Betuwe"	"4"	"Nee"	"1.738,20"	"54,60"	"32.311,00"	"147994"	"437496"	"147940"	"437500"	"2020-09-02"	"2 Melding Behandelen"
"ODR"	"ODR4787"		"Nee"	"Hennisdijk 19 4197RB Buurmalsen"	"West Betuwe"	"1"	"Nee"	"2.838,50"	"2.670,00"	"27.595,00"	"147746"	"438163"	"147723"	"438155"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4788"		"Nee"	"Kruisweg 1 4197RA Buurmalsen"	"West Betuwe"	"1"	"Nee"	"3.069,00"	"356,00"	"30.620,00"	"147542"	"437012"	"147537"	"437060"	"2010-11-05"	"BVB Melding"
"ODR"	"ODR4801"		"Nee"	"Rijksstraatweg 59 4197RL Buurmalsen"	"West Betuwe"	"1"	"Nee"	"91,90"	"312,00"	"906,00"	"148354"	"435002"	"148352"	"434992"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4810"		"Nee"	"Bulkstraat 47 4158EA Deil"	"West Betuwe"	"1"	"Nee"	"1.178,50"	"890,00"	"14.570,00"	"144477"	"432574"	"144490"	"432567"	"2011-04-04"	"BVB Melding"
"ODR"	"ODR4811"		"Nee"	"'t Oosteneind 3 4158CA Deil"	"West Betuwe"	"1"	"Nee"	"826,20"	"712,00"	"8.870,00"	"146215"	"432540"	"146199"	"432514"	"1991-12-01"	"BVB Melding"
"ODR"	"ODR4817"		"Nee"	"Appeldijk 1 4158ES Deil"	"West Betuwe"	"1"	"Nee"	"1.520,00"	"7.120,00"	"42.600,00"	"144990"	"433490"	"144819"	"433487"	"1992-07-21"	"BVB Vergunning"
"ODR"	"ODR4830"		"Nee"	"Acquoysemeer 24 a 4151JA Acquoy"	"West Betuwe"	"1"	"Nee"	"612,60"	"2.719,40"	"6.687,00"	"137721"	"434871"	"137702"	"434898"	"2015-04-07"	"BVB Vergunning"
"ODR"	"ODR4831"		"Nee"	"Ruitersweg 1 a 4158LC Deil"	"West Betuwe"	"1"	"Nee"	"2.345,10"	"0,00"	"22.582,00"	"144053"	"430592"	"143984"	"430555"	"2018-09-18"	"BVB Melding"
"ODR"	"ODR4834"		"Nee"	"Boonakkerweg 11 4158LG Deil"	"West Betuwe"	"1"	"Nee"	"3.435,60"	"1.708,80"	"42.708,00"	"144606"	"432008"	"144578"	"431975"	"2016-03-04"	"BVB Melding"
"ODR"	"ODR4837"		"Nee"	"Bulkgraaf 1 4158LB Deil"	"West Betuwe"	"1"	"Nee"	"1.632,80"	"0,00"	"15.480,00"	"144113"	"431064"	"144293"	"431422"	"2017-11-29"	"BVB Melding"
"ODR"	"ODR4840"		"Nee"	"Acquoysemeer 26 4151JA Acquoy"	"West Betuwe"	"1"	"Nee"	"1.132,00"	"0,00"	"10.868,00"	"138574"	"436483"	"138536"	"436527"	"2013-06-26"	"BVB Melding"
"ODR"	"ODR4842"		"Nee"	"Bulkstraat 3 4158EA Deil"	"West Betuwe"	"1"	"Nee"	"80,40"	"698,60"	"373,00"	"144592"	"433088"	"114592"	"433087"	"1999-03-02"	"BVB Vergunning"
"ODR"	"ODR4848"		"Nee"	"Ruitersweg 2 4158LC Deil"	"West Betuwe"	"1"	"Nee"	"127,80"	"0,00"	"456,00"	"144636"	"430535"	"144654"	"430508"	"2005-05-02"	"BVB Vergunning"
"ODR"	"ODR4853"		"Nee"	"Hooiweg 18 4158LE Deil"	"West Betuwe"	"1"	"Ja"	"8.169,00"	"26.452,00"	"5.057.000,00"	"145774"	"431697"	"145773"	"431710"	"2018-06-06"	"BVB Vergunning"
"ODR"	"ODR4857"		"Nee"	"Hooiweg 6 a 4158LE Deil"	"West Betuwe"	"1"	"Nee"	"1.240,90"	"1.424,00"	"19.546,00"	"146260"	"431404"	"146298"	"431469"	"2009-05-12"	"BVB Melding"
"ODR"	"ODR4858"		"Nee"	"Hooiweg 3 4158LE Deil"	"West Betuwe"	"1"	"Nee"	"458,50"	"747,60"	"6.784,00"	"145936"	"431522"	"145925"	"431502"	"2015-03-09"	"BVB Melding"
"ODR"	"ODR4859"		"Nee"	"Hooiweg 5 4158LE Deil"	"West Betuwe"	"1"	"Nee"	"325,00"	"0,00"	"0,00"	"145766"	"431655"	"145730"	"431590"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4867"		"Nee"	"Polsteeg 2 4158LD Deil"	"West Betuwe"	"1"	"Nee"	"664,40"	"0,00"	"7.400,00"	"145073"	"431155"	"145064"	"431176"	"2016-04-29"	"BVB Melding"
"ODR"	"ODR4868"		"Nee"	"Kweldam 1 4158LH Deil"	"West Betuwe"	"1"	"Nee"	"588,00"	"2.618,00"	"24.500,00"	"144257"	"431431"	"144310"	"431414"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR4874"		"Nee"	"Polsteeg 1 4158LD Deil"	"West Betuwe"	"1"	"Nee"	"2.664,40"	"0,00"	"25.826,00"	"145001"	"430850"	"145018"	"430819"	"2008-05-30"	"BVB Melding"
"ODR"	"ODR4877"		"Nee"	"Aalskamperweg 2 4157JD Enspijk"	"West Betuwe"	"1"	"Nee"	"1.011,90"	"11.180,00"	"94.105,00"	"142535"	"430806"	"142558"	"430840"	"2011-09-08"	"BVB Vergunning"
"ODR"	"ODR4889"		"Nee"	"Dorpsstraat 9 4157GH Enspijk"	"West Betuwe"	"1"	"Nee"	"1.060,60"	"1.658,00"	"13.103,00"	"142854"	"432997"	"142828"	"432993"	"1999-05-27"	"BVB Vergunning"
"ODR"	"ODR4891"		"Nee"	"Hoevenseweg 2 4157JB Enspijk"	"West Betuwe"	"1"	"Nee"	"2.134,80"	"0,00"	"20.692,00"	"143100"	"430692"	"143151"	"430700"	"2006-12-06"	"BVB Melding"
"ODR"	"ODR4892"		"Nee"	"Hoevenseweg 3 4157JB Enspijk"	"West Betuwe"	"1"	"Nee"	"635,00"	"0,00"	"6.806,00"	"143029"	"430602"	"142996"	"430594"	"1997-03-09"	"BVB Melding"
"ODR"	"ODR4893"		"Nee"	"Hoevenseweg 4 4157JB Enspijk"	"West Betuwe"	"4"	"Nee"	"1.214,30"	"1.246,00"	"16.493,00"	"143001"	"430214"	"142971"	"430216"	"2021-04-07"	"NL09 Melding Activiteit Behandelen"
"ODR"	"ODR4903"		"Nee"	"Klaverweg 8 4157JA Enspijk"	"West Betuwe"	"1"	"Nee"	"67,70"	"1,80"	"870,00"	"142599"	"431954"	"142626"	"431957"	"1982-03-09"	"BVB Melding"
"ODR"	"ODR4906"		"Nee"	"Kooiweg 2 a 4157JC Enspijk"	"West Betuwe"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"142477"	"429759"	"142425"	"429802"	"2012-06-26"	"BVB Melding"
"ODR"	"ODR4907"		"Nee"	"Kooiweg 3 4157JC Enspijk"	"West Betuwe"	"1"	"Nee"	"30,00"	"0,00"	"0,00"	"142283"	"429708"	"142315"	"429638"	"2008-02-19"	"BVB Melding"
"ODR"	"ODR4909"		"Nee"	"Kooiweg 5 4157JC Enspijk"	"West Betuwe"	"1"	"Nee"	"1.574,34"	"1.222,40"	"17.987,00"	"141941"	"429777"	"142339"	"429929"	"1993-08-03"	"BVB Melding"
"ODR"	"ODR4910"		"Nee"	"Lingedijk 103 4151CM Acquoy"	"West Betuwe"	"1"	"Nee"	"1.615,00"	"0,00"	"18.568,00"	"137860"	"432110"	"137862"	"432155"	"2017-07-05"	"BVB Melding"
"ODR"	"ODR4911"		"Nee"	"Korte Veersteeg 16 4157GR Enspijk"	"West Betuwe"	"1"	"Nee"	"85,00"	"0,00"	"0,00"	"142755"	"432431"	"142738"	"432451"	"2011-02-09"	"BVB Melding"
"ODR"	"ODR4917"		"Nee"	"Hoevenseweg 6 4157JB Enspijk"	"West Betuwe"	"1"	"Nee"	"28,00"	"312,00"	"0,00"	"143432"	"429980"	"143041"	"430983"	"2004-03-11"	"BVB Melding"
"ODR"	"ODR5025"		"Nee"	"Nieuwstraat 1 4191PM Geldermalsen"	"West Betuwe"	"1"	"Nee"	"1.508,25"	"39,00"	"47.992,00"	"145857"	"430616"	"145788"	"430574"	"2006-03-28"	"BVB Vergunning"
"ODR"	"ODR5026"		"Nee"	"Nieuwstraat 2 4191PM Geldermalsen"	"West Betuwe"	"7"	"Ja"	"4.762,70"	"64.949,20"	"242.023,00"	"145989"	"430800"	"146053"	"430834"	"2020-09-23"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR5027"		"Nee"	"Nieuwstraat 3 a 4191PM Geldermalsen"	"West Betuwe"	"1"	"Nee"	"4.819,50"	"49.021,20"	"45.441,00"	"145575"	"430558"	"145707"	"430789"	"2017-05-30"	"BVB Vergunning"
"ODR"	"ODR5028"		"Nee"	"Nieuwstraat 4 4191PM Geldermalsen"	"West Betuwe"	"1"	"Nee"	"2.032,00"	"0,00"	"22.408,00"	"145850"	"430488"	"145864"	"430470"	"2015-06-30"	"BVB Melding"
"ODR"	"ODR5036"		"Nee"	"Tielerweg 56 4191NG Geldermalsen"	"West Betuwe"	"1"	"Nee"	"118,80"	"0,00"	"1.026,00"	"151186"	"432509"	"151176"	"432526"	"1997-06-13"	"BVB Melding"
"ODR"	"ODR5039"		"Nee"	"Banweg 3 4153RM Beesd"	"West Betuwe"	"1"	"Nee"	"246,00"	"0,00"	"5.160,00"	"141947"	"435182"	"141932"	"435449"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5041"		"Nee"	"Prinses Julianaweg 19 4191WJ Geldermalsen"	"West Betuwe"	"1"	"Nee"	"171,63"	"670,80"	"6.366,00"	"149863"	"433670"	"149881"	"433657"	"2001-01-30"	"BVB Vergunning"
"ODR"	"ODR5059"		"Nee"	"Acquoyseweg 80 4151MN Acquoy"	"West Betuwe"	"1"	"Nee"	"132,00"	"0,00"	"1.140,00"	"138140"	"437220"	"138167"	"437178"	"2017-02-14"	"BVB Melding"
"ODR"	"ODR5082"		"Nee"	"Tielerweg 48 4191NG Geldermalsen"	"West Betuwe"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"149952"	"432447"	"149917"	"432476"	"2013-04-17"	"BVB Intrekking"
"ODR"	"ODR5091"		"Nee"	"Tielerweg 33 4191NE Geldermalsen"	"West Betuwe"	"1"	"Nee"	"350,00"	"3.900,00"	"0,00"	"149993"	"432383"	"149982"	"432310"	"1990-01-01"	"BVB Vergunning"
"ODR"	"ODR5095"		"Nee"	"Busterweg 40 4153RJ Beesd"	"West Betuwe"	"1"	"Nee"	"773,20"	"0,00"	"8.464,00"	"141255"	"436362"	"141229"	"436392"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5119"		"Nee"	"Busterweg 15 4153RH Beesd"	"West Betuwe"	"1"	"Nee"	"1.200,00"	"0,00"	"11.800,00"	"142179"	"436498"	"142192"	"436537"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5136"		"Nee"		"West Betuwe"	"1"	"Nee"	"467,40"	"0,00"	"9.804,00"	"null"	"null"	"141943"	"436457"	"1996-06-07"	"BVB Melding"
"ODR"	"ODR5140"		"Nee"	"Nieuwstraat 6 4191PM Geldermalsen"	"West Betuwe"	"1"	"Nee"	"1.022,50"	"178,00"	"10.486,00"	"145610"	"430503"	"145618"	"430485"	"2015-12-22"	"BVB Melding"
"ODR"	"ODR5142"		"Nee"	"Acquoysemeer 22 4151JA Acquoy"	"West Betuwe"	"1"	"Nee"	"1.865,60"	"0,00"	"17.952,00"	"137388"	"434630"	"137341"	"436341"	"2007-02-08"	"BVB Melding"
"ODR"	"ODR5152"		"Nee"	"Busterweg 25 4153RH Beesd"	"West Betuwe"	"1"	"Nee"	"984,00"	"0,00"	"9.676,00"	"141583"	"436388"	"141615"	"436359"	"1992-01-01"	"BVB Melding"
"ODR"	"ODR5174"		"Nee"	"Lageveldweg 8 4155JK Gellicum"	"West Betuwe"	"1"	"Nee"	"114,00"	"93,60"	"912,00"	"139726"	"429398"	"139660"	"429459"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5176"		"Nee"	"Nijsteeg 2 4155BK Gellicum"	"West Betuwe"	"1"	"Nee"	"154,00"	"1.716,00"	"0,00"	"139274"	"431460"	"139300"	"431451"	"2017-09-01"	"BVB Melding"
"ODR"	"ODR5177"		"Nee"	"Heulweg 1 4155JN Gellicum"	"West Betuwe"	"1"	"Nee"	"324,20"	"390,00"	"5.100,00"	"139407"	"430062"	"139430"	"430067"	"2015-09-08"	"BVB Melding"
"ODR"	"ODR5179"		"Nee"	"Koorngraaf 1 4155JV Gellicum"	"West Betuwe"	"1"	"Nee"	"1.082,80"	"31,20"	"10.620,00"	"138941"	"430388"	"138944"	"430388"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5181"		"Nee"	"Laageindseweg 27 4155BG Gellicum"	"West Betuwe"	"1"	"Nee"	"156,80"	"1.696,20"	"495,00"	"138508"	"432036"	"138545"	"432015"	"2006-09-27"	"BVB Melding"
"ODR"	"ODR5183"		"Nee"	"Lageveldweg 7 4155JK Gellicum"	"West Betuwe"	"1"	"Nee"	"1.200,00"	"0,00"	"11.800,00"	"139863"	"429325"	"139316"	"429316"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5186"		"Nee"	"Vlietskant 15 4155BE Gellicum"	"West Betuwe"	"1"	"Nee"	"576,80"	"3.680,00"	"25.316,00"	"139095"	"431879"	"139090"	"431856"	"1990-01-01"	"BVB Vergunning"
"ODR"	"ODR5187"		"Nee"	"Spinweg 2 4155JM Gellicum"	"West Betuwe"	"1"	"Nee"	"528,00"	"0,00"	"4.560,00"	"138714"	"429619"	"138717"	"429660"	"2019-09-11"	"BVB Melding"
"ODR"	"ODR5189"		"Nee"	"Lingedijk 13 4155BA Gellicum"	"West Betuwe"	"1"	"Nee"	"48,00"	"0,00"	"472,00"	"139202"	"432292"	"139217"	"432280"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5192"		"Nee"	"Spinweg 1 4155JM Gellicum"	"West Betuwe"	"1"	"Nee"	"233,20"	"0,00"	"2.014,00"	"139268"	"429624"	"139280"	"429601"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5196"		"Nee"	"Rawayweg 4 4155JW Gellicum"	"West Betuwe"	"1"	"Nee"	"948,30"	"78,00"	"8.770,00"	"138789"	"431432"	"138799"	"431460"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5197"		"Nee"	"Rawayweg 1 4155JW Gellicum"	"West Betuwe"	"3"	"Nee"	"2.841,80"	"2.048,00"	"34.630,00"	"138454"	"431218"	"138435"	"431153"	"2018-01-30"	"5 Vergunningaanvraag Uitgebreid Behandelen"
"ODR"	"ODR5214"		"Nee"	"Achtersteweg 71 4194TJ Meteren"	"West Betuwe"	"1"	"Nee"	"771,60"	"183,80"	"6.830,00"	"147627"	"430149"	"147576"	"430166"	"2007-01-04"	"BVB Melding"
"ODR"	"ODR5224"		"Nee"	"Blankertseweg 4 4194NL Meteren"	"West Betuwe"	"1"	"Nee"	"82,00"	"0,00"	"1.720,00"	"148788"	"430765"	"148771"	"430842"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5229"		"Nee"	"Bommelweg 8 4194NM Meteren"	"West Betuwe"	"1"	"Nee"	"199,44"	"1.902,40"	"3.580,00"	"150753"	"430069"	"150775"	"430127"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5234"		"Nee"	"Bredestraat 6 4194TR Meteren"	"West Betuwe"	"1"	"Nee"	"120,50"	"449,60"	"2.099,00"	"147440"	"431150"	"147412"	"431111"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5238"		"Nee"	"Hoogmeerweg 3 4194TL Meteren"	"West Betuwe"	"1"	"Nee"	"1.760,00"	"0,00"	"21.560,00"	"147389"	"430262"	"147393"	"430306"	"2015-05-07"	"BVB Melding"
"ODR"	"ODR5239"		"Nee"	"Mark 34 4194SM Meteren"	"West Betuwe"	"1"	"Nee"	"466,40"	"0,00"	"4.028,00"	"148353"	"429708"	"148377"	"429886"	"2017-08-11"	"BVB Melding"
"ODR"	"ODR5241"		"Nee"	"Rijksstraatweg 76 4194SL Meteren"	"West Betuwe"	"1"	"Nee"	"1.249,80"	"5.696,00"	"35.628,00"	"147977"	"430538"	"147995"	"430509"	"2016-04-28"	"BVB Melding"
"ODR"	"ODR5242"		"Nee"	"Voetakkerweg 3 4194PP Meteren"	"West Betuwe"	"1"	"Nee"	"601,20"	"5.320,80"	"3.464,00"	"146646"	"431183"	"146629"	"413171"	"1990-01-01"	"BVB Vergunning"
"ODR"	"ODR5261"		"Nee"	"Tiendweg 11 4152GC Rhenoy"	"West Betuwe"	"1"	"Nee"	"2.000,00"	"0,00"	"19.140,00"	"138398"	"434915"	"138422"	"434942"	"2014-05-09"	"BVB Melding"
"ODR"	"ODR5262"		"Nee"	"Beschuinse 1 4152GG Rhenoy"	"West Betuwe"	"1"	"Nee"	"108,00"	"0,00"	"1.062,00"	"138954"	"436476"	"138944"	"436460"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5264"		"Nee"	"Breezij 33 4152GB Rhenoy"	"West Betuwe"	"1"	"Nee"	"420,00"	"4.680,00"	"0,00"	"138111"	"434082"	"138029"	"433964"	"2005-12-27"	"BVB Vergunning"
"ODR"	"ODR5265"		"Nee"	"Breezij 11 4152GB Rhenoy"	"West Betuwe"	"1"	"Nee"	"1.164,00"	"0,00"	"11.446,00"	"138658"	"433283"	"138651"	"433242"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5267"		"Nee"	"Breezij 19 4152GB Rhenoy"	"West Betuwe"	"1"	"Nee"	"2.212,40"	"0,00"	"21.118,00"	"138481"	"433393"	"138427"	"433400"	"2015-04-01"	"BVB Melding"
"ODR"	"ODR5268"		"Nee"	"Parallelweg 4 4152GD Rhenoy"	"West Betuwe"	"1"	"Nee"	"1.200,00"	"0,00"	"11.800,00"	"138023"	"434494"	"138037"	"434518"	"1990-01-01"	"BVB Melding"
"ODR"	"ODR5275"		"Nee"	"Kleine Steeg 10 4152GE Rhenoy"	"West Betuwe"	"1"	"Nee"	"2.104,50"	"21.524,00"	"24.365,00"	"138939"	"434201"	"138953"	"434230"	"2016-09-09"	"BVB Vergunning"
"ODR"	"ODR5280"		"Nee"	"Breezij 29 4152GB Rhenoy"	"West Betuwe"	"1"	"Nee"	"1.200,00"	"0,00"	"11.800,00"	"138226"	"433827"	"138199"	"433787"	"1998-07-27"	"BVB Melding"
"ODR"	"ODR5281"		"Nee"	"Tiendweg 9 4152GC Rhenoy"	"West Betuwe"	"1"	"Nee"	"447,50"	"0,00"	"1.790,00"	"138392"	"434480"	"138437"	"435512"	"2008-04-28"	"BVB Vergunning"
"ODR"	"ODR5282"		"Nee"	"Tiendweg 20 4152GC Rhenoy"	"West Betuwe"	"1"	"Nee"	"5.267,60"	"0,00"	"61.956,00"	"139372"	"434951"	"139411"	"434938"	"2012-04-26"	"BVB Vergunning"
"ODR"	"ODR5284"		"Nee"	"Tiendweg 15 4152GC Rhenoy"	"West Betuwe"	"1"	"Nee"	"6.230,00"	"63.368,00"	"58.740,00"	"139273"	"434955"	"139158"	"435253"	"2010-11-16"	"BVB Vergunning"
"ODR"	"ODR5292"		"Nee"	"Beschuinse 2 4152GG Rhenoy"	"West Betuwe"	"1"	"Nee"	"2.502,00"	"0,00"	"23.906,00"	"139345"	"435462"	"139374"	"435465"	"2006-07-05"	"BVB Melding"
"ODR"	"ODR5299"		"Nee"	"Busterweg 30 4153RJ Beesd"	"West Betuwe"	"1"	"Nee"	"2.325,20"	"1.000,00"	"21.804,00"	"141476"	"436437"	"141499"	"436481"	"2007-03-01"	"BVB Melding"
"ODR"	"ODR5303"		"Nee"	"Achterweg 58 4156AC Rumpt"	"West Betuwe"	"1"	"Nee"	"445,20"	"2.990,40"	"14.280,00"	"140261"	"433077"	"140289"	"433128"	"1993-03-09"	"BVB Vergunning"
"ODR"	"ODR5308"		"Nee"	"Eigen Blokweg 1 4156JL Rumpt"	"West Betuwe"	"1"	"Nee"	"1.356,00"	"14.297,00"	"14.660,00"	"141028"	"429611"	"141041"	"429606"	"1990-01-01"	"BVB Vergunning"
"ODR"	"ODR5311"		"Nee"	"Haaftenseweg 16 4156JR Rumpt"	"West Betuwe"	"1"	"Nee"	"185,20"	"0,00"	"3.016,00"	"140843"	"431565"	"140809"	"431598"	"2015-05-15"	"BVB Melding"
"ODR"	"ODR5315"		"Nee"	"Lageveldweg 1 4156JK Rumpt"	"West Betuwe"	"1"	"Nee"	"492,00"	"0,00"	"4.838,00"	"141398"	"429316"	"141412"	"429292"	"1992-02-25"	"BVB Melding"
"ODR"	"ODR5316"		"Nee"	"Lageveldweg 2 4156JK Rumpt"	"West Betuwe"	"1"	"Nee"	"1.803,80"	"390,00"	"16.640,00"	"141746"	"429383"	"141729"	"429429"	"2013-09-10"	"BVB Melding"
"ODR"	"ODR5317"		"Nee"	"Lageveldweg 3 4156JK Rumpt"	"West Betuwe"	"1"	"Nee"	"1.572,30"	"534,00"	"16.850,00"	"140806"	"429334"	"140789"	"429801"	"2002-01-07"	"BVB Melding"
"ODR"	"ODR5318"		"Nee"	"Lageveldweg 4 4156JK Rumpt"	"West Betuwe"	"1"	"Nee"	"780,00"	"0,00"	"8.880,00"	"141268"	"429388"	"141255"	"429399"	"1994-06-01"	"BVB Melding"
"ODR"	"ODR5322"		"Nee"	"Boutensteinseweg 8 4156JZ Rumpt"	"West Betuwe"	"1"	"Nee"	"1.606,80"	"0,00"	"15.460,00"	"141863"	"430899"	"141846"	"430870"	"2016-03-23"	"BVB Melding"
"ODR"	"ODR5324"		"Nee"	"Molendijk 12 4156AR Rumpt"	"West Betuwe"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"139702"	"433872"	"139700"	"433837"	"2009-09-21"	"BVB Intrekking"
"ODR"	"ODR5326"		"Nee"	"Nieuwendijk 10 4156JP Rumpt"	"West Betuwe"	"1"	"Nee"	"644,80"	"0,00"	"6.172,00"	"139731"	"430409"	"139744"	"430429"	"1986-06-24"	"BVB Melding"
"ODR"	"ODR5327"		"Nee"	"Nieuwendijk 11 4156JP Rumpt"	"West Betuwe"	"1"	"Nee"	"820,00"	"0,00"	"7.800,00"	"140001"	"430335"	"140034"	"430306"	"2010-12-27"	"BVB Melding"
"ODR"	"ODR5328"		"Nee"	"Nieuwendijk 4 4156JP Rumpt"	"West Betuwe"	"1"	"Nee"	"3.016,00"	"0,00"	"28.920,00"	"140538"	"430490"	"140555"	"430514"	"2010-04-07"	"BVB Melding"
"ODR"	"ODR5329"		"Nee"	"Nieuwendijk 7 4156JP Rumpt"	"West Betuwe"	"1"	"Nee"	"1.032,60"	"71,20"	"10.810,00"	"140303"	"430306"	"140319"	"430273"	"2001-04-18"	"BVB Melding"
"ODR"	"ODR5330"		"Nee"	"Nieuwendijk 8 4156JP Rumpt"	"West Betuwe"	"1"	"Nee"	"1.508,00"	"0,00"	"14.460,00"	"140160"	"430387"	"140173"	"430411"	"2012-01-03"	"BVB Melding"
"ODR"	"ODR5334"		"Nee"	"Lageveldweg 6 4156JK Rumpt"	"West Betuwe"	"1"	"Nee"	"1.252,40"	"0,00"	"13.460,00"	"140298"	"429385"	"140301"	"429419"	"2018-04-04"	"BVB Melding"
"ODR"	"ODR5338"		"Nee"	"Roodseweg 9 4156AP Rumpt"	"West Betuwe"	"1"	"Nee"	"571,00"	"356,00"	"5.390,00"	"139601"	"432823"	"139647"	"432877"	"1996-05-08"	"BVB Melding"
