provincie,instellingsnaam,straatnaam,huisnummer-toevoeging,postcode,plaatsnaam,gemeentenummer,gemeentenaam,telefoonnummer,onderwijstype,latitude,longitude
Noord-Brabant,Roomskatholieke Basisschool De Driesprong,Wolfsdonk,6,4861 Bb,Chaam,1723,Alphen-Chaam,0161491693,Basisonderwijs,51.50648109,4.86384025
Noord-Brabant,Katholieke Basisschool De Vonder,Goirleseweg,3,5133 Bc,Riel,0785,Goirle,0135181590,Basisonderwijs,51.52471547,5.02462272
Noord-Brabant,Basisschool De Uilenpoort,Schoolstraat,8-10,5111 Xp,Baarle-Nassau,0744,Baarle-Nassau,0135079453,Basisonderwijs,51.44648311,4.92621205
Noord-Brabant,Basisschool De Spindel,Pastoor Doensstraat,5,4854 Cp,Bavel,0758,Breda,0161431593,Basisonderwijs,51.56730262,4.83143939
Noord-Brabant,Basisschool Bernardus,Bernardusstraat,13,5113 Tg,Ulicoten,0744,Baarle-Nassau,0135199345,Basisonderwijs,51.45592172,4.85827167
Noord-Brabant,Roomskatholiek Basisschool St Willibrordus,Van Gaverenlaan,10-A,5131 Ct,Alphen Nb,1723,Alphen-Chaam,0135081377,Basisonderwijs,51.48412877,4.95699994
Noord-Brabant,Mattheus-School,Sint Jacobsstraat,1-B,4855 Ak,Galder,1723,Alphen-Chaam,0765612777,Basisonderwijs,51.51753758,4.77415603
Noord-Brabant,Kindcentrum Marimba,Steenovenstraat,2,5402 Hm,Uden,1991,Maashorst,0413265292,Basisonderwijs,51.66817035,5.61710359
Noord-Brabant,Ikc Den Dijk,Oudedijk,48,5409 Ad,Odiliapeel,1991,Maashorst,0413335343,Basisonderwijs,51.64412151,5.70643561
Noord-Brabant,Speel- Leercentrum De Vlieger,Hertstraat,4,5408 Xl,Volkel,1991,Maashorst,0413335363,Basisonderwijs,51.64304358,5.65340301
Noord-Brabant,Kc Florent,St. Annastraat,17,5401 An,Uden,1991,Maashorst,0413332313,Basisonderwijs,51.65867164,5.60764666
Noord-Brabant,Kindcentrum De Palster,Germenzeel,500,5403 Xc,Uden,1991,Maashorst,0413332353,Basisonderwijs,51.66555341,5.63583685
Noord-Brabant,Ikc Raam,Bosveld,118,5403 Ag,Uden,1991,Maashorst,0413332344,Basisonderwijs,51.65996796,5.63466118
Noord-Brabant,Kindcentrum Het Speleon,Klarinetstraat,4,5402 Be,Uden,1991,Maashorst,0413332337,Basisonderwijs,51.67081375,5.6164155
Noord-Brabant,Kindplein 'T Centrum,Meerloseweg,1,5402 Xh,Uden,1991,Maashorst,0413332318,Basisonderwijs,51.66129065,5.62053405
Noord-Brabant,Kindcentrum De Vlonder,Heufkens,502,5403 Lv,Uden,1991,Maashorst,0413332333,Basisonderwijs,51.6723997,5.63671829
Noord-Brabant,Kindcentrum Vindingrijk,Horgetouw,1,5404 Ma,Uden,1991,Maashorst,0413724906,Basisonderwijs,51.65207407,5.61622441
Noord-Brabant,Kindcentrum 'T Mulderke,Wislaan,219,5406 Ac,Uden,1991,Maashorst,0413248230,Basisonderwijs,51.64513475,5.61780113
Noord-Brabant,Speelleercentrum De Wijde Wereld,Helmteken,24,5406 Dk,Uden,1991,Maashorst,0413245000,Basisonderwijs,51.64481238,5.637045
Noord-Brabant,Rooms Katholieke Basisschool Laurentius,Van Gaverenlaan,18,4835 Cd,Breda,0758,Breda,0765640755,Basisonderwijs,51.57052946,4.7875632
Noord-Brabant,Kindcentrum  De Klimboom,Meester Hertsigstraat,7,5764 Pr,De Rips,1652,Gemert-Bakel,0493599360,Basisonderwijs,51.55202209,5.81032163
Noord-Brabant,Kindcentrum De Kastanjelaar,Elsenstraat,3,5763 Ap,Milheeze,1652,Gemert-Bakel,0492345223,Basisonderwijs,51.50233486,5.77785895
Noord-Brabant,Kindcentrum De Bakelaar,Schoolstraat,35,5761 Bv,Bakel,1652,Gemert-Bakel,0492341552,Basisonderwijs,51.50211264,5.74105568
Noord-Brabant,Kindcentrum Het Venster,Churchill-Laan,18,5421 Ha,Gemert,1652,Gemert-Bakel,0492390151,Basisonderwijs,51.55166302,5.68658236
Noord-Brabant,Kindcentrum De Regenboog,Parkweg,10,5427 Al,Boekel,0755,Boekel,0492321909,Basisonderwijs,51.60574605,5.67589606
Noord-Brabant,Kindcentrum De Samenstroom,Predikant Swildensstraat,35,5421 Va,Gemert,1652,Gemert-Bakel,0492361419,Basisonderwijs,51.56229015,5.69453194
Noord-Brabant,Kindcentrum Kleinerf,Oude-Molenweg,10,5425 Vr,De Mortel,1652,Gemert-Bakel,0492390210,Basisonderwijs,51.53997319,5.71007561
Noord-Brabant,Kindcentrum Octopus,Parkweg,36,5427 Al,Boekel,0755,Boekel,0492326155,Basisonderwijs,51.60553622,5.67469536
Noord-Brabant,Kindcentrum De Dompelaar,St.-Janstraat,49-51,5424 Ts,Elsendorp,1652,Gemert-Bakel,0492359006,Basisonderwijs,51.58263718,5.77003906
Noord-Brabant,Kindcentrum Cornelius,Sint Josephplein,7,5428 Gl,Venhorst,0755,Boekel,0492359036,Basisonderwijs,51.60780607,5.73864437
Noord-Brabant,Kindcentrum De Havelt,Johannes Keijzershof,2,5423 Tx,Handel,1652,Gemert-Bakel,0492322080,Basisonderwijs,51.57865255,5.71325487
Noord-Brabant,Kindcentrum Berglaren,Groeskuilenstraat,32,5421 Hw,Gemert,1652,Gemert-Bakel,0492390818,Basisonderwijs,51.55341841,5.69474221
Noord-Brabant,Kindontwikkelcentrum De Rank,Koekoekstraat,1,5702 Pm,Helmond,0794,Helmond,0492525418,Basisonderwijs,51.48968183,5.6624697
Noord-Brabant,Wilhelmina Basisschool,Bachlaan,9,5707 Rm,Helmond,0794,Helmond,0492590175,Basisonderwijs,51.48523922,5.64627828
Noord-Brabant,Ds Johannes Groenewegenschool,Sportlaan,4,4251 Gd,Werkendam,1959,Altena,0183501984,Basisonderwijs,51.80806572,4.89631878
Noord-Brabant,Rooms Katholieke Basisschool De Achthoek,Houtse Heuvel,3,4911 At,Den Hout,0826,Oosterhout,0162455472,Basisonderwijs,51.65747785,4.81210716
Noord-Brabant,Kindcentrum De Ontdekking,Kamerlingh Onneslaan,3,4904 Kj,Oosterhout Nb,0826,Oosterhout,0162426990,Basisonderwijs,51.62122621,4.85550014
Noord-Brabant,Rooms Katholieke Basisschool Marcoen,Dennenlaan,71,4849 Bd,Dorst,0826,Oosterhout,0161411376,Basisonderwijs,51.59149041,4.85601338
Noord-Brabant,Rk Basisschool De Toekomst,Sperwerstraat,51,4901 Aw,Oosterhout Nb,0826,Oosterhout,0162471710,Basisonderwijs,51.64953409,4.85913777
Noord-Brabant,Rk Basisschool St Jan,Schoolpad,4,4909 Aw,Oosteind,0826,Oosterhout,0162453114,Basisonderwijs,51.64445373,4.90190865
Noord-Brabant,Rk Basisschool De Beiaard-Harlekijn,Krijtenberg,3,4904 Pw,Oosterhout Nb,0826,Oosterhout,0162470535,Basisonderwijs,51.62522701,4.84467121
Noord-Brabant,Openbare Basisschool Rubenshof,Rubenshof,8,4907 Mx,Oosterhout Nb,0826,Oosterhout,0162452361,Basisonderwijs,51.65867637,4.87633351
Noord-Brabant,Openbare Basisschool Sterrendonk,Sterrenlaan,25,4907 Gh,Oosterhout Nb,0826,Oosterhout,0162450332,Basisonderwijs,51.65590214,4.86594011
Noord-Brabant,Openbare Basisschool De Kameleon,Slotjesveld,9-C,4902 Zp,Oosterhout Nb,0826,Oosterhout,0162453452,Basisonderwijs,51.63847917,4.86279804
Noord-Brabant,Rk Basisschool De Westhoek,Nieuwe Bouwlingstraat,33,4901 Kj,Oosterhout Nb,0826,Oosterhout,0162454352,Basisonderwijs,51.64161029,4.8517381
Noord-Brabant,Rk Basisschool De Touwbaan,Touwbaan,16,4901 Gg,Oosterhout Nb,0826,Oosterhout,0162453706,Basisonderwijs,51.64450023,4.86722711
Noord-Brabant,Openbare Basisschool De Duizendpoot,Willem Dreeslaan,1,4908 Ca,Oosterhout Nb,0826,Oosterhout,0162428817,Basisonderwijs,51.66421581,4.86421515
Noord-Brabant,Openbare Basisschool De Pionier,Zeislaan,3,4904 Vc,Oosterhout Nb,0826,Oosterhout,0162437832,Basisonderwijs,51.64376964,4.83610846
Noord-Brabant,Rooms Katholieke Basisschool De Meander,Frits Van Egtersstraat,1,4906 Hb,Oosterhout Nb,0826,Oosterhout,0162423875,Basisonderwijs,51.65207191,4.83569331
Noord-Brabant,Basisschool Boschakker,Jozef Israelslaan,2-A,5642 Ka,Eindhoven,0772,Eindhoven,0402811151,Basisonderwijs,51.43849353,5.51938002
Noord-Brabant,Basisschool De Sonnewijzer,Ruysdaelstraat,6,5691 Ea,Son En Breugel,0848,Son En Breugel,0499490404,Basisonderwijs,51.51542996,5.48759432
Noord-Brabant,Basisschool De Stokland,Jupiterstraat,3,5694 Tg,Son En Breugel,0848,Son En Breugel,0499490388,Basisonderwijs,51.52054707,5.50742814
Noord-Brabant,Basisschool Karel De Grote,Mendelssohnlaan,217,5653 Bb,Eindhoven,0772,Eindhoven,0402512628,Basisonderwijs,51.4241022,5.45140856
Noord-Brabant,Basisschool De Boog,Koudenhovenseweg Zuid,202,5641 Ac,Eindhoven,0772,Eindhoven,0402811760,Basisonderwijs,51.44904248,5.51651022
Noord-Brabant,St Antonius,Maasstraat,105,5626 Bb,Eindhoven,0772,Eindhoven,0402621520,Basisonderwijs,51.4793809,5.42717882
Noord-Brabant,De Troubadour,Maria Van Bourgondielaan,2-D,5616 Ee,Eindhoven,0772,Eindhoven,0402512704,Basisonderwijs,51.43237745,5.46029422
Noord-Brabant,De Schakel,Johannes Buijslaan,41,5652 Nj,Eindhoven,0772,Eindhoven,0402514666,Basisonderwijs,51.44394668,5.43651733
Noord-Brabant,De Kimme,Weegschaalstraat,1,5632 Cw,Eindhoven,0772,Eindhoven,0402428959,Basisonderwijs,51.47456843,5.50112961
Noord-Brabant,De Korenaar,Gerretsonlaan,17,5624 Jl,Eindhoven,0772,Eindhoven,0402435728,Basisonderwijs,51.46903608,5.45998858
Noord-Brabant,'T Palet,Wenckenbachstraat,42,5621 Hb,Eindhoven,0772,Eindhoven,0402359240,Basisonderwijs,51.45397242,5.46184008
Noord-Brabant,Rapenland,Generaal Boreelpad,29,5623 Jz,Eindhoven,0772,Eindhoven,0402439233,Basisonderwijs,51.4640834,5.47924295
Noord-Brabant,Basisschool Beppino Sarto,St Petrus Canisiuslaan,47,5645 Gc,Eindhoven,0772,Eindhoven,0402131530,Basisonderwijs,51.42713847,5.50912944
Noord-Brabant,Basisschool 'T Startblok,Keverberg,5,5655 Ba,Eindhoven,0772,Eindhoven,0402518710,Basisonderwijs,51.41789069,5.44059383
Noord-Brabant,De Bijenkorf,De Koppele,2,5632 La,Eindhoven,0772,Eindhoven,0402414715,Basisonderwijs,51.47632584,5.49116379
Noord-Brabant,De Achtbaan,Cotentinlaan,1,5627 Nv,Eindhoven,0772,Eindhoven,0402423267,Basisonderwijs,51.49043969,5.44373205
Noord-Brabant,Wethouder Van Eupen,Odysseuslaan,6,5631 Jm,Eindhoven,0772,Eindhoven,0402446044,Basisonderwijs,51.4639591,5.4927626
Noord-Brabant,Basisschool Atalanta,Barrierweg,1,5622 Cl,Eindhoven,0772,Eindhoven,0408489221,Basisonderwijs,51.46165543,5.46923
Noord-Brabant,Wilakkers,Piuslaan,68,5614 Cm,Eindhoven,0772,Eindhoven,0402111844,Basisonderwijs,51.42662075,5.49682174
Noord-Brabant,Basisschool Trudo,St Trudostraat,10,5616 Gb,Eindhoven,0772,Eindhoven,0402517585,Basisonderwijs,51.4400421,5.4541433
Noord-Brabant,De Kameleon,Bennekelstraat,135,5654 Dd,Eindhoven,0772,Eindhoven,0402519520,Basisonderwijs,51.41930828,5.46045485
Noord-Brabant,De Handreiking,Veronapad,3,5632 Tr,Eindhoven,0772,Eindhoven,0402411881,Basisonderwijs,51.48399624,5.50224695
Noord-Brabant,Bs De Talisman,Seringenstraat,9,5644 Pk,Eindhoven,0772,Eindhoven,0402112316,Basisonderwijs,51.42110436,5.48982622
Noord-Brabant,De Springplank,Aldendriel,38,5653 Pk,Eindhoven,0772,Eindhoven,0402521905,Basisonderwijs,51.42289363,5.4410963
Noord-Brabant,Basisschool Theresia,Zeelsterstraat,138,5652 En,Eindhoven,0772,Eindhoven,0402512059,Basisonderwijs,51.4378346,5.43941089
Noord-Brabant,De Schelp,Zuiderzeelaan,3,5628 Kc,Eindhoven,0772,Eindhoven,0402415166,Basisonderwijs,51.47743479,5.46412503
Noord-Brabant,Fellenoord,Hemelrijken,310,5612 Ws,Eindhoven,0772,Eindhoven,0402432289,Basisonderwijs,51.44603287,5.4723097
Noord-Brabant,De Spaaihoeve,Heraultlaan,4,5627 Dp,Eindhoven,0772,Eindhoven,0402622320,Basisonderwijs,51.48548859,5.43881102
Noord-Brabant,De Harlekijn,Zandstraat,35,5691 Cd,Son En Breugel,0848,Son En Breugel,0499490370,Basisonderwijs,51.51048589,5.48794941
Noord-Brabant,Basisschool De Bloktempel,Ijssellaan,6,5691 Hb,Son En Breugel,0848,Son En Breugel,0499490380,Basisonderwijs,51.5232878,5.48443371
Noord-Brabant,De Boschuil,Kiplinglaan,1,5629 Mk,Eindhoven,0772,Eindhoven,0402428917,Basisonderwijs,51.48739263,5.47458808
Noord-Brabant,'T Slingertouw,Grasland,1,5658 Ga,Eindhoven,0772,Eindhoven,0402340699,Basisonderwijs,51.4372872,5.4157351
Noord-Brabant,Rooms Katholieke Basisschool Sint Marie,Boomstraat,5,4635 Cx,Huijbergen,0873,Woensdrecht,0164642525,Basisonderwijs,51.43226575,4.37790182
Noord-Brabant,Rk Basisschool Het Palet,Frans Halsstraat,25,4625 Br,Bergen Op Zoom,0748,Bergen Op Zoom,0164258259,Basisonderwijs,51.47707173,4.30390638
Noord-Brabant,Rooms Katholieke Basisschool Op Dreef,Hogebergdreef,55-A,4645 Ev,Putte,0873,Woensdrecht,0164602512,Basisonderwijs,51.36202325,4.39746171
Noord-Brabant,Rk Basisschool De Wegwijzer,Wethouder Bogersstraat,1-A,4664 Ba,Lepelstraat,0748,Bergen Op Zoom,0164682314,Basisonderwijs,51.55017934,4.27782668
Noord-Brabant,Rk Basisschool Merijntje,Kloosterstraat,4,4681 At,Nieuw-Vossemeer,0851,Steenbergen,0167502694,Basisonderwijs,51.58844104,4.21709161
Noord-Brabant,Christelijke Basisschool De Springplank,Burg Elkhuizenlaan,55,4661 Cj,Halsteren,0748,Bergen Op Zoom,0164682786,Basisonderwijs,51.53666813,4.27108974
Noord-Brabant,Rooms Katholieke Basisschool De Zonneberg,West-Zandberg,47,4756 Bp,Kruisland,0851,Steenbergen,0167532352,Basisonderwijs,51.5711486,4.41078773
Noord-Brabant,Rk Basisschool Gummarus,Esdoornstraat,1,4651 Km,Steenbergen Nb,0851,Steenbergen,0167507130,Basisonderwijs,51.57739835,4.31807929
Noord-Brabant,Rk Basisschool Petrus En Paulus,Stoofdijk,1,4671 Cp,Dinteloord,0851,Steenbergen,0167528118,Basisonderwijs,51.63825939,4.37167533
Noord-Brabant,Rk Basisschool Het Kompas,Galenuslaan,1,4624 Xe,Bergen Op Zoom,0748,Bergen Op Zoom,0164237112,Basisonderwijs,51.48627632,4.31060836
Noord-Brabant,Fortuna,Fortuinstraat,28,4634 Td,Woensdrecht,0873,Woensdrecht,0164613911,Basisonderwijs,51.43113206,4.30717966
Noord-Brabant,Rooms Katholieke Basisschool 'T Paviljoen,Meulenberg,6,4641 Cl,Ossendrecht,0873,Woensdrecht,0164672266,Basisonderwijs,51.39402705,4.33205748
Noord-Brabant,Rk Basisschool Pius X,Kapelaan Kockstraat,48,4651 Xe,Steenbergen Nb,0851,Steenbergen,0167563634,Basisonderwijs,51.57743608,4.32914411
Noord-Brabant,Rk Basisschool Maria Regina,Waterlinie,1,4652 Gb,Steenbergen Nb,0851,Steenbergen,0167563346,Basisonderwijs,51.5915385,4.31494659
Noord-Brabant,Rk Basisschool De Borghoek,Lambertijnenlaan,3,4614 Ev,Bergen Op Zoom,0748,Bergen Op Zoom,0164236894,Basisonderwijs,51.50665682,4.29520543
Noord-Brabant,Groen V Prinsterer,Helfrichstraat,2,4671 Av,Dinteloord,0851,Steenbergen,0167522728,Basisonderwijs,51.63280463,4.36910603
Noord-Brabant,Rooms Katholieke Basisschool De Biezenhof,Rode Schouw,85,4661 Ve,Halsteren,0748,Bergen Op Zoom,0164683922,Basisonderwijs,51.52566516,4.28120258
Noord-Brabant,Rk Basisschool Anton Van Duinkerken,Smitsstraat,29,4623 Xp,Bergen Op Zoom,0748,Bergen Op Zoom,0164240646,Basisonderwijs,51.49475665,4.31312517
Noord-Brabant,Rooms Katholieke Basisschool De Toermalijn,Rondsel,144,4661 Ts,Halsteren,0748,Bergen Op Zoom,0164683188,Basisonderwijs,51.53403535,4.28883927
Noord-Brabant,Rk Basisschool Klim-Op,Philomenahof,31,4631 Nm,Hoogerheide,0873,Woensdrecht,0164612400,Basisonderwijs,51.42427166,4.32593932
Noord-Brabant,Rk Basisschool St Maarten,Vijverstraat,17,4661 Jw,Halsteren,0748,Bergen Op Zoom,0164630373,Basisonderwijs,51.5271061,4.27362749
Noord-Brabant,Rooms Katholieke Basisschool De Welle,Groenplaats,31,4613 Gp,Bergen Op Zoom,0748,Bergen Op Zoom,0164256125,Basisonderwijs,51.50999828,4.28364655
Noord-Brabant,Rk Basisschool Sancta Maria,Kloosterstraat,73,4611 Mb,Bergen Op Zoom,0748,Bergen Op Zoom,0164237160,Basisonderwijs,51.49267024,4.28963695
Noord-Brabant,Rooms Katholieke Basisschool Octopus,Zuiderdreef,322,4616 Aj,Bergen Op Zoom,0748,Bergen Op Zoom,0164854547,Basisonderwijs,51.48121434,4.28893991
Noord-Brabant,Basisschool Marco Polo,Florastraat,195,4613 Cx,Bergen Op Zoom,0748,Bergen Op Zoom,0164253197,Basisonderwijs,51.50352454,4.28330669
Noord-Brabant,Christelijke Basisschool De Grebbe,Kastanjelaan,121,4621 He,Bergen Op Zoom,0748,Bergen Op Zoom,0164233934,Basisonderwijs,51.4950616,4.29926262
Noord-Brabant,Rooms Katholieke Basisschool Lodijke,Ouderdinge,15,4617 Nl,Bergen Op Zoom,0748,Bergen Op Zoom,0164252791,Basisonderwijs,51.47499262,4.27689334
Noord-Brabant,Brede School Bernadette,Mariastraat,31,5738 Ah,Mariahout,1659,Laarbeek,0499425115,Basisonderwijs,51.54081323,5.56967538
Noord-Brabant,Basisschool De Rots,Amundsenstraat,53,5665 Vs,Geldrop,1771,Geldrop-Mierlo,0407802554,Basisonderwijs,51.41792518,5.57748837
Noord-Brabant,Basissch St Jozef,Papenvoort,10,5663 Ah,Geldrop,1771,Geldrop-Mierlo,0888001700,Basisonderwijs,51.41913059,5.54241871
Noord-Brabant,Kindentrum Vijblad,Linze,3,5667 Ah,Geldrop,1771,Geldrop-Mierlo,0402801164,Basisonderwijs,51.42947837,5.55952315
Noord-Brabant,Kindcentrum De Wentelwiek,Jacobushoek,5,5672 Hz,Nuenen,0820,Nuenen Ca,0402831130,Basisonderwijs,51.46424916,5.54552293
Noord-Brabant,Kindcentrum De Vlinder,Sint Jozefplein,3,5666 Rl,Geldrop,1771,Geldrop-Mierlo,0402800600,Basisonderwijs,51.42464524,5.56808968
Noord-Brabant,Kindcentrum De Sprankel,Grotenhof,4,5737 Cb,Lieshout,1659,Laarbeek,0499421529,Basisonderwijs,51.51829219,5.59288749
Noord-Brabant,Kindcentrum Breinplein,Schoolstraat,1,5735 Cg,Aarle-Rixtel,1659,Laarbeek,0492381214,Basisonderwijs,51.51141146,5.63986021
Noord-Brabant,Basisschool T Klokhuis,Hazelaar,47,5664 Ve,Geldrop,1771,Geldrop-Mierlo,0402862964,Basisonderwijs,51.41505729,5.55868431
Noord-Brabant,Brede School Heuvelrijk,Heuvel,5,5674 Rr,Nuenen,0820,Nuenen Ca,0402831261,Basisonderwijs,51.48840002,5.56409451
Noord-Brabant,Dalton Kindcentruml Dommeldal,Beneden Beekloop,93,5662 Hk,Geldrop,1771,Geldrop-Mierlo,0402800004,Basisonderwijs,51.42994139,5.54854129
Noord-Brabant,Kc Beekrijk-Locatie Dalton Basisschool 'T Otterke,Beverstraat,11,5741 Kw,Beek En Donk,1659,Laarbeek,0492462163,Basisonderwijs,51.53270326,5.62573442
Noord-Brabant,Basisschool Merlebos,De Spinner,6,5591 Ng,Heeze,1658,Heeze-Leende,0402240055,Basisonderwijs,51.38466195,5.56519296
Noord-Brabant,Basisschool Sint Jozef,De Koppel,1,5674 Nw,Nuenen,0820,Nuenen Ca,0402831207,Basisonderwijs,51.4926121,5.52178461
Noord-Brabant,De Parel,Pastoor Gastlaan,2,5591 Bm,Heeze,1658,Heeze-Leende,0402240059,Basisonderwijs,51.38815493,5.57972214
Noord-Brabant,Kindcentrum De Raagten,Otterweg,31,5741 Bc,Beek En Donk,1659,Laarbeek,0492461545,Basisonderwijs,51.53627445,5.62704528
Noord-Brabant,Brede School Dirk Hezius,Schoolstraat,1,5591 Hk,Heeze,1658,Heeze-Leende,0402240035,Basisonderwijs,51.37963689,5.57549376
Noord-Brabant,Brainport School De Dassenburcht,Jacob Catsstraat,1-3,5671 Vp,Nuenen,0820,Nuenen Ca,0402831583,Basisonderwijs,51.47531026,5.54139491
Noord-Brabant,Kc Beekrijk-Locatie De Muldershof,Molenweg,5,5741 Na,Beek En Donk,1659,Laarbeek,0492461309,Basisonderwijs,51.52662387,5.62722997
Noord-Brabant,Basisschool De Crijnsschool,Heikampen,3,5672 St,Nuenen,0820,Nuenen Ca,0402835349,Basisonderwijs,51.45994913,5.54931063
Noord-Brabant,Kindcentrum Puur Sang - Lucia,Haver,13,5731 La,Mierlo,1771,Geldrop-Mierlo,0492661561,Basisonderwijs,51.43571868,5.62496375
Noord-Brabant,Kindcentrum De Nieuwe Linde,Van Duynhovenlaan,15,5673 Ap,Nuenen,0820,Nuenen Ca,0402838671,Basisonderwijs,51.47652689,5.56350135
Noord-Brabant,Kindcentrum De Kersentuin,Wersakker,55,5731 Ke,Mierlo,1771,Geldrop-Mierlo,0492662899,Basisonderwijs,51.4401175,5.61043196
Noord-Brabant,Kindcentrum Puur Sang - Loeswijk,Biss Van Mierlostraat,92,5731 Gh,Mierlo,1771,Geldrop-Mierlo,0492662500,Basisonderwijs,51.44305827,5.62497419
Noord-Brabant,Nutsbasisschool Boeimeer,Jan Nieuwenhuyzenstraat,2,4818 Rj,Breda,0758,Breda,0765146101,Basisonderwijs,51.57910634,4.77438972
Noord-Brabant,Nutsbasisschool Dirk Van Veen,Laan Van Mecklenburg,30,4818 Gd,Breda,0758,Breda,0853001222,Basisonderwijs,51.5773724,4.78686814
Noord-Brabant,Nutsbasisschool De Hoogakker,Wandelakker,60-62,4824 Sg,Breda,0758,Breda,0765411469,Basisonderwijs,51.60481241,4.73832627
Noord-Brabant,Nutsbasisschool Burgst,Groene Hil,20,4822 Rs,Breda,0758,Breda,0765439008,Basisonderwijs,51.61778006,4.73963754
Noord-Brabant,Nutsbasisschool Teteringen,Breeschot,18,4847 Ew,Teteringen,0758,Breda,0765428294,Basisonderwijs,51.60828456,4.82119104
Noord-Brabant,Jenaplanschool Antonius Abt,Oberon,17,5221 Lt,'S-Hertogenbosch,0796,S Hertogenbosch,0738511200,Basisonderwijs,51.72883782,5.25560751
Noord-Brabant,Oecumenische Jenaplanschool Molenwijk,Achterberghstraat,12,5282 Rp,Boxtel,0757,Boxtel,0411672048,Basisonderwijs,51.59617039,5.3178261
Noord-Brabant,Prinses Amaliaschool,Reginahof,3,5282 Gc,Boxtel,0757,Boxtel,0411611450,Basisonderwijs,51.59721266,5.31749829
Noord-Brabant,Basisschool De Klim,Lennisheuvel,52,5281 Lg,Boxtel,0757,Boxtel,0411674715,Basisonderwijs,51.57199853,5.3152377
Noord-Brabant,Basisschool De Springplank,St.-Elisabethstraat,19,5261 Vk,Vught,0865,Vught,0736563606,Basisonderwijs,51.65579452,5.29668591
Noord-Brabant,Rooms Katholieke Basisschool De Leydraad,Voorstraat,17,5266 Av,Cromvoirt,0865,Vught,0411641907,Basisonderwijs,51.66146325,5.23203211
Noord-Brabant,Ikc De Avonturier,Lidwinastraat,12-A,5262 Ep,Vught,0865,Vught,0736564019,Basisonderwijs,51.64535517,5.28774211
Noord-Brabant,De Vlindertuin/Kindcentrum,Jac. Van Looystraat,5,5216 Sb,'S-Hertogenbosch,0796,S Hertogenbosch,0737820106,Basisonderwijs,51.68347332,5.33232854
Noord-Brabant,Rooms Katholieke Basisschool De Schalm,Theresialaan,34,5262 Bn,Vught,0865,Vught,0736563678,Basisonderwijs,51.65167609,5.28221137
Noord-Brabant,Rk Basissch Het Molenven,Koninginnelaan,1-C,5263 Dp,Vught,0865,Vught,0736560129,Basisonderwijs,51.66678999,5.27813826
Noord-Brabant,Basisschool St Petrus,Burgakker,8,5281 Ch,Boxtel,0757,Boxtel,0411672348,Basisonderwijs,51.58723994,5.32531411
Noord-Brabant,Basisschool De Beemden,Apollopad,99,5283 Kg,Boxtel,0757,Boxtel,0411685083,Basisonderwijs,51.58445417,5.34771082
Noord-Brabant,Basisschool De Vorsenpoel,Hendrik Verheeslaan,40,5283 Cv,Boxtel,0757,Boxtel,0411611484,Basisonderwijs,51.58841533,5.338709
Noord-Brabant,Basisschool De Hobbendonken,Beneluxlaan,4,5283 Hd,Boxtel,0757,Boxtel,0411674576,Basisonderwijs,51.58683966,5.33388559
Noord-Brabant,Protestants Christelijke Basisschool De Bron,Zilverkruid,10,5237 Ha,'S-Hertogenbosch,0796,S Hertogenbosch,0736449176,Basisonderwijs,51.72729643,5.29623109
Noord-Brabant,Rooms Katholieke Basisschool De Wegwijzer,Brouwerstraat,2,5271 Xr,Sint-Michielsgestel,0845,Sint-Michielsgestel,0735941832,Basisonderwijs,51.66201976,5.37072273
Noord-Brabant,Basisschool Roald Dahl,Papaverstraat,31,5271 Ra,Sint-Michielsgestel,0845,Sint-Michielsgestel,0735512798,Basisonderwijs,51.63617158,5.33470221
Noord-Brabant,Basisschool Herman Jozef,Pastoor Verlindenstraat,22,5258 Hv,Berlicum,0845,Sint-Michielsgestel,0735037265,Basisonderwijs,51.66147938,5.4191065
Noord-Brabant,Basisschool Klim-Op,Sportlaantje,8,5076 Am,Haaren,0824,Oisterwijk,0411621209,Basisonderwijs,51.59738376,5.22566097
Noord-Brabant,Basisschool Dr Landman,Kloosterstraat,30,5268 Ac,Helvoirt,0865,Vught,0411645295,Basisonderwijs,51.63361968,5.23136745
