"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"OMWB"	"4709RM11"	"Melkrundvee"	"Nee"	"Everlandwegje 11 4709RM Nispen"	"Roosendaal"	"1"	"Nee"	"530,50"	"0,00"	"7.870,00"	"90083"	"389886"	"90081"	"389928"	"2006-10-25"	"Melding:AMvB melkrundveehouderij"
"OMWB"	"4709RM5"	"voormalig bedrijf"	"Ja"	"Everlandwegje 5 4709RM Nispen"	"Roosendaal"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"89759"	"390418"	"89775"	"390447"	"2021-02-03"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4709RM8"	"voormalig bedrijf"	"Ja"	"Everlandwegje 8 4709RM Nispen"	"Roosendaal"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"89903"	"390021"	"89864"	"390020"	"2018-05-09"	"Melding:Bewijs bedrijfsbeëindiging"
"OMWB"	"4709RP51"	"Melkrundvee"	"Nee"	"Oude Turfvaartsestraat 51 4709RP Nispen"	"Roosendaal"	"1"	""	"1.935,00"	"2.492,00"	"21.550,00"	"91371"	"389350"	"91418"	"389384"	"2024-04-10"	"Melding Besluit Activiteit Leefomgeving"
"OMWB"	"4709RR77"	"Vleesvarkens"	"Nee"	"Nispenseweg 77 4709RR Nispen"	"Roosendaal"	"1"	"Ja"	"4.766,00"	"53.225,00"	"378.828,00"	"91067"	"390553"	"91068"	"390551"	"2003-02-25"	"Vergunning:Melding verandering inrichting 8.19"
"OMWB"	"4709RR91"	"Paarden"	"Nee"	"Nispenseweg 91 4709RR Nispen"	"Roosendaal"	"3"	""	"118,20"	"115,40"	"1.262,00"	"91028"	"390143"	"91045"	"390127"	"2024-02-15"	"Melding activiteitenbesluit"
"OMWB"	"4709RS48"	"Melkrundvee"	"Nee"	"Passenberg 48 4709RS Nispen"	"Roosendaal"	"1"	"Nee"	"1.704,20"	"0,00"	"18.398,00"	"90911"	"390606"	"90871"	"390618"	"2017-04-10"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4709RS58"	"Zeugen"	"Nee"	"Passenberg 58 4709RS Nispen"	"Roosendaal"	"1"	""	"1.548,54"	"30.140,60"	"97.994,00"	"90882"	"390321"	"90886"	"390319"	"2020-09-08"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4709RS70"	"voormalig bedrijf"	"Ja"	"Passenberg 70 4709RS NISPEN"	"Roosendaal"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"90845"	"390158"	"90845"	"390158"	"2005-06-24"	"Melding:Van rechtswege vervallen"
"OMWB"	"4709RT136"	"Vleesvarkens"	"Nee"	"Bergsebaan 136 4709RT Nispen"	"Roosendaal"	"1"	""	"5.796,50"	"32.164,20"	"230.968,00"	"89418"	"389504"	"89450"	"389509"	"2005-04-19"	"Vergunning:Revisievergunning"
"OMWB"	"4711RK25"	"Vleesvee"	"Nee"	"Kastanjestraat 25 4711RK St. Willebrord"	"Rucphen"	"1"	""	"547,90"	"3.239,60"	"16.846,00"	"98674"	"395749"	"98674"	"395748"	"2017-02-22"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4711RN155"	"Paarden"	"Nee"	"Bremstraat 155 4711RN St. Willebrord"	"Rucphen"	"1"	""	"75,70"	"0,00"	"0,00"	"98511"	"396693"	"98513"	"396683"	"2006-12-06"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4711RP158"	"Vleesvee"	"Nee"	"Bremstraat 158 4711RP St. Willebrord"	"Rucphen"	"1"	""	"177,90"	"486,00"	"5.450,00"	"98498"	"396173"	"98475"	"396163"	"2023-05-22"	"Melding activiteitenbesluit"
"OMWB"	"4711RR33"	"voormalig bedrijf"	"Ja"	"Roosendaalseweg 33 4711RR St. Willebrord"	"Rucphen"	"1"	""	"nu"	"nu"	"nu"	"99158"	"396715"	"99157"	"396714"	"2022-07-15"	"Intrekking gehele veebestand"
"OMWB"	"4711RR35"	"voormalig bedrijf"	"Ja"	"Roosendaalseweg 35 4711RR ST. WILLEBRORD"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"98922"	"396812"	"98922"	"396812"	"2003-04-17"	"Melding:Van rechtswege vervallen"
"OMWB"	"4711RR39"	"voormalig bedrijf"	"Ja"	"Roosendaalseweg 39 4711RR ST. WILLEBRORD"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"98768"	"396761"	"98768"	"396761"	"2010-06-10"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4711RV49"	"Paarden"	"Nee"	"Hoge Donk 49 4711RV St. Willebrord"	"Rucphen"	"1"	""	"250,00"	"0,00"	"0,00"	"100887"	"396448"	"100897"	"396428"	"2000-05-23"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4711SB81"	"Melkrundvee"	"Nee"	"Irenestraat 81 4711SB St. Willebrord"	"Rucphen"	"1"	""	"110,50"	"178,00"	"2.740,00"	"100266"	"396554"	"100260"	"396614"	"1996-11-11"	"Melding:AMvB melkrundveehouderij"
"OMWB"	"4711SB91"	"voormalig bedrijf"	"Ja"	"Irenestraat 91 4711SB ST. WILLEBRORD"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100325"	"396395"	"100325"	"396395"	"2013-05-30"	"Melding:Van rechtswege vervallen"
"OMWB"	"4711SE24"	"voormalig bedrijf"	"Ja"	"Prinsenhoefstraat 24 4711SE ST. WILLEBRORD"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100459"	"396274"	"100459"	"396274"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714EN12"	"Melkrundvee"	"Nee"	"Omgangstraat 12 4714EN Sprundel"	"Rucphen"	"1"	""	"1.783,80"	"0,00"	"26.712,00"	"100863"	"394548"	"100904"	"394542"	"2020-12-10"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714EN19"	"voormalig bedrijf"	"Ja"	"Omgangstraat 19 4714EN SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100841"	"394436"	"100841"	"394436"	"2013-06-26"	"Melding:Van rechtswege vervallen"
"OMWB"	"4714PB10"	"Melkrundvee"	"Nee"	"Moervenstraatje 10 4714PB Sprundel"	"Rucphen"	"1"	""	"3.216,00"	"0,00"	"31.920,00"	"99614"	"392495"	"99590"	"392500"	"2009-01-20"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4714RG3"	"Melkrundvee"	"Nee"	"Bakkersmeer 3 4714RG Sprundel"	"Rucphen"	"1"	""	"1.658,35"	"397,80"	"15.318,00"	"100166"	"392553"	"100221"	"392559"	"2018-08-13"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4714RG45"	"voormalig bedrijf"	"Ja"	"Vorenseindseweg 45 4714RG SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100156"	"394135"	"100156"	"394135"	"2018-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RG79"	"Melkrundvee"	"Nee"	"Vorenseindseweg 79 4714RG Sprundel"	"Rucphen"	"1"	""	"1.216,60"	"498,40"	"12.106,00"	"99399"	"393363"	"99423"	"393369"	"2006-12-06"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4714RG89"	"voormalig bedrijf"	"Ja"	"Vorenseindseweg 89 4714RG SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"99185"	"393189"	"99185"	"393189"	"2014-01-28"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4714RG93"	"voormalig bedrijf"	"Ja"	"Vorenseindseweg 93 4714RG SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"99093"	"393111"	"99093"	"393111"	"2012-03-30"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RH66"	"Melkrundvee"	"Nee"	"Vorenseindseweg 66 4714RH Sprundel"	"Rucphen"	"1"	"Nee"	"3.164,00"	"0,00"	"34.328,00"	"99675"	"393629"	"99691"	"393622"	"2015-02-09"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714RH72"	"Melkrundvee"	"Nee"	"Vorenseindseweg 72 4714RH Sprundel"	"Rucphen"	"1"	"Nee"	"303,50"	"0,00"	"3.380,00"	"99553"	"393557"	"99538"	"393568"	"2007-07-23"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4714RH82"	"voormalig bedrijf"	"Ja"	"Vorenseindseweg 82 4714RH SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"99341"	"393378"	"99341"	"393378"	"2020-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RJ1"	"voormalig bedrijf"	"Ja"	"Pauwenstraat 1 4714RJ SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"99348"	"393081"	"99348"	"393081"	"2012-03-15"	"Melding:Van rechtswege vervallen"
"OMWB"	"4714RJ1A"	"voormalig bedrijf"	"Ja"	"Pauwenstraat 1A 4714RJ SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"99305"	"393170"	"99305"	"393170"	"2016-05-11"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RJ4"	"Zeugen"	"Nee"	"Pauwenstraat 4 4714RJ Sprundel"	"Rucphen"	"1"	""	"1.402,04"	"17.341,50"	"139.450,00"	"99320"	"393064"	"99325"	"393036"	"2014-06-25"	"Vergunning:Omgevingsvergunning milieu"
"OMWB"	"4714RK6"	"voormalig bedrijf"	"Ja"	"Puinbroekstraat 6 4714RK SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"99907"	"393160"	"99907"	"393160"	"2014-07-17"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RL10"	"Melkrundvee"	"Nee"	"Hogestraat 10 4714RL Sprundel"	"Rucphen"	"1"	""	"1.426,00"	"0,00"	"39.100,00"	"100702"	"392583"	"100721"	"392552"	"1999-04-21"	"Vergunning:"
"OMWB"	"4714RL4"	"Melkrundvee"	"Nee"	"Hogestraat 4 4714RL Sprundel"	"Rucphen"	"6"	"Ja"	"4.431,00"	"0,00"	"90.342,00"	"100045"	"392537"			"2022-05-24"	"Omgevingsvergunning-revisie"
"OMWB"	"4714RL8"	"Geiten"	"Nee"	"Hogestraat 8 4714RL Sprundel"	"Rucphen"	"1"	""	"2.242,50"	"22.738,50"	"28.360,00"	"100608"	"392605"	"100596"	"392568"	"2016-07-18"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4714RM13"	"Melkrundvee"	"Nee"	"Waterstraat 13 4714RM Sprundel"	"Rucphen"	"1"	""	"88,00"	"0,00"	"760,00"	"100185"	"393331"	"100216"	"393336"	"2011-07-15"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4714RM5"	"voormalig bedrijf"	"Ja"	"Waterstraat 5 4714RM SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100098"	"393706"	"100098"	"393706"	"2012-01-11"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4714RN56"	"voormalig bedrijf"	"Ja"	"Omgangstraat 56 4714RN SPRUNDEL"	"Rucphen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"100480"	"393970"	"100480"	"393970"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RP1"	"voormalig bedrijf"	"Ja"	"Akkerstraat 1 4714RP SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100346"	"393693"	"100346"	"393693"	"2010-03-25"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RP16"	"voormalig bedrijf"	"Ja"	"Akkerstraat 16 4714RP SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100304"	"393611"	"100304"	"393611"	"2003-03-16"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RR12"	"voormalig bedrijf"	"Ja"	"Klein-Zundertseweg 12 4714RR SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101070"	"392693"	"101070"	"392693"	"1999-04-14"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RR15"	"voormalig bedrijf"	"Ja"	"Klein-Zundertseweg 15 4714RR SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101101"	"392451"	"101101"	"392451"	"2008-12-09"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RR16"	"voormalig bedrijf"	"Ja"	"Klein-Zundertseweg 16 4714RR SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101000"	"392245"	"101000"	"392245"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RR17"	"Melkrundvee"	"Nee"	"Klein Zundertseweg 17 4714RR Sprundel"	"Rucphen"	"1"	""	"1.116,80"	"0,00"	"10.046,00"	"101088"	"391953"	"101108"	"391961"	"2009-09-22"	"Intrekking:Besluit Landbouw milieubeheer"
"OMWB"	"4714RR5"	"voormalig bedrijf"	"Ja"	"Klein-Zundertseweg 5 4714RR SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100823"	"393225"	"100823"	"393225"	"2005-12-27"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RT12"	"Paarden"	"Nee"	"Kolkstraat 12 4714RT Sprundel"	"Rucphen"	"1"	""	"146,00"	"0,00"	"296,00"	"101772"	"392521"	"101781"	"392503"	"2016-05-15"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714RT13"	"voormalig bedrijf"	"Ja"	"Kolkstraat 13 4714RT SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101817"	"392545"	"101817"	"392545"	"2010-12-03"	"Melding:Van rechtswege vervallen"
"OMWB"	"4714RT2"	"voormalig bedrijf"	"Ja"	"Kolkstraat 2 4714RT SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101150"	"392849"	"101150"	"392849"	"1993-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RT4"	"voormalig bedrijf"	"Ja"	"Kolkstraat 4 4714RT SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101194"	"392822"	"101194"	"392822"	"2014-07-10"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RW4"	"voormalig bedrijf"	"Ja"	"Turfstraat 4 4714RW SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101250"	"393085"	"101250"	"393085"	"2003-03-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RW9"	"voormalig bedrijf"	"Ja"	"Turfstraat 9 4714RW SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101907"	"393575"	"101907"	"393575"	"2014-08-13"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714RX23"	"Melkrundvee"	"Nee"	"de Heikant 23 4714RX Sprundel"	"Rucphen"	"1"	""	"356,40"	"0,00"	"3.078,00"	"101660"	"393782"	"101642"	"393800"	"2018-09-26"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714RZ1"	"Paarden"	"Nee"	"Vinkebossenstraat 1 4714RZ Sprundel"	"Rucphen"	"1"	""	"93,90"	"0,00"	"0,00"	"100976"	"393702"	"100984"	"393729"	"2009-07-28"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4714SB19"	"voormalig bedrijf"	"Ja"	"Bosstraat 19 4714SB SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101629"	"394166"	"101629"	"394166"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SB34"	"Melkrundvee"	"Nee"	"Bosstraat 34 4714SB Sprundel"	"Rucphen"	"1"	""	"695,00"	"390,00"	"5.700,00"	"101811"	"394215"	"101825"	"394222"	"2015-09-07"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714SC19"	"Zeugen"	"Nee"	"Oosteindseweg 19 4714SC Sprundel"	"Rucphen"	"1"	"Ja"	"1.899,66"	"74.644,40"	"520.042,00"	"102190"	"394437"	"102201"	"394480"	"2016-08-04"	"Vergunning:Omgevingsvergunning-verandering"
"OMWB"	"4714SC32"	"Vleesvarkens"	"Nee"	"Oosteindseweg 32 4714SC Sprundel"	"Rucphen"	"1"	""	"1.910,50"	"19.748,10"	"130.707,00"	"102193"	"394293"	"102152"	"394278"	"2011-06-29"	"Vergunning:Revisievergunning"
"OMWB"	"4714SC36"	"Vleesvarkens"	"Nee"	"Oosteindseweg 36 4714SC Sprundel"	"Rucphen"	"1"	"Ja"	"6.139,50"	"80.085,50"	"519.045,00"	"102207"	"394214"	"102172"	"394189"	"2007-01-16"	"Vergunning:Revisievergunning"
"OMWB"	"4714SC37"	"Vleesvee"	"Nee"	"Oosteindseweg 37 4714SC Sprundel"	"Rucphen"	"1"	""	"222,90"	"235,30"	"14.928,00"	"102272"	"394066"	"102274"	"394065"	"2013-12-08"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714SC56"	"voormalig bedrijf"	"Ja"	"Oosteindseweg 56 4714SC SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102297"	"393768"	"102297"	"393768"	"2008-09-30"	"Melding:Van rechtswege vervallen"
"OMWB"	"4714SC77"	"Melkrundvee"	"Nee"	"Oosteindseweg 77 4714SC Sprundel"	"Rucphen"	"1"	""	"417,20"	"0,00"	"4.532,00"	"102633"	"393180"	"102655"	"393173"	"1997-06-04"	"Melding:AMvB melkrundveehouderij"
"OMWB"	"4714SE24"	"Melkrundvee"	"Nee"	"de Heikant 24 4714SE Sprundel"	"Rucphen"	"1"	""	"2.658,80"	"2.990,40"	"33.494,00"	"102022"	"393936"	"101985"	"393902"	"2016-08-09"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"4714SE33"	"Melkrundvee"	"Nee"	"de Heikant 33 4714SE Sprundel"	"Rucphen"	"1"	""	"418,00"	"0,00"	"3.736,00"	"102130"	"394034"	"102113"	"394032"	"2006-12-06"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4714SG30"	"voormalig bedrijf"	"Ja"	"Turfstraat 30 4714SG Sprundel"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102152"	"393635"	"102148"	"393632"	"2019-07-19"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SH6"	"voormalig bedrijf"	"Ja"	"Gagelstraat 6 4714SH SPRUNDEL"	"Rucphen"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"102116"	"393176"	"102116"	"393176"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SK1B"	"Vleesvee"	"Nee"	"Groenstraat 1B 4714SK Sprundel"	"Rucphen"	"1"	""	"363,20"	"1.993,60"	"8.636,00"	"102300"	"394838"	"102299"	"394849"	"1996-09-26"	"Melding:Melding verandering inrichting 8.19"
"OMWB"	"4714SK2"	"voormalig bedrijf"	"Ja"	"Groenstraat 2 4714SK SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102303"	"394772"	"102303"	"394772"	"2011-06-20"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SK3"	"voormalig bedrijf"	"Ja"	"Groenstraat 3 4714SK SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102353"	"394754"	"102353"	"394754"	"2014-08-15"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SK3A"	"Vleeskuikens"	"Nee"	"Groenstraat 3A 4714SK Sprundel"	"Rucphen"	"1"	"Ja"	"3.045,00"	"47.850,00"	"3.190.000,00"	"102395"	"394719"	"102397"	"394718"	"2016-08-03"	"Vergunning:Omgevingsvergunning-verandering"
"OMWB"	"4714SK6"	"voormalig bedrijf"	"Ja"	"Groenstraat 6 4714SK SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102521"	"394402"	"102521"	"394402"	"2013-12-12"	"Intrekking:Van rechtswege vervallen"
"OMWB"	"4714SK8A"	"Melkrundvee"	"Nee"	"Groenstraat 8A 4714SK Sprundel"	"Rucphen"	"1"	""	"3.934,00"	"0,00"	"35.476,00"	"102752"	"394119"	"102757"	"394117"	"2009-09-10"	"Vergunning:Revisievergunning"
"OMWB"	"4714SL3"	"voormalig bedrijf"	"Ja"	"de Wildert 3 4714SL Sprundel"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"103076"	"394334"	"103075"	"394349"	"2019-04-13"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SL4"	"voormalig bedrijf"	"Ja"	"de Wildert 4 4714SL SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102951"	"394086"	"102951"	"394086"	"1998-09-10"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SP18"	"voormalig bedrijf"	"Ja"	"Bredasebaan 18 4714SP SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101649"	"394791"	"101649"	"394791"	"2011-02-21"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SR68"	"Paarden"	"Nee"	"Bredasebaan 68 4714SR Sprundel"	"Rucphen"	"1"	""	"184,60"	"0,00"	"342,00"	"102068"	"394937"	"102080"	"394921"	"2006-12-07"	"Melding:"
"OMWB"	"4714SR76"	"Vleesvee"	"Nee"	"Bredasebaan 76 4714SR Sprundel"	"Rucphen"	"1"	""	"2.800,00"	"28.480,00"	"26.400,00"	"102246"	"395042"	"102302"	"395062"	"2004-09-28"	"Vergunning:uitbreidings/veranderingsvergunning"
"OMWB"	"4714SR88"	"Melkrundvee"	"Nee"	"Bredasebaan 88 4714SR Sprundel"	"Rucphen"	"1"	""	"3.040,00"	"0,00"	"33.400,00"	"102547"	"395215"	"102533"	"395207"	"2009-04-23"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4714SR94"	"voormalig bedrijf"	"Ja"	"Bredasebaan 94 4714SR SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102619"	"395242"	"102619"	"395242"	"1998-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SR98"	"voormalig bedrijf"	"Ja"	"Bredasebaan 98 4714SR SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102727"	"395212"	"102727"	"395212"	"2008-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714ST20"	"voormalig bedrijf"	"Ja"	"Munnikendijk 20 4714ST SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101719"	"395291"	"101719"	"395291"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714SX8"	"voormalig bedrijf"	"Ja"	"Broekestraatje 8 4714SX SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101753"	"396196"	"101753"	"396196"	"2006-12-07"	"Intrekking:Besluit Landbouw milieubeheer"
"OMWB"	"4714SZ23"	"Paarden"	"Nee"	"Ettenseweg 23 4714SZ Sprundel"	"Rucphen"	"1"	"Nee"	"80,00"	"0,00"	"0,00"	"101242"	"395325"	"101240"	"395352"	"2006-08-29"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714SZ65"	"voormalig bedrijf"	"Ja"	"Ettenseweg 65 4714SZ SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101344"	"395989"	"101344"	"395989"	"2012-02-17"	"Melding:Van rechtswege vervallen"
"OMWB"	"4714TA4"	"voormalig bedrijf"	"Ja"	"Ettenseweg 4 4714TA SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101335"	"394861"	"101335"	"394861"	"2002-07-05"	"Intrekking:AMVB Akkerbouwbedrijven"
"OMWB"	"4714TB4"	"Melkrundvee"	"Nee"	"Martenstraat 4 4714TB Sprundel"	"Rucphen"	"1"	""	"3.655,80"	"0,00"	"32.850,00"	"100922"	"395458"	"100930"	"395487"	"2008-07-07"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"4714TC2A"	"Melkrundvee"	"Nee"	"Berkstraat 2A 4714TC Sprundel"	"Rucphen"	"1"	""	"889,40"	"1.068,00"	"11.408,00"	"100787"	"395235"	"100788"	"395235"	"2015-05-27"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4714TC3"	"voormalig bedrijf"	"Ja"	"Berkstraat 3 4714TC SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"100719"	"395242"	"100719"	"395242"	"2020-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714TH17"	"voormalig bedrijf"	"Ja"	"Boterstraat 17 4714TH SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"102028"	"394680"	"102028"	"394680"	"2008-01-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714TH2"	"voormalig bedrijf"	"Ja"	"Boterstraat 2 4714TH SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101757"	"394787"	"101757"	"394787"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4714TH8"	"voormalig bedrijf"	"Ja"	"Boterstraat 8 4714TH SPRUNDEL"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"101792"	"394706"	"101792"	"394706"	"2003-04-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4715EK4A"	"voormalig bedrijf"	"Ja"	"Schijfse Vaartkant 4A 4715EK RUCPHEN"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"97490"	"392872"	"97490"	"392872"	"2013-02-20"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4715PA25"	"Melkrundvee"	"Nee"	"Roosendaalsebaan 25 4715PA Rucphen"	"Rucphen"	"2"	""	"1.119,80"	"0,00"	"18.860,00"	"94311"	"391750"	"94334"	"391717"	"2021-02-19"	"Melding:Melding activiteitenbesluit"
"OMWB"	"4715PA27"	"Paarden"	"Nee"	"Roosendaalsebaan 27 4715PA Rucphen"	"Rucphen"	"1"	""	"250,00"	"0,00"	"0,00"	"93969"	"391911"	"93965"	"391909"	"2008-01-16"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4715PA31"	"Melkrundvee"	"Nee"	"Roosendaalsebaan 31 4715PA Rucphen"	"Rucphen"	"1"	""	"876,00"	"0,00"	"7.806,00"	"93594"	"392129"	"93592"	"392128"	"2006-12-07"	"Melding:Besluit Landbouw milieubeheer"
"OMWB"	"4715PD10"	"voormalig bedrijf"	"Ja"	"Zeepestraat 10 4715PD RUCPHEN"	"Rucphen"	"1"	""	"0,00"	"0,00"	"0,00"	"94626"	"392179"	"94626"	"392179"	"2009-12-01"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"4715PE11"	"Paarden"	"Nee"	"de Schietbaan 11 4715PE Rucphen"	"Rucphen"	"1"	""	"355,00"	"0,00"	"0,00"	"95385"	"392361"	"95397"	"392356"	"1999-01-19"	"Vergunning:Revisievergunning"
