"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODBN"	"5492HA3"	"5492HA3_1244"	"bedrijf"	"Nee"	"Corridor 3 5492HA Sint-Oedenrode"	"Meierijstad"	"160694"	"397171"	"2.218,93"	"20.921,34"	"962.381,64"	"5492HA3_1244"	"2017-12-18"	"Vergunning:Omgevingsvergunning-revisie"
"ODBN"	"5492HA3C"	"5492HA3C_1245"	"bedrijf"	"Nee"	"Corridor 3C 5492HA Sint-Oedenrode"	"Meierijstad"	"160566"	"396850"	"98,80"	"0,00"	"1.316,00"	"5492HA3C_1245"	"2016-03-15"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492HA3C"	"5492HA3C_16982"	"bedrijf"	"Nee"	"Corridor 3C 5492HA Sint-Oedenrode"	"Meierijstad"	"160528"	"396845"	"384,00"	"712,00"	"6.610,00"	"5492HA3C_16982"	"2016-03-15"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492HA3C"	"5492HA3C_16983"	"iglo's"	"Nee"	"Corridor 3C 5492HA Sint-Oedenrode"	"Meierijstad"	"160562"	"396834"	"17,60"	"0,00"	"152,00"	"5492HA3C_16983"	"2016-03-15"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492HD21"	"5492HD21_1247"	"bedrijf"	"Nee"	"Nijnselseweg 21 5492HD Sint-Oedenrode"	"Meierijstad"	"160803"	"396593"	"2.500,00"	"8.500,00"	"731.250,00"	"5492HD21_1247"	"2016-04-26"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5492HD21"	"5492HD21_18056"	"stal 3"	"Nee"	"Nijnselseweg 21 5492HD Sint-Oedenrode"	"Meierijstad"	"160844"	"396576"	"1.526,35"	"6.610,96"	"1.263.860,00"	"5492HD21_18056"	"2016-04-26"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5492HW14"	"5492HW14_17505"	"stal A"	"Nee"	"Kerkdijk-Zuid 14 5492HW Sint-Oedenrode"	"Meierijstad"	"161218"	"396841"	"875,00"	"8.900,00"	"8.250,00"	"5492HW14_17505"	"2021-06-08"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492HW14"	"5492HW14_17506"	"Stal B"	"Nee"	"Kerkdijk-Zuid 14 5492HW Sint-Oedenrode"	"Meierijstad"	"161279"	"396782"	"336,00"	"3.417,60"	"3.168,00"	"5492HW14_17506"	"2021-06-08"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492HW14"	"5492HW14_17507"	"stal C"	"Nee"	"Kerkdijk-Zuid 14 5492HW Sint-Oedenrode"	"Meierijstad"	"161265"	"396766"	"476,00"	"4.841,60"	"4.488,00"	"5492HW14_17507"	"2021-06-08"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492HW14"	"5492HW14_17511"	"stal D"	"Nee"	"Kerkdijk-Zuid 14 5492HW Sint-Oedenrode"	"Meierijstad"	"161336"	"396765"	"363,60"	"10.261,60"	"25.048,00"	"5492HW14_17511"	"2021-06-08"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492HW14"	"5492HW14_17513"	"stal F"	"Nee"	"Kerkdijk-Zuid 14 5492HW Sint-Oedenrode"	"Meierijstad"	"161248"	"396878"	"130,00"	"0,00"	"0,00"	"5492HW14_17513"	"2021-06-08"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492HW14"	"5492HW14_17514"	"stal G"	"Nee"	"Kerkdijk-Zuid 14 5492HW Sint-Oedenrode"	"Meierijstad"	"161306"	"396858"	"605,50"	"6.186,00"	"5.445,00"	"5492HW14_17514"	"2021-06-08"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492HW7"	"5492HW7_1253"	"stal 1"	"Nee"	"Kerkdijk-Zuid 7 5492HW Sint-Oedenrode"	"Meierijstad"	"161170"	"397173"	"158,40"	"0,00"	"1.368,00"	"5492HW7_1253"	"2021-06-30"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492HW7"	"5492HW7_17724"	"stal 3"	"Nee"	"Kerkdijk-Zuid 7 5492HW Sint-Oedenrode"	"Meierijstad"	"161216"	"397104"	"968,00"	"0,00"	"8.360,00"	"5492HW7_17724"	"2021-06-30"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492HW7"	"5492HW7_17725"	"stal 2"	"Nee"	"Kerkdijk-Zuid 7 5492HW Sint-Oedenrode"	"Meierijstad"	"161190"	"397128"	"264,00"	"0,00"	"2.280,00"	"5492HW7_17725"	"2021-06-30"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492HZ2"	"5492HZ2_16998"	"stal 2-3"	"Nee"	"Oostelijke Randweg 2 5492HZ Sint-Oedenrode"	"Meierijstad"	"160879"	"397078"	"72,90"	"4.009,50"	"10.935,00"	"5492HZ2_z/234276"	"2026-02-09"	"Intrekking gedeeltelijk veebestand OW"
"ODBN"	"5492HZ2"	"5492HZ2_16999"	"stal 4a"	"Nee"	"Oostelijke Randweg 2 5492HZ Sint-Oedenrode"	"Meierijstad"	"160901"	"397077"	"554,40"	"11.814,00"	"100.980,00"	"5492HZ2_z/234276"	"2026-02-09"	"Intrekking gedeeltelijk veebestand OW"
"ODBN"	"5492HZ2"	"5492HZ2_17000"	"stal 4b"	"Nee"	"Oostelijke Randweg 2 5492HZ Sint-Oedenrode"	"Meierijstad"	"160901"	"397047"	"589,68"	"19.812,00"	"48.360,00"	"5492HZ2_z/234276"	"2026-02-09"	"Intrekking gedeeltelijk veebestand OW"
"ODBN"	"5492NB10"	"5492NB10_1255"	"bedrijf"	"Nee"	"Airborneweg 10 5492NB Sint-Oedenrode"	"Meierijstad"	"160820"	"394719"	"3.553,00"	"61.828,00"	"210.196,00"	"5492NB10_1255"	"2014-06-05"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5492NC19"	"5492NC19_10812"	"bedrijf"	"Nee"	"Sonseweg 19 5492NC Sint-Oedenrode"	"Meierijstad"	"161839"	"394776"	"60,00"	"0,00"	"0,00"	"5492NC19_10812"	"2001-08-11"	"Intrekking:Intrekking gedeeltelijke veestand"
"ODBN"	"5492ND15"	"5492ND15_1257"	"bedrijf"	"Nee"	"Villenbraken 15 5492ND Sint-Oedenrode"	"Meierijstad"	"162058"	"394321"	"4.369,70"	"28.444,40"	"41.595,00"	"5492ND15_1257"	"2009-10-22"	"Vergunning:Revisievergunning"
"ODBN"	"5492SB12"	"5492SB12_16648"	"bedrijf"	"Nee"	"Hulst 12 5492SB Sint-Oedenrode"	"Meierijstad"	"156394"	"397753"	"224,40"	"0,00"	"1.938,00"	"5492SB12_16648"	"2015-05-21"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492SB15"	"5492SB15_393"	"bedrijf"	"Nee"	"Hulst 15 5492SB Sint-Oedenrode"	"Meierijstad"	"156389"	"397629"	"417,30"	"6,80"	"5.304,00"	"5492SB15_393"	"2015-05-21"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492SC5"	"5492SC5_394"	"bedrijf"	"Nee"	"Huijgensweg 5 5492SC Sint-Oedenrode"	"Meierijstad"	"156337"	"397240"	"2.469,20"	"0,00"	"22.184,00"	"5492SC5_394"	"2010-01-28"	"Vergunning:Revisievergunning"
"ODBN"	"5492SM37"	"5492SM37_404"	"bedrijf"	"Nee"	"Liempdseweg 37 5492SM Sint-Oedenrode"	"Meierijstad"	"157357"	"397137"	"1.819,50"	"20.517,00"	"98.510,00"	"5492SM37_404"	"2017-04-25"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492SM39"	"5492SM39_16753"	"bedrijf"	"Nee"	"Liempdseweg 39 5492SM Sint-Oedenrode"	"Meierijstad"	"157328"	"397175"	"9,30"	"0,00"	"0,00"	"5492SM39_16753"	"2016-09-30"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492SM39"	"5492SM39_17131"	"stal 1"	"Nee"	"Liempdseweg 39 5492SM Sint-Oedenrode"	"Meierijstad"	"157296"	"397165"	"19,20"	"0,00"	"0,00"	"5492SM39_17131"	"2016-09-30"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492SM39"	"5492SM39_17132"	"stal 3"	"Nee"	"Liempdseweg 39 5492SM Sint-Oedenrode"	"Meierijstad"	"157234"	"397124"	"2,60"	"0,00"	"0,00"	"5492SM39_17132"	"2016-09-30"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492SN10"	"5492SN10_15908"	"bedrijf"	"Nee"	"Sortestraat 10 5492SN Sint-Oedenrode"	"Meierijstad"	"155846"	"397428"	"248,50"	"1.602,00"	"7.650,00"	"5492SN10_15908"	"2014-04-02"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TA11"	"5492TA11_407"	"bedrijf"	"Nee"	"Schoorse Hoefstraat 11 5492TA Sint-Oedenrode"	"Meierijstad"	"158874"	"395557"	"10,00"	"0,00"	"0,00"	"5492TA11_407"	"2010-07-22"	"Vergunning:Revisievergunning"
"ODBN"	"5492TA2"	"5492TA2_408"	"bedrijf"	"Nee"	"Schoorse Hoefstraat 2 5492TA Sint-Oedenrode"	"Meierijstad"	"159378"	"395004"	"1.427,50"	"0,00"	"22.396,00"	"5492TA2_408"	"2021-02-15"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TA7"	"5492TA7_409"	"bedrijf"	"Nee"	"Schoorse Hoefstraat 7 5492TA Sint-Oedenrode"	"Meierijstad"	"158896"	"395395"	"338,80"	"0,00"	"4.732,00"	"5492TA7_409"	"2014-04-02"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TB8"	"5492TB8_411"	"bedrijf"	"Nee"	"Schoor 8 5492TB Sint-Oedenrode"	"Meierijstad"	"159545"	"394689"	"651,20"	"0,00"	"5.624,00"	"5492TB8_411"	"2006-04-06"	"Vergunning:Van rechtswege vervallen (gedeeltelijk)"
"ODBN"	"5492TC4"	"5492TC4_412"	"bedrijf"	"Nee"	"Landingsweg 4 5492TC Sint-Oedenrode"	"Meierijstad"	"159455"	"394667"	"1.369,80"	"1.424,00"	"12.382,00"	"5492TC4_412"	"2003-12-30"	"Melding:AMvB melkrundveehouderij"
"ODBN"	"5492TE7-7"	"5492TE7-7_415"	"bedrijf"	"Nee"	"Sonse Heideweg 7-7 5492TE SINT-OEDENRODE"	"Meierijstad"	"160321"	"394837"	"314,75"	"2.008,70"	"18.140,00"	"5492TE7-7_415"	"2016-05-03"	"Intrekking:Intrekking gedeeltelijke veestand"
"ODBN"	"5492TE8A"	"5492TE8A_16839"	"bedrijf"	"Nee"	"Sonse-Heideweg 8A 5492TE Sint-Oedenrode"	"Meierijstad"	"160265"	"394739"	"154,00"	"447,60"	"2.044,00"	"5492TE8A_16839"	"2018-02-16"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TE9"	"5492TE9_417"	"bedrijf"	"Nee"	"Sonse-Heideweg 9 5492TE Sint-Oedenrode"	"Meierijstad"	"160362"	"394771"	"5.348,80"	"32.493,64"	"3.224.202,00"	"5492TE9_417"	"2015-12-21"	"Vergunning:Omgevingsvergunning-revisie"
"ODBN"	"5492TG12"	"5492TG12_419"	"bedrijf"	"Nee"	"Rooise-Heide 12 5492TG Sint-Oedenrode"	"Meierijstad"	"161137"	"395086"	"506,00"	"0,00"	"4.370,00"	"5492TG12_419"	"2022-02-25"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TG3"	"5492TG3_420"	"bedrijf"	"Nee"	"Rooise-Heide 3 5492TG Sint-Oedenrode"	"Meierijstad"	"161466"	"395031"	"3.209,05"	"17.093,20"	"102.034,00"	"5492TG3_420"	"2016-02-09"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492TM14"	"5492TM14_424"	"bedrijf"	"Nee"	"Houtsestraat 14 5492TM Sint-Oedenrode"	"Meierijstad"	"160724"	"395527"	"88,00"	"390,00"	"0,00"	"5492TM14_424"	"2013-04-25"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TM16"	"5492TM16_425"	"bedrijf"	"Nee"	"Houtsestraat 16 5492TM Sint-Oedenrode"	"Meierijstad"	"160757"	"395319"	"359,20"	"0,00"	"4.882,00"	"5492TM16_425"	"2013-09-10"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TM17"	"5492TM17_1896"	"bedrijf"	"Nee"	"Houtsestraat 17 5492TM Sint-Oedenrode"	"Meierijstad"	"160877"	"395431"	"1.580,57"	"21.621,70"	"90.845,00"	"5492TM17_1896"	"2013-05-21"	"Vergunning:Revisievergunning"
"ODBN"	"5492TM18A"	"5492TM18A_1897"	"bedrijf"	"Nee"	"Houtsestraat 18A 5492TM Sint-Oedenrode"	"Meierijstad"	"160573"	"395097"	"3.660,00"	"39.160,00"	"196.320,00"	"5492TM18A_1897"	"2011-03-02"	"Vergunning:Revisievergunning"
"ODBN"	"5492TM20"	"5492TM20_391"	"bedrijf"	"Nee"	"Houtsestraat 20 5492TM Sint-Oedenrode"	"Meierijstad"	"160850"	"395135"	"35,00"	"390,00"	"0,00"	"5492TM20_391"	"2013-06-24"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TM22"	"5492TM22_z/236335_1"	"Stal A"	"Nee"	"Houtsestraat 22 5492TM Sint-Oedenrode"	"Meierijstad"	"160831"	"395029"	"625,48"	"49.494,90"	"436.026,50"	"5492TM22_z/236335"	"2026-01-06"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5492TM22"	"5492TM22_z/236335_2"	"Stal C"	"Nee"	"Houtsestraat 22 5492TM Sint-Oedenrode"	"Meierijstad"	"160868"	"394998"	"289,80"	"0,00"	"5.964,00"	"5492TM22_z/236335"	"2026-01-06"	"Omgevingsvergunning-verandering OW"
"ODBN"	"5492TM24"	"5492TM24_1899"	"bedrijf"	"Nee"	"Houtsestraat 24 5492TM Sint-Oedenrode"	"Meierijstad"	"160905"	"394908"	"2.170,00"	"22.072,00"	"20.460,00"	"5492TM24_1899"	"2013-09-23"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TM26"	"5492TM26_17154"	"stal BenC"	"Nee"	"Houtsestraat 26 5492TM Sint-Oedenrode"	"Meierijstad"	"160926"	"394766"	"874,80"	"24.688,80"	"60.264,00"	"5492TM26_17154"	"2021-01-28"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5492TM26"	"5492TM26_17155"	"stal E"	"Nee"	"Houtsestraat 26 5492TM Sint-Oedenrode"	"Meierijstad"	"160897"	"394783"	"1.440,00"	"40.640,00"	"99.200,00"	"5492TM26_17155"	"2021-01-28"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5492TM26"	"5492TM26_17156"	"paarden"	"Nee"	"Houtsestraat 26 5492TM Sint-Oedenrode"	"Meierijstad"	"161000"	"394757"	"15,00"	"0,00"	"0,00"	"5492TM26_17156"	"2021-01-28"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5492TM26"	"5492TM26_17157"	"rundveestal"	"Nee"	"Houtsestraat 26 5492TM Sint-Oedenrode"	"Meierijstad"	"160974"	"394814"	"432,00"	"0,00"	"10.260,00"	"5492TM26_17157"	"2021-01-28"	"Vergunning:Omgevingsvergunning Milieuneutraal"
"ODBN"	"5492TM5"	"5492TM5_1901"	"bedrijf"	"Nee"	"Houtsestraat 5 5492TM Sint-Oedenrode"	"Meierijstad"	"160650"	"396009"	"640,60"	"0,00"	"5.622,00"	"5492TM5_1901"	"2012-05-01"	"Intrekking:Intrekking gedeeltelijke veestand"
"ODBN"	"5492TM6"	"5492TM6_1902"	"bedrijf"	"Nee"	"Houtsestraat 6 5492TM Sint-Oedenrode"	"Meierijstad"	"160540"	"395965"	"695,40"	"0,00"	"5.358,00"	"5492TM6_1902"	"2013-04-11"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TM8"	"5492TM8_1903"	"bedrijf"	"Nee"	"Houtsestraat 8 5492TM Sint-Oedenrode"	"Meierijstad"	"160535"	"395790"	"724,00"	"2.206,60"	"21.240,00"	"5492TM8_z/039440"	"2022-09-19"	"Ambtshalve wijziging"
"ODBN"	"5492TN11"	"5492TN11_1904"	"bedrijf"	"Nee"	"Sloef 11 5492TN Sint-Oedenrode"	"Meierijstad"	"159855"	"395612"	"2.709,00"	"27.554,40"	"25.542,00"	"5492TN11_1904"	"2016-05-18"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492TN12"	"5492TN12_1905"	"bedrijf"	"Nee"	"Sloef 12 5492TN Sint-Oedenrode"	"Meierijstad"	"159841"	"395434"	"1.867,40"	"0,00"	"22.454,00"	"5492TN12_1905"	"2013-08-06"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TN19"	"5492TN19_17698"	"stal B 1"	"Nee"	"Sloef 19 5492TN Sint-Oedenrode"	"Meierijstad"	"159996"	"395461"	"190,40"	"6.048,00"	"62.720,00"	"5492TN19_17698"	"2021-07-20"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492TN19"	"5492TN19_1906"	"bedrijf"	"Nee"	"Sloef 19 5492TN Sint-Oedenrode"	"Meierijstad"	"159985"	"395451"	"198,90"	"6.318,00"	"65.520,00"	"5492TN19_1906"	"2021-07-20"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492TN4"	"5492TN4_1907"	"bedrijf"	"Nee"	"Sloef 4 5492TN Sint-Oedenrode"	"Meierijstad"	"159748"	"395612"	"2.186,55"	"0,00"	"20.554,00"	"5492TN4_1907"	"2020-03-19"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TN7"	"5492TN7_1908"	"bedrijf"	"Nee"	"Sloef 7 5492TN Sint-Oedenrode"	"Meierijstad"	"159855"	"395817"	"344,00"	"156,00"	"8.500,00"	"5492TN7_1908"	"2020-01-13"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492TP16"	"5492TP16_1910"	"bedrijf"	"Nee"	"Vogelenzang 16 5492TP Sint-Oedenrode"	"Meierijstad"	"159477"	"396127"	"5.648,24"	"0,00"	"83.204,00"	"5492TP16_1910"	"2016-05-03"	"Vergunning:Omgevingsvergunning-revisie"
"ODBN"	"5492TV10"	"5492TV10_1917"	"bedrijf"	"Nee"	"Broekdijk 10 5492TV Sint-Oedenrode"	"Meierijstad"	"158480"	"395727"	"205,00"	"0,00"	"4.300,00"	"5492TV10_1917"	"2016-06-15"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VK4"	"5492VK4_10093"	"bedrijf"	"Nee"	"Donderdonksedijk 4 5492VK Sint-Oedenrode"	"Meierijstad"	"156797"	"394836"	"4.404,05"	"94.365,70"	"394.133,00"	"5492VK4_10093"	"2014-04-23"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5492VK6"	"5492VK6_10094"	"bedrijf"	"Nee"	"Donderdonksedijk 6 5492VK Sint-Oedenrode"	"Meierijstad"	"156682"	"394993"	"104,50"	"429,00"	"860,00"	"5492VK6_10094"	"2015-03-09"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5492VL2"	"5492VL2_10096"	"bedrijf"	"Nee"	"Bobbenagelseweg 2 5492VL Sint-Oedenrode"	"Meierijstad"	"157647"	"397138"	"100,50"	"0,00"	"430,00"	"5492VL2_10096"	"2013-04-11"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VM5"	"5492VM5_10099"	"stal 4"	"Nee"	"Nieuwenhuizen 5 5492VM Sint-Oedenrode"	"Meierijstad"	"158391"	"394462"	"675,00"	"0,00"	"7.500,00"	"5492VM5_10099"	"2021-07-27"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VM5"	"5492VM5_17726"	"stal 5"	"Nee"	"Nieuwenhuizen 5 5492VM Sint-Oedenrode"	"Meierijstad"	"158436"	"394472"	"1.304,00"	"0,00"	"21.620,00"	"5492VM5_17726"	"2021-07-27"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VM9"	"5492VM9_10100"	"bedrijf"	"Nee"	"Nieuwenhuizen 9 5492VM Sint-Oedenrode"	"Meierijstad"	"158515"	"394338"	"1.831,89"	"11.036,90"	"99.024,00"	"5492VM9_----"	"2003-08-19"	"Beëindigd maar niet ingetrokken"
"ODBN"	"5492VM9"	"5492VM9_10100_2"	"bedrijf"	"Nee"	"Nieuwenhuizen 9 5492VM Sint-Oedenrode"	"Meierijstad"	"158515"	"394338"	"1.831,89"	"11.036,90"	"99.024,00"	"5492VM9_10100"	"2003-08-19"	"Vergunning:Revisievergunning"
"ODBN"	"5492VN14"	"5492VN14_10102"	"bedrijf"	"Nee"	"Vernhout 14 5492VN Sint-Oedenrode"	"Meierijstad"	"158996"	"394175"	"2.268,00"	"0,00"	"20.412,00"	"5492VN14_10102"	"2008-12-02"	"Melding:AMvB melkrundveehouderij"
"ODBN"	"5492VN5"	"5492VN5_10104"	"bedrijf"	"Nee"	"Vernhout 5 5492VN Sint-Oedenrode"	"Meierijstad"	"158559"	"395031"	"5.202,80"	"45.857,20"	"1.167.168,00"	"5492VN5_10104"	"2014-08-27"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VN6"	"5492VN6_10105"	"bedrijf"	"Nee"	"Vernhout 6 5492VN Sint-Oedenrode"	"Meierijstad"	"158543"	"394568"	"55,00"	"0,00"	"0,00"	"5492VN6_10105"	"2004-07-12"	"Vergunning:Revisievergunning"
"ODBN"	"5492VR20"	"5492VR20_8007"	"bedrijf"	"Nee"	"Goeiendonk 20 5492VR Sint-Oedenrode"	"Meierijstad"	"158260"	"395111"	"327,00"	"0,00"	"3.330,00"	"5492VR20_8007"	"2013-10-21"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VR23"	"5492VR23_10106"	"bedrijf"	"Nee"	"Goeiendonk 23 5492VR Sint-Oedenrode"	"Meierijstad"	"158390"	"395254"	"969,60"	"0,00"	"9.104,00"	"5492VR23_10106"	"2017-07-27"	"Melding:Melding activiteitenbesluit"
"ODBN"	"5492VT13"	"5492VT13_10108"	"bedrijf"	"Nee"	"Hoogstraat 13 5492VT Sint-Oedenrode"	"Meierijstad"	"161031"	"395708"	"977,90"	"3.524,40"	"16.830,00"	"5492VT13_10108"	"2019-12-23"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492VT15"	"5492VT15_10632"	"bedrijf"	"Nee"	"Hoogstraat 15 5492VT Sint-Oedenrode"	"Meierijstad"	"160965"	"395754"	"1.119,30"	"0,00"	"7.132,00"	"5492VT15_10632"	"2016-09-20"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492VV41"	"5492VV41_10635"	"bedrijf"	"Nee"	"Hoogstraat 41 5492VV Sint-Oedenrode"	"Meierijstad"	"159891"	"395223"	"1.980,00"	"35.442,00"	"302.940,00"	"5492VV41_10635"	"2015-01-21"	"Vergunning:Omgevingsvergunning milieu"
"ODBN"	"5492VV55"	"5492VV55_z/271553 en Z/271554_1"	"stal 1"	"Nee"	"Hoogstraat 55 5492VV Sint-Oedenrode"	"Meierijstad"	"159377"	"394765"	"119,00"	"0,00"	"0,00"	"5492VV55_z/271553 en Z/271554"	"2026-01-13"	"Melding Besluit Activiteit Leefomgeving"
"ODBN"	"5492VV73"	"5492VV73_10643"	"bedrijf"	"Nee"	"Hoogstraat 73 5492VV Sint-Oedenrode"	"Meierijstad"	"158162"	"393995"	"169,35"	"1.171,40"	"4.200,00"	"5492VV73_10643"	"2011-07-18"	"Melding:Besluit Landbouw milieubeheer"
"ODBN"	"5492VW20"	"5492VW20_16859"	"stal 2 en 4"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160787"	"395772"	"225,00"	"4.138,00"	"10.540,00"	"5492VW20_16859"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW20"	"5492VW20_16860"	"stal 3"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160772"	"395806"	"228,46"	"3.728,60"	"12.672,00"	"5492VW20_16860"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW20"	"5492VW20_16861"	"stal 6"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160775"	"395798"	"202,23"	"3.306,30"	"11.235,00"	"5492VW20_16861"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW20"	"5492VW20_16862"	"stal 7 en 8"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160767"	"395763"	"312,50"	"2.929,50"	"16.800,00"	"5492VW20_16862"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW20"	"5492VW20_16864"	"stal 10"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160808"	"395801"	"134,82"	"3.475,80"	"8.918,00"	"5492VW20_16864"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW20"	"5492VW20_16867"	"stal 5"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160796"	"395796"	"5,00"	"0,00"	"0,00"	"5492VW20_16867"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW20"	"5492VW20_17127"	"stal 9"	"Nee"	"Hoogstraat 20 5492VW Sint-Oedenrode"	"Meierijstad"	"160787"	"395862"	"462,00"	"19.866,00"	"69.300,00"	"5492VW20_17127"	"2021-01-12"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW32A"	"5492VW32A_1243"	"bedrijf"	"Nee"	"Hoogstraat 32A 5492VW Sint-Oedenrode"	"Meierijstad"	"160332"	"395620"	"1.771,10"	"6.706,80"	"458.620,00"	"5492VW32A_1243"	"2019-12-31"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492VW44"	"5492VW44_10647"	"bedrijf"	"Nee"	"Hoogstraat 44 5492VW Sint-Oedenrode"	"Meierijstad"	"159828"	"395327"	"5.219,00"	"28.551,00"	"1.320.100,00"	"5492VW44_10647"	"2017-02-27"	"Vergunning:Omgevingsvergunning-verandering"
"ODBN"	"5492VW58"	"5492VW58_10649"	"bedrijf"	"Nee"	"Hoogstraat 58 5492VW Sint-Oedenrode"	"Meierijstad"	"158918"	"394697"	"210,00"	"2.340,00"	"0,00"	"5492VW58_10649"	"2018-10-09"	"Melding:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492VW64"	"5492VW64_10651"	"bedrijf"	"Nee"	"Hoogstraat 64 5492VW Sint-Oedenrode"	"Meierijstad"	"158597"	"394362"	"5.430,30"	"43.980,40"	"360.136,00"	"5492VW64_----"	"2006-12-21"	"Vergunning:Revisievergunning"
"ODBN"	"5492VW68"	"5492VW68_8008"	"bedrijf"	"Nee"	"Hoogstraat 68 5492VW Sint-Oedenrode"	"Meierijstad"	"158460"	"394210"	"3.215,57"	"13.856,70"	"103.535,00"	"5492VW68_8008"	"2016-12-27"	"Vergunning:Melding Activiteitenbesluit (met OBM)"
"ODBN"	"5492VX2"	"5492VX2_Z/226391_1"	"Stal 6 en 7 "	"Nee"	"Prinsenhoefstraat 2 5492VX Sint-Oedenrode"	"Meierijstad"	"157618"	"394091"	"2.268,00"	"0,00"	"47.952,00"	"5492VX2_Z/226391"	"2025-06-03"	"Omgevingsvergunning-verandering OW"
