"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODNML"	"6006RZ12"	"6006RZ12_1155845_5"	"5"	"Nee"	"Heltenbosdijk 12 6006RZ Weert"	"Weert"	"176436"	"357329"	"35,50"	"0,00"	"0,00"	"6006RZ12_1155845"	"2021-01-12"	"Melding activiteitenbesluit"
"ODNML"	"6006RZ12"	"6006RZ12_8813"	"4"	"Nee"	"Heltenbosdijk 12 6006RZ Weert"	"Weert"	"176400"	"357301"	"113,60"	"0,00"	"0,00"	"6006RZ12_1155845"	"2021-01-12"	"Melding activiteitenbesluit"
"ODNML"	"6006RZ14"	"6006RZ14_6303"	"EP 176104,356851"	"Nee"	"Heltenbosdijk 14 6006RZ Weert"	"Weert"	"176104"	"356851"	"20,00"	"0,00"	"0,00"	"6006RZ14_6303"	"2002-11-20"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6006RZ14"	"6006RZ14_6304"	"EP 176138,356855"	"Nee"	"Heltenbosdijk 14 6006RZ Weert"	"Weert"	"176138"	"356855"	"8,10"	"24,75"	"1.650,00"	"6006RZ14_6304"	"2002-11-20"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6006RZ2A"	"6006RZ2A_6370"	"14"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176105"	"358765"	"17,70"	"62,40"	"0,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ2A"	"6006RZ2A_6371"	"11"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176181"	"358969"	"42,00"	"468,00"	"0,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ2A"	"6006RZ2A_6375"	"8"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176244"	"358987"	"63,00"	"702,00"	"0,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ2A"	"6006RZ2A_8767"	"12a"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176229"	"358813"	"5,60"	"62,40"	"0,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ2A"	"6006RZ2A_8768"	"12b"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176229"	"358813"	"5,60"	"62,40"	"0,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ2A"	"6006RZ2A_8769"	"12c"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176208"	"358816"	"5,60"	"62,40"	"0,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ2A"	"6006RZ2A_8770"	"6/7/9"	"Nee"	"Heltenbosdijk 2A 6006RZ Weert"	"Weert"	"176188"	"358895"	"4.620,00"	"14.960,00"	"1.287.000,00"	"6006RZ2A_Z/18/066574"	"2019-02-01"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ6B"	"6006RZ6B_3506577_1"	"Stal 2"	"Nee"	"Heltenbosdijk 6B 6006RZ WEERT"	"Weert"	"176204"	"358308"	"1.260,00"	"7.140,00"	"1.365.000,00"	"6006RZ6B_3506577"	"2018-05-22"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ6B"	"6006RZ6B_3506577_2"	"Stal 3"	"Nee"	"Heltenbosdijk 6B 6006RZ WEERT"	"Weert"	"176181"	"358295"	"1.260,00"	"7.140,00"	"1.365.000,00"	"6006RZ6B_3506577"	"2018-05-22"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006RZ6B"	"6006RZ6B_3506577_3"	"Stal 4"	"Nee"	"Heltenbosdijk 6B 6006RZ WEERT"	"Weert"	"176148"	"358317"	"1.859,70"	"13.596,60"	"2.599.350,00"	"6006RZ6B_3506577"	"2018-05-22"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6006SR118"	"6006SR118_11481"	"EP1"	"Nee"	"Lozerweg 118 6006SR Weert"	"Weert"	"172181"	"360153"	"61,50"	"0,00"	"1.290,00"	"6006SR118_11481"	"2015-06-29"	"Melding:Activiteitenbesluit"
"ODNML"	"6006SR118"	"6006SR118_11482"	"ep2"	"Nee"	"Lozerweg 118 6006SR Weert"	"Weert"	"172229"	"360140"	"95,40"	"640,80"	"3.060,00"	"6006SR118_11482"	"2015-06-29"	"Melding:Activiteitenbesluit"
"ODNML"	"6006SR118"	"6006SR118_11483"	"ep3"	"Nee"	"Lozerweg 118 6006SR Weert"	"Weert"	"172218"	"360160"	"30,80"	"0,00"	"266,00"	"6006SR118_11483"	"2015-06-29"	"Melding:Activiteitenbesluit"
"ODNML"	"6006ST18"	"6006ST18_8837"	"1"	"Nee"	"Heihuisweg 18 6006ST Weert"	"Weert"	"173385"	"359672"	"147,70"	"356,00"	"2.548,00"	"6006ST18_8837"	"1999-10-14"	"Vergunning:oprichtingsvergunning"
"ODNML"	"6006ST5"	"6006ST5_8729"	"ep1"	"Nee"	"Heihuisweg 5 6006ST Weert"	"Weert"	"174027"	"359158"	"189,90"	"0,00"	"0,00"	"6006ST5_8729"	"2012-01-31"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006SX8"	"6006SX8_2669"	"bedrijf"	"Nee"	"Kruispeelweg 8 6006SX Weert"	"Weert"	"174117"	"360165"	"50,00"	"0,00"	"0,00"	"6006SX8_2669"	"2018-07-02"	"Melding:gedeeltelijke intrekking"
"ODNML"	"6006TA4"	"6006TA4_6701"	"EP 175333,361462"	"Nee"	"IJzerenmanweg 4 6006TA Weert"	"Weert"	"175333"	"361462"	"48,30"	"0,00"	"0,00"	"6006TA4_6701"	"2007-02-07"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"6006TA4"	"6006TA4_6702"	"EP 175377,361448"	"Nee"	"IJzerenmanweg 4 6006TA Weert"	"Weert"	"175377"	"361448"	"105,00"	"0,00"	"0,00"	"6006TA4_6702"	"2007-02-07"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"6006TA4"	"6006TA4_6703"	"EP 175424,361273"	"Nee"	"IJzerenmanweg 4 6006TA Weert"	"Weert"	"175424"	"361273"	"250,00"	"0,00"	"0,00"	"6006TA4_6703"	"2007-02-07"	"Vergunning:WM uitbreidings-wijzigingsvergunning"
"ODNML"	"6006TB75"	"6006TB75_6706"	"EP 173751,358179"	"Nee"	"Diesterbaan 75 6006TB Weert"	"Weert"	"173751"	"358179"	"71,00"	"0,00"	"0,00"	"6006TB75_6706"	"2006-06-14"	"Vergunning:oprichtingsvergunning"
"ODNML"	"6006TC60"	"6006TC60_6345"	"ep 2"	"Nee"	"Diesterbaan 60 6006TC Weert"	"Weert"	"173892"	"359306"	"244,00"	"780,00"	"1.330,00"	"6006TC60_6345"	"2010-04-07"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006TC60"	"6006TC60_8730"	"ep 1"	"Nee"	"Diesterbaan 60 6006TC Weert"	"Weert"	"173874"	"359327"	"2.683,40"	"0,00"	"24.410,00"	"6006TC60_8730"	"2010-04-07"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006TC74"	"6006TC74_6707"	"stal 2"	"Nee"	"Diesterbaan 74 6006TC Weert"	"Weert"	"173336"	"358672"	"132,00"	"0,00"	"1.140,00"	"6006TC74_6707"	"2015-04-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TC74"	"6006TC74_6709"	"stal 5"	"Nee"	"Diesterbaan 74 6006TC Weert"	"Weert"	"173379"	"358711"	"149,60"	"0,00"	"1.292,00"	"6006TC74_6709"	"2015-04-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TC74"	"6006TC74_9173"	"H-stal 4"	"Nee"	"Diesterbaan 74 6006TC Weert"	"Weert"	"173397"	"358696"	"5,00"	"0,00"	"0,00"	"6006TC74_9173"	"2015-04-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TC74"	"6006TC74_9174"	"H-stal 6"	"Nee"	"Diesterbaan 74 6006TC Weert"	"Weert"	"173382"	"358731"	"255,20"	"0,00"	"2.204,00"	"6006TC74_9174"	"2015-04-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TC74"	"6006TC74_9176"	"stal 7"	"Nee"	"Diesterbaan 74 6006TC Weert"	"Weert"	"173307"	"358703"	"1.490,00"	"0,00"	"21.358,00"	"6006TC74_9176"	"2015-04-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TE29"	"6006TE29_6716"	"Stal 1"	"Nee"	"Grotesteeg 29 6006TE Weert"	"Weert"	"174989"	"359217"	"84,74"	"247,40"	"17.550,00"	"6006TE29_2130260 "	"2023-06-22"	"Melding activiteitenbesluit"
"ODNML"	"6006TK2"	"6006TK2_8823"	"1"	"Nee"	"Smallepeelweg 2 6006TK Weert"	"Weert"	"175988"	"359537"	"313,60"	"0,00"	"2.800,00"	"6006TK2_8823"	"1996-05-23"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TL15A"	"6006TL15A_6720"	"1"	"Nee"	"Bocholterweg 15A 6006TL WEERT"	"Weert"	"176908"	"360874"	"20,00"	"0,00"	"0,00"	"6006TL15A_2178455"	"2023-08-07"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6006TL15A"	"6006TL15A_6721"	"2"	"Nee"	"Bocholterweg 15A 6006TL WEERT"	"Weert"	"176915"	"360887"	"356,50"	"3.795,00"	"253.000,00"	"6006TL15A_2178455"	"2023-08-07"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6006TL15A"	"6006TL15A_6722"	"3"	"Nee"	"Bocholterweg 15A 6006TL WEERT"	"Weert"	"176928"	"360861"	"790,50"	"8.415,00"	"561.000,00"	"6006TL15A_2178455"	"2023-08-07"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6006TL15A"	"6006TL15A_6723"	"4"	"Nee"	"Bocholterweg 15A 6006TL WEERT"	"Weert"	"176948"	"360815"	"527,00"	"5.610,00"	"374.000,00"	"6006TL15A_2178455"	"2023-08-07"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6006TL15A"	"6006TL15A_6724"	"5"	"Nee"	"Bocholterweg 15A 6006TL WEERT"	"Weert"	"176908"	"360871"	"3,50"	"39,00"	"0,00"	"6006TL15A_2178455"	"2023-08-07"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6006TL41"	"6006TL41_2708"	"bedrijf"	"Nee"	"Bocholterweg 41 6006TL Weert"	"Weert"	"177006"	"360525"	"2.871,00"	"28.480,00"	"26.400,00"	"6006TL41_2708"	"2018-01-23"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TL79"	"6006TL79_6734"	"EP 20"	"Nee"	"Bocholterweg 79 6006TL Weert"	"Weert"	"176030"	"359347"	"15,50"	"0,00"	"0,00"	"6006TL79_1824607"	"2022-10-05"	"Melding activiteitenbesluit"
"ODNML"	"6006TL79"	"6006TL79_6735"	"EP 3+5"	"Nee"	"Bocholterweg 79 6006TL Weert"	"Weert"	"176006"	"359367"	"13,00"	"0,00"	"0,00"	"6006TL79_1824607"	"2022-10-05"	"Melding activiteitenbesluit"
"ODNML"	"6006TL79"	"6006TL79_6736"	"EP 8+9/ stal 1"	"Nee"	"Bocholterweg 79 6006TL Weert"	"Weert"	"176027"	"359383"	"10,50"	"117,00"	"0,00"	"6006TL79_1824607"	"2022-10-05"	"Melding activiteitenbesluit"
"ODNML"	"6006TL79"	"6006TL79_8824"	"EP 13+14"	"Nee"	"Bocholterweg 79 6006TL Weert"	"Weert"	"176056"	"359346"	"201,00"	"0,00"	"2.480,00"	"6006TL79_1824607"	"2022-10-05"	"Melding activiteitenbesluit"
"ODNML"	"6006TM167"	"6006TM167_6739"	"stal a-a"	"Nee"	"Bocholterweg 167 6006TM Weert"	"Weert"	"174330"	"358122"	"82,00"	"0,00"	"1.720,00"	"6006TM167_6739"	"2013-11-18"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TM167"	"6006TM167_9188"	"stal f-f"	"Nee"	"Bocholterweg 167 6006TM Weert"	"Weert"	"174380"	"358163"	"35,00"	"390,00"	"0,00"	"6006TM167_9188"	"2013-11-18"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TM167"	"6006TM167_9189"	"stal e-e"	"Nee"	"Bocholterweg 167 6006TM Weert"	"Weert"	"174403"	"358169"	"70,00"	"780,00"	"0,00"	"6006TM167_9189"	"2013-11-18"	"Melding:Activiteitenbesluit"
"ODNML"	"6006TM175"	"6006TM175_8760"	"3"	"Nee"	"Bocholterweg 175 6006TM Weert"	"Weert"	"173791"	"357602"	"24,50"	"273,00"	"0,00"	"6006TM175_1669980"	"2023-01-17"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6006TM185"	"6006TM185_8834"	"2"	"Nee"	"Bocholterweg 185 6006TM Weert"	"Weert"	"173240"	"357515"	"884,00"	"0,00"	"8.024,00"	"6006TM185_8834"	"1984-10-12"	"Vergunning:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006TM185"	"6006TM185_8835"	"3"	"Nee"	"Bocholterweg 185 6006TM Weert"	"Weert"	"173264"	"357513"	"240,00"	"0,00"	"1.900,00"	"6006TM185_8835"	"1984-10-12"	"Vergunning:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006TN50"	"6006TN50_6730"	"EP 176868,360356"	"Nee"	"Bocholterweg 50 6006TN Weert"	"Weert"	"176868"	"360356"	"53,75"	"38,70"	"4.945,00"	"6006TN50_6730"	"2014-11-19"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6006TN50"	"6006TN50_6731"	"EP 176847,360379"	"Nee"	"Bocholterweg 50 6006TN Weert"	"Weert"	"176847"	"360379"	"53,75"	"38,70"	"4.945,00"	"6006TN50_6731"	"2014-11-19"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6006TN50"	"6006TN50_6732"	"EP 176843,360364"	"Nee"	"Bocholterweg 50 6006TN Weert"	"Weert"	"176843"	"360364"	"55,00"	"0,00"	"0,00"	"6006TN50_6732"	"2014-11-19"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6006TN50"	"6006TN50_6733"	"EP 176779,360339"	"Nee"	"Bocholterweg 50 6006TN Weert"	"Weert"	"176779"	"360339"	"10,50"	"117,00"	"0,00"	"6006TN50_6733"	"2014-11-19"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6006TN80"	"6006TN80_12641"	"Stal 1 LW"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176348"	"359786"	"9,45"	"1.014,30"	"6.237,00"	"6006TN80_12641"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_12642"	"Stal 2 LW"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176348"	"359786"	"20,16"	"1.257,60"	"10.848,00"	"6006TN80_12642"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_12643"	"Stal 3 LW"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176348"	"359786"	"25,20"	"4.620,00"	"40.320,00"	"6006TN80_12643"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8780"	"stal 1"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176337"	"359742"	"722,50"	"3.240,70"	"29.710,00"	"6006TN80_8780"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8781"	"stal 2"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176364"	"359727"	"174,30"	"585,90"	"3.360,00"	"6006TN80_8781"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8782"	"stal 3"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176358"	"359761"	"110,40"	"1.248,00"	"11.840,00"	"6006TN80_8782"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8783"	"stal 4"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176380"	"359780"	"431,00"	"6.801,30"	"62.603,00"	"6006TN80_8783"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8784"	"stal 5"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176389"	"359757"	"528,00"	"9.451,20"	"80.784,00"	"6006TN80_8784"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8785"	"stal 6 LW"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176348"	"359786"	"40,32"	"1.872,00"	"9.984,00"	"6006TN80_8785"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN80"	"6006TN80_8786"	"stal 7"	"Nee"	"Bocholterweg 80 6006TN Weert"	"Weert"	"176398"	"359821"	"1.263,60"	"35.661,60"	"87.048,00"	"6006TN80_8786"	"2015-01-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6006TN82"	"6006TN82_12802"	"LW"	"Nee"	"Bocholterweg 82 6006TN WEERT"	"Weert"	"176236"	"359742"	"82,80"	"9.708,00"	"64.800,00"	"6006TN82_12802"	"2020-08-12"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6006TN82"	"6006TN82_8775"	"1"	"Nee"	"Bocholterweg 82 6006TN WEERT"	"Weert"	"176239"	"359690"	"620,00"	"0,00"	"17.000,00"	"6006TN82_8775"	"2020-08-12"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6006TP134"	"6006TP134_6750"	"stal 3"	"Nee"	"Bocholterweg 134 6006TP Weert"	"Weert"	"174929"	"359003"	"814,00"	"0,00"	"7.030,00"	"6006TP134_6750"	"2011-09-09"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TP134"	"6006TP134_8777"	"stal 1"	"Nee"	"Bocholterweg 134 6006TP Weert"	"Weert"	"174990"	"358991"	"154,00"	"0,00"	"1.330,00"	"6006TP134_8777"	"2011-09-09"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TP134"	"6006TP134_8778"	"stal 2"	"Nee"	"Bocholterweg 134 6006TP Weert"	"Weert"	"174966"	"358965"	"66,00"	"0,00"	"570,00"	"6006TP134_8778"	"2011-09-09"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TP134"	"6006TP134_8779"	"stal 5"	"Nee"	"Bocholterweg 134 6006TP Weert"	"Weert"	"174903"	"358940"	"3.900,00"	"0,00"	"35.400,00"	"6006TP134_8779"	"2011-09-09"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TP164"	"6006TP164_6755"	"EP 173713,357700"	"Nee"	"Bocholterweg 164 6006TP Weert"	"Weert"	"173713"	"357700"	"65,00"	"0,00"	"0,00"	"6006TP164_6755"	"2002-01-30"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006TW32A"	"6006TW32A_6759"	"ep 6"	"Nee"	"Zoomweg 32A 6006TW WEERT"	"Weert"	"175659"	"358780"	"13,30"	"131,60"	"133,00"	"6006TW32A_6759"	"2011-10-27"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TW32A"	"6006TW32A_6760"	"ep 7"	"Nee"	"Zoomweg 32A 6006TW WEERT"	"Weert"	"175711"	"358832"	"28,90"	"19,23"	"4.181,00"	"6006TW32A_6760"	"2011-10-27"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TW32A"	"6006TW32A_8792"	"ep 1"	"Nee"	"Zoomweg 32A 6006TW WEERT"	"Weert"	"175770"	"358727"	"615,18"	"17.369,80"	"56.344,00"	"6006TW32A_8792"	"2011-10-27"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TW32A"	"6006TW32A_8793"	"ep 2"	"Nee"	"Zoomweg 32A 6006TW WEERT"	"Weert"	"175704"	"358749"	"501,60"	"6.402,40"	"30.292,00"	"6006TW32A_8793"	"2011-10-27"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TW32A"	"6006TW32A_8794"	"ep 3"	"Nee"	"Zoomweg 32A 6006TW WEERT"	"Weert"	"175750"	"358703"	"342,72"	"5.603,20"	"19.040,00"	"6006TW32A_8794"	"2011-10-27"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006TX30"	"6006TX30_8817"	"mestloods 4"	"Nee"	"Bergsheiweg 30 6006TX WEERT"	"Weert"	"176059"	"359182"	"6.179,96"	"27.809,82"	"3.553.477,00"	"6006TX30_8817"	"2010-09-10"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006VC3"	"6006VC3_11794"	"2b"	"Nee"	"Vetpeelweg 3 6006VC Weert"	"Weert"	"172715"	"358240"	"14,00"	"156,00"	"0,00"	"6006VC3_11794"	"2015-07-16"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VC3"	"6006VC3_6765"	"stal 2a"	"Nee"	"Vetpeelweg 3 6006VC Weert"	"Weert"	"172704"	"358232"	"213,60"	"1.139,20"	"5.820,00"	"6006VC3_6765"	"2015-07-16"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VC3"	"6006VC3_6766"	"stal 4"	"Nee"	"Vetpeelweg 3 6006VC Weert"	"Weert"	"172673"	"358218"	"132,00"	"0,00"	"1.140,00"	"6006VC3_6766"	"2015-07-16"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VC3"	"6006VC3_6768"	"stal 3 n"	"Nee"	"Vetpeelweg 3 6006VC Weert"	"Weert"	"172713"	"358184"	"1.926,33"	"4.494,77"	"770.532,00"	"6006VC3_6768"	"2015-07-16"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VC3"	"6006VC3_8827"	"stal 1 n"	"Nee"	"Vetpeelweg 3 6006VC Weert"	"Weert"	"172741"	"358244"	"600,00"	"0,00"	"14.800,00"	"6006VC3_8827"	"2015-07-16"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VD1"	"6006VD1_6770"	"EP 171176,357749"	"Nee"	"Kettingdijk 1 6006VD Weert"	"Weert"	"171176"	"357749"	"72,00"	"0,00"	"190,00"	"6006VD1_6770"	"2013-10-22"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VE14"	"6006VE14_12478"	"Stal"	"Nee"	"Dijkerpeelweg 14 6006VE Weert"	"Weert"	"176378"	"358403"	"250,00"	"0,00"	"0,00"	"6006VE14_1419243"	"2021-08-03"	"Melding activiteitenbesluit"
"ODNML"	"6006VG39"	"6006VG39_11711"	"ep 3"	"Nee"	"Wijffelterbroekdijk 39 6006VG Weert"	"Weert"	"175458"	"357554"	"240,00"	"3.390,00"	"3.000,00"	"6006VG39_11711"	"2016-06-16"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006VG39"	"6006VG39_11712"	"ep 2"	"Nee"	"Wijffelterbroekdijk 39 6006VG Weert"	"Weert"	"175424"	"357550"	"920,00"	"9.780,00"	"9.600,00"	"6006VG39_11712"	"2016-06-16"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006VG39"	"6006VG39_11713"	"ep 6"	"Nee"	"Wijffelterbroekdijk 39 6006VG Weert"	"Weert"	"175396"	"357516"	"2.090,00"	"20.680,00"	"20.900,00"	"6006VG39_11713"	"2016-06-16"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6006VG51"	"6006VG51_6780"	"stal 4"	"Nee"	"Wijffelterbroekdijk 51 6006VG Weert"	"Weert"	"174481"	"357307"	"308,00"	"0,00"	"2.660,00"	"6006VG51_6780"	"2012-09-12"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006VG51"	"6006VG51_6781"	"stal 5"	"Nee"	"Wijffelterbroekdijk 51 6006VG Weert"	"Weert"	"174521"	"357307"	"308,00"	"0,00"	"2.660,00"	"6006VG51_6781"	"2012-09-12"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006VG51"	"6006VG51_8658"	"stal 6"	"Nee"	"Wijffelterbroekdijk 51 6006VG Weert"	"Weert"	"174432"	"357334"	"1.400,00"	"0,00"	"23.600,00"	"6006VG51_8658"	"2012-09-12"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6006VJ1"	"6006VJ1_11484"	"1"	"Nee"	"Kruisdijk 1 6006VJ Weert"	"Weert"	"175247"	"357356"	"204,60"	"0,00"	"5.610,00"	"6006VJ1_11484"	"2015-06-29"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VJ1"	"6006VJ1_8761"	"3"	"Nee"	"Kruisdijk 1 6006VJ Weert"	"Weert"	"175280"	"357395"	"1.264,80"	"0,00"	"11.370,00"	"6006VJ1_8761"	"2015-06-29"	"Melding:Activiteitenbesluit"
"ODNML"	"6006VJ4"	"6006VJ4_12691"	"Stal 1a en b"	"Nee"	"Kruisdijk 4 6006VJ Weert"	"Weert"	"174996"	"357273"	"2.028,20"	"0,00"	"28.550,00"	"6006VJ4_12691"	"2020-07-23"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6006VJ4"	"6006VJ4_12693"	"Stal 7"	"Nee"	"Kruisdijk 4 6006VJ Weert"	"Weert"	"175018"	"357302"	"946,20"	"0,00"	"21.990,00"	"6006VJ4_12693"	"2020-07-23"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6006VJ4"	"6006VJ4_6785"	"stal 2"	"Nee"	"Kruisdijk 4 6006VJ Weert"	"Weert"	"174982"	"357210"	"220,00"	"0,00"	"1.900,00"	"6006VJ4_6785"	"2020-07-23"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6006VJ4"	"6006VJ4_6787"	"stal 6"	"Nee"	"Kruisdijk 4 6006VJ Weert"	"Weert"	"175042"	"357227"	"88,00"	"0,00"	"760,00"	"6006VJ4_6787"	"2020-07-23"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6011RG2"	"6011RG2_5489"	"EP 183857,359254"	"Nee"	"Hunnissenstraat 2 6011RG Ell"	"Leudal"	"183857"	"359254"	"177,70"	"890,00"	"2.717,00"	"6011RG2_5489"	"2003-11-21"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"6011RG3"	"6011RG3_12599"	"EP 184104;359076"	"Nee"	"Hunnissenstraat 3 6011RG Ell"	"Leudal"	"184104"	"359076"	"4.076,40"	"41.024,80"	"347.052,00"	"6011RG3_12599"	"2009-09-22"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6011RG6"	"6011RG6_12199"	"Stal 1,1 (2010)"	"Nee"	"Hunnissenstraat 6 6011RG ELL"	"Leudal"	"184408"	"358686"	"766,80"	"27.434,40"	"52.824,00"	"6011RG6_12199"	"2010-02-10"	"Vergunning:oprichtingsvergunning"
"ODNML"	"6011RG6"	"6011RG6_12200"	"Stal 1,2 (2010)"	"Nee"	"Hunnissenstraat 6 6011RG ELL"	"Leudal"	"184414"	"358691"	"766,80"	"27.434,40"	"52.824,00"	"6011RG6_12200"	"2010-02-10"	"Vergunning:oprichtingsvergunning"
