provincie,instellingsnaam,straatnaam,huisnummer-toevoeging,postcode,plaatsnaam,gemeentenummer,gemeentenaam,telefoonnummer,school_type,latitude,longitude
Gelderland,Basisschool De Hoeksteen,Biss Philip Roveniusstr,8,7141 KS,GROENLO,1586,OOST GELRE,0544461336,primary,52.04050102,6.6057152
Gelderland,Daltonschool Wilhelmina,Burg van Nispenstraat,36,7103 WJ,WINTERSWIJK,0294,WINTERSWIJK,0543514236,primary,51.97952664,6.71991161
Gelderland,Bontebrugschool Prot. Chr. Basisschool voor Jenaplanonderwijs,Bontebrug,52-54,7064 LM,SILVOLDE,1509,OUDE IJSSELSTREEK,0315681302,primary,51.89422266,6.3970407
Gelderland,Christelijke Basisschool Barlo,Markerinkdijk,18,7122 RK,AALTEN,0197,AALTEN,0543451236,primary,51.95579294,6.58910882
Gelderland,Christelijke Basisschool De Klimop,Schooldijk,21,7122 LX,AALTEN,0197,AALTEN,0543461226,primary,51.92519719,6.51426969
Gelderland,Christelijke Basisschool 't Mollenveld,Haartseweg,12-A,7121 KZ,AALTEN,0197,AALTEN,0543565438,primary,51.92768573,6.64582284
Gelderland,Christelijke basisschool de Bataaf,Hortensialaan,18-D,7101 XB,WINTERSWIJK,0294,WINTERSWIJK,0543514744,primary,51.96962444,6.73418532
Gelderland,Basisschool Emma,Vredenseweg,170,7113 AE,WINTERSWIJK HENXEL,0294,WINTERSWIJK,0543562436,primary,51.9903659,6.77148025
Gelderland,Christelijke Basisschool 't Warmelinck,Kruisdijk,17,7122 JX,AALTEN,0197,AALTEN,0543466213,primary,51.89070868,6.53940724
Gelderland,IKC Uniek,Vondelstraat,11-A,7121 VB,AALTEN,0197,AALTEN,0543471197,primary,51.92060739,6.58294971
Gelderland,Protestants Christelijke Basisschool Groen van Prinsterer,Ludgerstraat,86,7121 EM,AALTEN,0197,AALTEN,0543472256,primary,51.92247303,6.59034134
Gelderland,CBS De Meeander,Hofskampstraat,25,7051 DM,VARSSEVELD,1509,OUDE IJSSELSTREEK,0315241498,primary,51.94267789,6.46612494
Gelderland,IKC de Bosmark,Europastraat,10,7091 XC,DINXPERLO,0197,AALTEN,0315820213,primary,51.86602695,6.49682589
Gelderland,Basisschool De Hove,Keizerweg,2,7095 AX,DE HEURNE,0197,AALTEN,0315651115,primary,51.88877161,6.49410749
Gelderland,De Triangel,Dalweg,18,7122 BC,AALTEN,0197,AALTEN,0543473838,primary,51.92567471,6.57667379
Gelderland,Julianaschool,Corleseweg,4,7102 EV,WINTERSWIJK,0294,WINTERSWIJK,0543512937,primary,51.966212,6.69723091
Gelderland,Al Amana Ede-Noord,Goudenstein,9,6714 DA,EDE,0228,EDE,0318634293,primary,52.04335891,5.64845047
Gelderland,Al Amana Ede-Zuid,Verlengde Parkweg,47-B,6717 GL,EDE,0228,EDE,0318742021,primary,52.02629508,5.65438311
Gelderland,Al Amana Nijkerk,Bizetlaan,2,3862 GR,NIJKERK,0267,NIJKERK,0333039842,primary,52.21374338,5.48667439
Gelderland,Al Amana Arnhem,Pythagorasstraat,9,6836 GA,ARNHEM,0202,ARNHEM,0858227256,primary,51.94645874,5.89020556
Gelderland,Al Amana Culemborg,Oranje Nassaulaan,41,4101 JS,CULEMBORG,0216,CULEMBORG,0858227256,primary,51.95799742,5.2383589
Gelderland,Hervormde Basisschool De Wegwijzer,Nedereindsestraat,27-D,4041 XE,KESTEREN,1740,NEDER-BETUWE,0488481611,primary,51.93210789,5.56757917
Gelderland,Eben Haezer-School,Rembrandt van Rijnstraat,33-31,4033 GG,LIENDEN,0214,BUREN,0344602060,primary,51.94854657,5.51603037
Gelderland,Basisschool De Schakel,J H L -van Herwaardenstr,4,4194 RR,METEREN,1960,WEST BETUWE,0345581724,primary,51.86960381,5.28695801
Gelderland,De Hervormde School,Hamsestraat,4,4043 LH,OPHEUSDEN,1740,NEDER-BETUWE,0488441316,primary,51.93346917,5.6269866
Gelderland,School Met De Bijbel,Kerkstraat,7,6668 AN,RANDWIJK,1734,OVERBETUWE,0488491288,primary,51.95416603,5.71140766
Gelderland,Openbare Basisschool De Distelvlinder,Zijderupsvlinderlaan,4,4105 TC,CULEMBORG,0216,CULEMBORG,0345536206,primary,51.94741359,5.20495574
Gelderland,'t Praathuis,Meerlaan,26,4103 XZ,CULEMBORG,0216,CULEMBORG,0345514111,primary,51.94896811,5.22992717
Gelderland,Openbare Basisschool de Regenboog,Mr. Rinkstraat,19,4005 VH,TIEL,0281,TIEL,0344632757,primary,51.89741754,5.44358074
Gelderland,Openbare Basisschool de Moespot,Wadensteinlaan,46-A,4003 TG,TIEL,0281,TIEL,0344632698,primary,51.89427491,5.40865477
Gelderland,Basisschool De Waayer,Kornoelje,1,4007 TP,TIEL,0281,TIEL,0344632604,primary,51.87091318,5.39912354
Gelderland,Montessorischool Parijsch,Prijsseweg,47,4105 LE,CULEMBORG,0216,CULEMBORG,0345530301,primary,51.95004266,5.20742004
Gelderland,Ds. J. Fraanjeschool De Vesting,Churchillstraat,68,3772 KV,BARNEVELD,0203,BARNEVELD,0342400707,primary,52.13501598,5.5860447
Gelderland,Ds. J. Fraanjeschool De Burcht,Saparua,48,3772 ET,BARNEVELD,0203,BARNEVELD,0342422045,primary,52.12762246,5.58343169
Gelderland,IKC Joannes,Kerkakkers,4,6923 BZ,GROESSEN,0226,DUIVEN,0316524172,primary,51.9311498,6.03121328
Gelderland,IKC Remigius,Liemersplein,1,6921 HN,DUIVEN,0226,DUIVEN,0316261887,primary,51.94795512,6.02560284
Gelderland,Basisschool Bernadette,Loostraat,37,6924 AC,LOO,0226,DUIVEN,0316261878,primary,51.93017052,5.99139539
Gelderland,Sport IKC Het Startblok,Klapstraat,205,6931 CH,WESTERVOORT,0293,WESTERVOORT,0263114932,primary,51.95059328,5.97068868
Gelderland,IKC Kameleon,Mondriaanstraat,15,6921 MJ,DUIVEN,0226,DUIVEN,0316261832,primary,51.9494297,6.01002027
Gelderland,IKC De Brug,Schoolstraat,7,6931 DV,WESTERVOORT,0293,WESTERVOORT,0263118974,primary,51.96142083,5.96815666
Gelderland,IKC De Hoge Hoeve,De Hoge Hoeve,70,6932 DJ,WESTERVOORT,0293,WESTERVOORT,0263111029,primary,51.94790635,5.98193066
Gelderland,Montessori IKC De Groene Ring,Bergdravik,2,6922 HM,DUIVEN,0226,DUIVEN,0316266611,primary,51.9426969,6.01021162
Gelderland,Basisschool Albert Schweitzer,Lupinenstraat,13,6942 VA,DIDAM,1955,MONTFERLAND,0316223286,primary,51.94525284,6.1343101
Gelderland,De Biezenkamp,Roerdompstraat,2,6573 BH,BEEK GEM BERG EN DAL,1945,BERG EN DAL,0246841712,primary,51.83079527,5.92904073
Gelderland,De Tandem,Kerklaantje,15,6612 BB,NEDERASSELT,0252,HEUMEN,0246221689,primary,51.77232994,5.74401622
Gelderland,Rooms Katholieke Basisschool De Zilverberg,Koningin Julianastraat,6,6611 BR,OVERASSELT,0252,HEUMEN,0246221454,primary,51.75991719,5.78992512
Gelderland,t Bijenveld,Reusensestraat,6,6578 AR,LEUTH,1945,BERG EN DAL,0242060600,primary,51.83932345,5.99345616
Gelderland,Basisschool Op Weg,Prinses Beatrixstraat,55,6576 AW,OOIJ,1945,BERG EN DAL,0246631645,primary,51.85577326,5.94243766
Gelderland,Basisschool Sint Joris,Looistraat,4-A,6582 BC,HEUMEN,0252,HEUMEN,0243581176,primary,51.76513832,5.84166639
Gelderland,Christelijke Basisschool Adelbrecht Windekind,Cranenburgsestraat,112-A,6561 AR,GROESBEEK,1945,BERG EN DAL,0243971928,primary,51.78086956,5.94437756
Gelderland,Basisschool De Sieppe,Paulus Potterweg,79,6562 XK,GROESBEEK,1945,BERG EN DAL,0243972442,primary,51.77061675,5.93518169
Gelderland,Basisschool Op de Heuvel,Ericastraat,39,6561 VX,GROESBEEK,1945,BERG EN DAL,0243972412,primary,51.7866508,5.92239139
Gelderland,Rooms Katholieke Basisschool Op de Horst,Plakseweg,3,6562 LR,GROESBEEK,1945,BERG EN DAL,0243976072,primary,51.77325433,5.96978461
Gelderland,Rooms Katholieke Basisschool Sint Laurentius,Schoolstraat,7,6579 AN,KEKERDOM,1945,BERG EN DAL,0481431643,primary,51.86390548,6.01064147
Gelderland,Rooms Katholieke Basisschool Titus Brandsma,Patrijsweg,2,6571 BV,BERG EN DAL,1945,BERG EN DAL,0246841711,primary,51.81842881,5.91716956
Gelderland,Basisschool St Martinus,Chopinstraat,2,6566 DV,MILLINGEN AAN DE RIJN,1945,BERG EN DAL,0481431596,primary,51.86234907,6.04496978
Gelderland,Basisschool Breedeweg,Schoolweg,23,6562 GD,GROESBEEK,1945,BERG EN DAL,0243978777,primary,51.75702367,5.93950663
Gelderland,R.K. Basisschool De Komeet,Broeksingel,88,6581 HB,MALDEN,0252,HEUMEN,0243573182,primary,51.78020465,5.85007156
Gelderland,Basisschool 't Vossenhol,Van Ruysdaelweg,8,6562 XE,GROESBEEK,1945,BERG EN DAL,0243971548,primary,51.77177771,5.93487704
Gelderland,De Regenboogschool,Veldsingel,4,6581 TC,MALDEN,0252,HEUMEN,0243581163,primary,51.77945588,5.86381382
Gelderland,Stadhouder Willem 3 Basisschool,Veldhuizerbrink,24,6712 BZ,EDE,0228,EDE,0318613645,primary,52.04503881,5.65344551
Gelderland,Julianaschool,Dorpsstraat,32,7218 AH,ALMEN,0262,LOCHEM,0575431622,primary,52.15690284,6.3022186
Gelderland,obs Villa 60,Schoolstraat,60,7211 BD,EEFDE,0262,LOCHEM,0575511917,primary,52.16161208,6.23248392
Gelderland,Dr. J. v.d. Hoevenschool,du Tourweg,1,7214 AJ,EPSE,0262,LOCHEM,0575492852,primary,52.22408765,6.20014842
Gelderland,J.A. de Vullerschool,Veldhofstraat,1,7213 AJ,GORSSEL,0262,LOCHEM,0575492784,primary,52.19865241,6.20116962
Gelderland,Beatrixsch,Hulstweg,8,7217 SZ,HARFSEN,0262,LOCHEM,0573431765,primary,52.20641596,6.29469731
Gelderland,Meester G. Propschool,Burgemeester Leenstraat,11,7242 AA,LOCHEM,0262,LOCHEM,0573252430,primary,52.16006171,6.41337964
Gelderland,Openbare Basisschool De Vennegotte,Pearsonplein,23,7242 JA,LOCHEM,0262,LOCHEM,0573252000,primary,52.15578162,6.3986026
Gelderland,Openbare Basisschool de Branink,Verwoldseweg,14,7245 AH,LAREN GLD,0262,LOCHEM,0573401876,primary,52.1930767,6.36927898
Gelderland,Openbare Basisschool de Barchschole,Beukenlaan,24,7244 BB,BARCHEM,0262,LOCHEM,0573441222,primary,52.12410369,6.44045142
Gelderland,CNS-basisschool Cavaljé,Veenderweg,2,6712 AB,EDE,0228,EDE,0318613462,primary,52.045408,5.66652233
Gelderland,CNS-basisschool de Plataan,Heidelaan,25,6721 CK,BENNEKOM,0228,EDE,0318414103,primary,52.00541151,5.67955133
Gelderland,CNS-basisschool de Caleidoscoop,Hofbeeklaan,41,6715 EA,EDE,0228,EDE,0318621113,primary,52.04290092,5.63152507
Gelderland,CNS-basisschool Wilhelmina,Hogeweg,23,6721 VD,BENNEKOM,0228,EDE,0318414243,primary,51.99698366,5.67388031
Gelderland,CNS-basisschool Prins Floris,Catharinadaal,70,6715 KD,EDE,0228,EDE,0318621450,primary,52.03974871,5.63880992
Gelderland,CNS-basisschool Koningin Beatrix,Mondriaanstraat,22,6717 SB,EDE,0228,EDE,0318643802,primary,52.01866476,5.65410449
Gelderland,CNS-basisschool het Startpunt,Wulplaan,9,6713 BT,EDE,0228,EDE,0318618592,primary,52.03894679,5.65874357
Gelderland,CNS-basisschool Louise de Coligny,Ceelman van Ommerenweg,11,6711 JD,EDE,0228,EDE,0318693610,primary,52.03866868,5.68201759
Gelderland,CNS-basisschool de Ontdekking,Sterkerij,14,6717 XR,EDE,0228,EDE,0318645664,primary,52.02409635,5.67874888
Gelderland,CNS-basisschool de Brugge,Wilsondreef,45,6716 DN,EDE,0228,EDE,0318643684,primary,52.02013761,5.64250211
Gelderland,CNS-basisschool de Vlinderboom,Spinozastate,1,6716 PC,EDE,0228,EDE,0318624827,primary,52.02163974,5.6335507
Gelderland,CNS-basisschool de Vuursteen,Balgzand,2,6718 MJ,EDE,0228,EDE,0318653759,primary,52.05107876,5.63076578
Gelderland,Christelijke Nationale Basisschool De Regenboog,Zuiderzeestraatweg West,79,8085 AC,DOORNSPIJK,0230,ELBURG,0525661666,primary,52.41483161,5.81596254
Gelderland,Wildemaetschool,Schipluidenstraat,23,8081 AN,ELBURG,0230,ELBURG,0525681917,primary,52.44196767,5.82864227
Gelderland,Het Octaaf School voor christelijk basisonderwijs,Weitakkerstraat,2,8081 XX,ELBURG,0230,ELBURG,0525681059,primary,52.44942375,5.84994355
Gelderland,Protestants Christelijke Basisschool De Parel,Leisteenstraat,1,8084 XE,'T HARDE,0230,ELBURG,0525651727,primary,52.41633016,5.87438916
Gelderland,De Borchstee,Achterweg,2,8081 RV,ELBURG,0230,ELBURG,0525685511,primary,52.44879335,5.85565809
Gelderland,Basisschool De Hoge Voorde,Het Hoge,36,7251 XX,VORDEN,1876,BRONCKHORST,0575552036,primary,52.10365103,6.30676778
Gelderland,Rooms Katholieke Basisschool Sint Joseph,Prins Frisolaan,12-A,7242 GZ,LOCHEM,0262,LOCHEM,0573252439,primary,52.15518257,6.40516862
Gelderland,Rooms Katholieke Basisschool Martinus,Kerklaan,12,7391 AN,TWELLO,0285,VOORST,0571271408,primary,52.22923934,6.08992218
Gelderland,Rooms Katholieke Basisschool De Kopermolen,Kopermolenweg,8,7382 BP,KLARENBEEK,0285,VOORST,0553011462,primary,52.16980549,6.07461612
Gelderland,Rooms Katholieke Basisschool Sint Martinus,Deventerweg,18,7383 AB,VOORST GEM VOORST,0285,VOORST,0571261510,primary,52.19634667,6.13036662
Gelderland,Prins Willem Alexander School,Verwoldseweg,18,7245 AH,LAREN GLD,0262,LOCHEM,0573401856,primary,52.19265268,6.37018699
Gelderland,Rooms Katholieke Jozefschool voor Basisonderwijs,Dijkstraat,6,7121 ET,AALTEN,0197,AALTEN,0543472928,primary,51.92522974,6.58053833
Gelderland,Daltonschool Willibrordus,Nieuwe Weg,11,7261 NL,RUURLO,1859,BERKELLAND,0573452035,primary,52.0860757,6.45485854
Gelderland,De Ontdekking,Meengatstraat,23-25,6971 VD,BRUMMEN,0213,BRUMMEN,0575563527,primary,52.09719349,6.16038541
Gelderland,De Rank,Curieplein,21,7242 KH,LOCHEM,0262,LOCHEM,0573252575,primary,52.15607282,6.39780893
Gelderland,Rooms Katholieke Basisschool De Kleine Wereld,Jachtlustplein,30-C,7391 BW,TWELLO,0285,VOORST,0571272284,primary,52.23308787,6.10052376
Gelderland,Basisschool De Vlier,Vlierstraat,7,7101 TR,WINTERSWIJK,0294,WINTERSWIJK,0543515585,primary,51.97465958,6.73440976
Gelderland,Prins Hendrik,Burgemeester Leenstraat,13,7242 AA,LOCHEM,0262,LOCHEM,0573253102,primary,52.15976969,6.41335492
Gelderland,Basisschool St Jozef,Schoolstraat,1,7101 GB,WINTERSWIJK,0294,WINTERSWIJK,0543532747,primary,51.97152956,6.71531168
Gelderland,RK Basissch JF Kennedy,Leeuweriklaan,21,7203 JD,ZUTPHEN,0301,ZUTPHEN,0575516817,primary,52.14749278,6.20869592
Gelderland,Rooms Katholieke Basisschool Walter Gillijns,Rietbergstraat,2,7201 GJ,ZUTPHEN,0301,ZUTPHEN,0575516310,primary,52.13504366,6.19649415
Gelderland,Rooms Katholieke Basisschool de Achtsprong,De Brink,126-128,7206 KD,ZUTPHEN,0301,ZUTPHEN,0575524213,primary,52.12393264,6.19855149
Gelderland,Daltonschool i.o. de Morgenzon,Landweer,2,7232 CT,WARNSVELD,0301,ZUTPHEN,0575527154,primary,52.13411995,6.23133801
Gelderland,Rooms Katholieke Basisschool Sint Antonius,Kerkstraat,36,7396 PH,TERWOLDE,0285,VOORST,0553231369,primary,52.25804921,6.03572615
Gelderland,Jenaplanschool De Hoven,Mulderskamp,164,7205 BZ,ZUTPHEN,0301,ZUTPHEN,0575512230,primary,52.14262641,6.18035235
Gelderland,obs De Vlonder,De Meenthe,26,8051 KV,HATTEM,0244,HATTEM,0384448383,primary,52.47724979,6.05085119
Gelderland,obs Het Palet Hattem,Dorpsweg,33,8051 XS,HATTEM,0244,HATTEM,0384441924,primary,52.47487064,6.06198801
Gelderland,"School met de Bijbel, De Zaaier",Kerkstraat,6,5321 TN,HEDEL,0263,MAASDRIEL,0735991783,primary,51.74636462,5.25970448
Gelderland,PCB De Rank,Molenstraat,50,5315 AB,KERKWIJK,0297,ZALTBOMMEL,0418642259,primary,51.77620484,5.21619459
Gelderland,Protestants Christelijke Basisschool De Ark,Schoolstraat,8,5305 EA,ZUILICHEM,0297,ZALTBOMMEL,0418672466,primary,51.8083113,5.13610511
Gelderland,PCB De Bron,Kerkplein,6,5314 AT,BRUCHEM,0297,ZALTBOMMEL,0418642387,primary,51.78701942,5.23700935
Gelderland,Willem van Oranjeschool,Vrijheidslaan,94,5306 BN,BRAKEL,0297,ZALTBOMMEL,0418672220,primary,51.81816839,5.0958182
Gelderland,School Met De Bijbel De Burcht,Oranjestraat,1-A,5308 JW,AALST,0297,ZALTBOMMEL,0418671666,primary,51.78272864,5.12928715
Gelderland,Timotheusschool,Tulpstraat,1-BG,8096 BV,OLDEBROEK,0269,OLDEBROEK,0525631823,primary,52.4441897,5.89982564
Gelderland,Basisschool Prins Willem Alexander,Zuiderzeestraatweg Oost,62,8081 LD,ELBURG,0230,ELBURG,0525681789,primary,52.44310197,5.84983631
Gelderland,Looschool,Bovenheigraaf,59-BG,8095 PA,'T LOO OLDEBROEK,0269,OLDEBROEK,0525631693,primary,52.44839684,5.94536092
Gelderland,Nassauschool,Leeuwerikstraat,21,8094 AH,HATTEMERBROEK,0269,OLDEBROEK,0383763920,primary,52.47382602,6.02289423
Gelderland,De Regenboog,Van Sytzamalaan,5-BG,8096 AR,OLDEBROEK,0269,OLDEBROEK,0525631407,primary,52.44658711,5.90125103
Gelderland,Christelijk Kindcentrum De Schaapskooi,Veluwelaan,8,8091 ER,WEZEP,0269,OLDEBROEK,0383760808,primary,52.46373488,6.006813
Gelderland,Rehobothschool,Anjerstraat,2,4191 KZ,GELDERMALSEN,1960,WEST BETUWE,0345571192,primary,51.88101958,5.27757951
Gelderland,Integraal Kind Centrum Hei en Bos,Middenweg,31,7351 BA,HOENDERLOO,0200,APELDOORN,0552075741,primary,52.11951815,5.87767137
Gelderland,Eben Haezerschool,Bloemstraat,107,8096 VN,OLDEBROEK,0269,OLDEBROEK,0525631787,primary,52.44702093,5.90727141
Gelderland,Juliana van Stolbergschool,Dorpsweg,2,5307 HK,POEDEROIJEN,0297,ZALTBOMMEL,0418671315,primary,51.78640591,5.0792548
Gelderland,Vereniging tot het Verstrekken van Basisonderwijs op Gereformeerde Grondslag,Delkant,4,5311 CJ,GAMEREN,0297,ZALTBOMMEL,0418561899,primary,51.80060248,5.20625832
Gelderland,School met de Bijbel de Wegwijzer,Schiksweg,12,8097 SG,OOSTERWOLDE GLD,0269,OLDEBROEK,0525621300,primary,52.46589986,5.8916643
Gelderland,Rooms Katholieke Basisschool Gerardus Majella,Boxhofstede,17,8171 KC,VAASSEN,0232,EPE,0578571786,primary,52.28887108,5.97807167
Gelderland,RK Basissch C v Leeuwen,H.A. Lorentzstraat,1,6961 XK,EERBEEK,0213,BRUMMEN,0313651776,primary,52.10247408,6.05727433
Gelderland,De Waterval,Hoofdweg,53,7371 AE,LOENEN,0200,APELDOORN,0555051489,primary,52.12269466,6.02127603
Gelderland,Rooms Katholieke Basisschool De Krugerstee,Potgieterstraat,20,8172 XC,VAASSEN,0232,EPE,0578572546,primary,52.2839635,5.95890365
Gelderland,Rooms Katholieke Basisschool Pancratius,Oude Eerbeekseweg,5,6971 BL,BRUMMEN,0213,BRUMMEN,0575561906,primary,52.08690323,6.14884122
Gelderland,Rooms Katholieke Basisschool Sint Bernardus,Willem Tellstraat,70,8162 ET,EPE,0232,EPE,0578613068,primary,52.35007032,5.98270482
Gelderland,Rooms Katholieke Basisschool De Korf,Postmeestersdreef,2,7328 KM,APELDOORN,0200,APELDOORN,0555336094,primary,52.2029148,5.98561259
Gelderland,Katholieke Basisschool De Zonnewende,Zonnewende,14,7325 ET,APELDOORN,0200,APELDOORN,0553601967,primary,52.217006,6.00728555
Gelderland,Rooms Katholieke Basisschool De Schakel,Rederijkershoeve,21,7326 TH,APELDOORN,0200,APELDOORN,0555338405,primary,52.19170624,6.00770854
Gelderland,Rooms Katholieke Basisschool De Zevensprong,Pythagorasstraat,384,7323 HW,APELDOORN,0200,APELDOORN,0553604944,primary,52.22643474,5.99136354
Gelderland,Rooms Katholieke Basisschool Anne Frank,Regentesselaan,34,7316 AG,APELDOORN,0200,APELDOORN,0555211746,primary,52.22136846,5.9583775
Gelderland,Rooms Katholieke Basisschool St Victor,Kooiweg,29,7312 CA,APELDOORN,0200,APELDOORN,0553554859,primary,52.20954716,5.93638156
Gelderland,Rooms Katholieke Basisschool Sebastiaan,1e Wormenseweg,460,7333 GZ,APELDOORN,0200,APELDOORN,0555335355,primary,52.19208346,5.97354128
Gelderland,Rooms Katholieke Basisschool Hertog V Gelre,Morellenlaan,47,7322 JS,APELDOORN,0200,APELDOORN,0553665298,primary,52.21675093,5.97867163
Gelderland,Rooms Katholieke Basisschool Eloy,Klingelbeek,28,7339 LD,UGCHELEN,0200,APELDOORN,0555335033,primary,52.18391276,5.94741821
Gelderland,Eben Haezerschool,Apeldoornseweg,22,8075 BN,ELSPEET,0302,NUNSPEET,0577492380,primary,52.29099965,5.7911339
Gelderland,Rooms Katholieke Basisschool De Plakkenberg,Pastoor Bluemersplein,5,7064 BK,SILVOLDE,1509,OUDE IJSSELSTREEK,0315324236,primary,51.90901791,6.38356083
Gelderland,Antonius,Vicariestraat,2,7137 MN,LIEVELDE,1586,OOST GELRE,0544372635,primary,52.00880215,6.59379948
Gelderland,Sint Joseph-School,Dorpsstraat,66,7136 LN,ZIEUWENT,1586,OOST GELRE,0544351577,primary,52.00839436,6.51836367
Gelderland,Rooms Katholieke Basisschool Antonius,Winterswijkseweg,20,7134 NE,VRAGENDER,1586,OOST GELRE,0544372429,primary,51.98581158,6.61187954
Gelderland,Sint Canisiusschool,Kerkstraat,44,7135 JM,HARREVELD,1586,OOST GELRE,0544371099,primary,51.97973924,6.51541832
Gelderland,Openbare Basisschool De Slinger,Wehmerstraat,21,7121 DP,AALTEN,0197,AALTEN,0543472317,primary,51.92470939,6.58532655
Gelderland,Basisschool De Leeuw,'t Hof,2,7131 DR,LICHTENVOORDE,1586,OOST GELRE,0544373475,primary,51.9880268,6.57218222
Gelderland,Rooms Katholieke Basisschool St Theresia,Waalderweg,20,7263 RW,MARIENVELDE,1586,OOST GELRE,0544351689,primary,52.01272537,6.47229924
Gelderland,Rooms Katholieke Basisschool Frans ten Bosch,De Rode Van Heeckerenstr,26,7131 ER,LICHTENVOORDE,1586,OOST GELRE,0544372326,primary,51.98468621,6.57796687
Gelderland,Het Gele Park basisonderwijs,Varsseveldseweg,47,7131 BH,LICHTENVOORDE,1586,OOST GELRE,0544221027,primary,51.98441832,6.557423
Gelderland,Basisschool Sint Joris,Waterhoen,1,7132 DK,LICHTENVOORDE,1586,OOST GELRE,0544373567,primary,51.98028021,6.55300481
Gelderland,IKC Groeituin,Oranjestraat,72,7051 AK,VARSSEVELD,1509,OUDE IJSSELSTREEK,0315242507,primary,51.94160659,6.45333682
Gelderland,Openbare Basisschool Leemvoortschool,Steuterweg,2,7054 CJ,WESTENDORP,1509,OUDE IJSSELSTREEK,0315298168,primary,51.94986682,6.41109284
Gelderland,Openbare Basisschool 't Montferland,Plantsoensingel Noord,5-A,7041 DH,'S-HEERENBERG,1955,MONTFERLAND,0314661924,primary,51.87900897,6.25036447
Gelderland,Openbare Basisschool De Woelwaters,Middelgraaf,46,7071 WT,ULFT,1509,OUDE IJSSELSTREEK,0315641001,primary,51.88883006,6.37975355
Gelderland,Auryn,Marga Klompelaan,2,7207 KA,ZUTPHEN,0301,ZUTPHEN, ,primary,52.12727168,6.22744068
Gelderland,Basisschool Eben Haezer,Zandenallee,18,7395 PC,TEUGE,0285,VOORST,0553231483,primary,52.25151548,6.03817412
Gelderland,Basisschool Eben-Haezer,Valkeniersdonk,202,7326 KP,APELDOORN,0200,APELDOORN,0555344704,primary,52.19394179,6.01456542
Gelderland,Basisschool Ten Holtens Erve,Middendijk,53,7397 NC,NIJBROEK,0285,VOORST,0571292162,primary,52.29413961,6.06215839
Gelderland,De Zaaier,Bleriotstraat,3,7395 ML,TEUGE,0285,VOORST,0553231792,primary,52.23665132,6.04751502
Gelderland,De Oase,Jachtlustplein,30-A,7391 BW,TWELLO,0285,VOORST,0571272400,primary,52.23300359,6.09998603
Gelderland,Christelijke Basisschool Sjaloom,Kerkstraat,25,7383 CB,VOORST GEM VOORST,0285,VOORST,0575501229,primary,52.17119574,6.14534943
Gelderland,De Wingerd,H.W. Iordensweg,9,7391 KA,TWELLO,0285,VOORST,0571272661,primary,52.23769115,6.10850514
Gelderland,Eben Haezerschool,Notaris van Aalstweg,4,4181 BC,WAARDENBURG,1960,WEST BETUWE,0418652138,primary,51.83426221,5.25608914
Gelderland,St Nicolaasschool,Antoinette v Pinxterenln,4,6532 CW,NIJMEGEN,0268,NIJMEGEN,0243555276,primary,51.81858676,5.83591445
Gelderland,Rooms Katholieke Basisschool Brakkenstein,Heyendaalseweg,235,6525 SG,NIJMEGEN,0268,NIJMEGEN,0243553559,primary,51.81239594,5.86763112
Gelderland,Basisschool de Hazesprong,Bisonstraat,3,6531 PT,NIJMEGEN,0268,NIJMEGEN,0243550130,primary,51.8254247,5.84446831
Gelderland,Basisschool Het Kleurrijk,Thijmstraat,40-C,6531 CS,NIJMEGEN,0268,NIJMEGEN,0243551566,primary,51.83324494,5.84920083
Gelderland,Basisschool de Sterredans,Ubbergseveldweg,97,6522 HE,NIJMEGEN,0268,NIJMEGEN,0243230722,primary,51.8397384,5.88644059
Gelderland,Basisschool Montessorischool,Heyendaalseweg,6,6524 SL,NIJMEGEN,0268,NIJMEGEN,0243231091,primary,51.83497408,5.86892178
Gelderland,Basisschool Klein Heyendaal,Professor Huijbersstraat,1,6524 NP,NIJMEGEN,0268,NIJMEGEN,0243231475,primary,51.83067835,5.86929545
Gelderland,Basisschool Petrus Canisius,St. Stevenskerkhof,37-38,6511 VZ,NIJMEGEN,0268,NIJMEGEN,0243226885,primary,51.84831049,5.86260802
Gelderland,Basisschool De Kleine Wereld,Newtonstraat,50,6533 KG,NIJMEGEN,0268,NIJMEGEN,0243553159,primary,51.81146085,5.84253749
Gelderland,Basisschool De Wieken,Floraweg,69,6542 KB,NIJMEGEN,0268,NIJMEGEN,0243774502,primary,51.836435,5.84064746
Gelderland,Basisschool Toon,Symfoniestraat,210,6544 TN,NIJMEGEN,0268,NIJMEGEN,0243771250,primary,51.83176647,5.81235978
Gelderland,Basisschool de Akker,Akkerlaan,40,6533 BL,NIJMEGEN,0268,NIJMEGEN,0243551104,primary,51.82271939,5.85396386
Gelderland,Kindcentrum De Boomgaard,Titiaanstraat,100,6663 PN,LENT,0268,NIJMEGEN,0242037220,primary,51.86762168,5.85140691
Gelderland,De Noorderstroom,Titiaanstraat,100,6663 PN,LENT,0268,NIJMEGEN,0242037500,primary,51.86762168,5.85140691
Gelderland,Basisschool met de Bijbel,Hoge Valkseweg,37,6741 GK,LUNTEREN,0228,EDE,0318461889,primary,52.11893611,5.68409512
Gelderland,Daltonschool St Joris,Hoflaan,4,7271 BR,BORCULO,1859,BERKELLAND,0545272573,primary,52.1124876,6.52219067
