PROVINCIE,INSTELLINGSNAAM,STRAATNAAM,HUISNUMMER-TOEVOEGING,POSTCODE,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,TELEFOONNUMMER,school_type
Drenthe,School voor Praktijkonderwijs Assen,Zwartwatersweg,202,9406 NN,ASSEN,0106,ASSEN,0592340973,secondary
Drenthe,Christelijk Scholengemeenschap Vincent van Gogh Vwo Havo Mavo Vbo Lwoo,Selma Lagerloflaan,3,9406 KB,ASSEN,0106,ASSEN,0592390290,secondary
Drenthe,Openbare Scholengemeenschap Dr Nassau College voor Vwo Havo Mavo Vbo Lwoo,Mr Groen v Prinstererln,98,9402 KG,ASSEN,0106,ASSEN,0592390290,secondary
Drenthe,School voor Praktijkonderwijs De Meander,Wolfsbosstraat,7-A,7905 BZ,HOOGEVEEN,0118,HOOGEVEEN,0528266192,secondary
Drenthe,Regionale Scholengemeenschap Wolfsbos,Valkenlaan,1,7905 AA,HOOGEVEEN,0118,HOOGEVEEN,0528266192,secondary
Drenthe,Carmelcollege Emmen,Wendeling,59,7824 TB,EMMEN,0114,EMMEN,0591622870,secondary
Drenthe,Drenthe College Terra,Anne de Vriesstraat,70,9402 NT,ASSEN,0106,ASSEN,0881884444,secondary
Drenthe,Roelof van Echten College,Sportveldenweg,20,7902 NX,HOOGEVEEN,0118,HOOGEVEEN,0528358658,secondary
Drenthe,Hondsrug College Christelijke SGM voor LYC HAVO MAVO VBO LWOO,Emmalaan,25,7822 JB,EMMEN,0114,EMMEN,0591657979,secondary
Drenthe,Praktijkschool Emmen,Ullevi,22,7825 SE,EMMEN,0114,EMMEN,0591613310,secondary
Drenthe,Christelijke Scholengemeenschap Dingstede voor Mavo Havo en Atheneum,Gerard Doustraat,13,7944 HD,MEPPEL,0119,MEPPEL,0522700500,secondary
Drenthe,Stad & Esch Praktijkschool,Ezingerweg,54,7943 AZ,MEPPEL,0119,MEPPEL,0522253188,secondary
Drenthe,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg,52,7943 AZ,MEPPEL,0119,MEPPEL,0522263275,secondary
Drenthe,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Van Heeckerenlaan,2,7742 AB,COEVORDEN,0109,COEVORDEN,0524593800,secondary
Drenthe,Openbare Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Esdal College,Oosterstraat,78,7822 HG,EMMEN,0114,EMMEN,0880009610,secondary
Flevoland,Waldorf Almere,Rooseveltweg,5,1314 SJ,ALMERE,0034,ALMERE,0646446410,secondary
Flevoland,De Steiger school voor Praktijkonderwijs,Griend 50,1,8225 TZ,LELYSTAD,0995,LELYSTAD,0320252254,secondary
Flevoland,Berechja College voor MAVO HAVO VBO,Waaiershoek,46,8321 BH,URK,0184,URK,0527681237,secondary
Flevoland,Aeres Praktijkonderwijs Emmeloord,Scandinavielaan,33-A,8303 GN,EMMELOORD,0171,NOORDOOSTPOLDER,0880205120,secondary
Flevoland,Aeres VMBO Almere,Heliumweg,1,1362 JA,ALMERE,0034,ALMERE,0880205400,secondary
Flevoland,St Bonifatius Mavo,Prof. Lorentzstraat,3,8302 AS,EMMELOORD,0171,NOORDOOSTPOLDER,0527613469,secondary
Flevoland,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Prof. ter Veenstraat,5,8302 GA,EMMELOORD,0171,NOORDOOSTPOLDER,0527635950,secondary
Flevoland,PORTEUM 2 voor Atheneum havo mavo vbo en lwoo,De Campus,15,8233 GA,LELYSTAD,0995,LELYSTAD,0320752500,secondary
Flevoland,PORTEUM 1 voor Atheneum havo mavo vbo en lwoo,De Campus,11,8233 GA,LELYSTAD,0995,LELYSTAD,0320752500,secondary
Flevoland,PORTEUM 3 voor Atheneum havo mavo vbo en lwoo,De Campus,7,8233 GA,LELYSTAD,0995,LELYSTAD,0320752500,secondary
Flevoland,Openbare Scholengemeenschap Echnaton,Zwolleweg,1,1324 EL,ALMERE,0034,ALMERE,0365331220,secondary
Flevoland,Openbare Scholengemeenschap De Meergronden voor Vwo Havo Mavo Vmbo,Marktgracht,65,1353 AL,ALMERE,0034,ALMERE,0365472727,secondary
Flevoland,Praktijkonderwijs Almere-Bachweg,J.S. Bachweg,7,1323 BA,ALMERE,0034,ALMERE,0365338141,secondary
Flevoland,Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoo,A. Boekenweg,3,1333 VD,ALMERE,0034,ALMERE,0365492492,secondary
Flevoland,Praktijkonderwijs Almere - Tom Poes,Tom Poesstraat,2,1336 AE,ALMERE,0034,ALMERE,0365494150,secondary
Flevoland,Praktijkonderwijs-Almere Koningsbeltweg,Koningsbeltstraat,4,1329 AL,ALMERE,0034,ALMERE,0365336194,secondary
Flevoland,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Peppellaan,1,8302 AL,EMMELOORD,0171,NOORDOOSTPOLDER,0527634567,secondary
Flevoland,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo",Rooseveltweg,7,1314 SJ,ALMERE,0034,ALMERE,0365307207,secondary
Friesland,Burg Walda Scholengemeenschap voor VMBO,Ballumerweg,24,9163 GB,NES GEM AMELAND,0060,AMELAND,0519542066,secondary
Friesland,Burg Harmsma SGM voor VO Mavo Lhno en Lto,H. Ringenoldusstrjitte,3,8401 PV,GORREDIJK,0086,OPSTERLAND,0513463455,secondary
Friesland,Openbare Scholengemeenschap Singelland voor Lyceum Havo Mavo Vbo Lwoo,Van Haersmasingel,37,9201 KN,DRACHTEN,0090,SMALLINGERLAND,0512582345,secondary
Friesland,RSG Simon Vestdijk voor Ath Havo Mavo Vbo,Koningin Julianastraat,3,8862 TA,HARLINGEN,0072,HARLINGEN,0517432900,secondary
Friesland,Gemeentelijke Scholengemeenschap t Schylger Jouw voor vmbo,Zuid Midslandweg,8,8891 GH,MIDSLAND,0093,TERSCHELLING,0562448531,secondary
Friesland,Openbare Scholengemeenschap Piter Jelles voor Lyceum Havo Mavo Vbo Lwoo,Dr. Jacob Botkeweg,3,8935 AB,LEEUWARDEN,0080,LEEUWARDEN,0588801400,secondary
Friesland,Lauwers College Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo,De Hoefslag,40,9285 RV,BUITENPOST,0059,ACHTKARSPELEN,0511542415,secondary
Friesland,Dockingacollege Chr SGS VMBO/HAVO/VWO,Parklaan,5,9103 ST,DOKKUM,1970,NOARDEAST-FRYSLAN,0519229610,secondary
Friesland,Christelijke Scholengemeenschap Liudger voor Lyceum Havo Mavo Vbo Lwoo Pro,Leerweg,2,9202 LC,DRACHTEN,0090,SMALLINGERLAND,0512305700,secondary
Friesland,Carmel Lyceum Hurdegaryp,Reidroas,12,9254 JR,HURDEGARYP,0737,TYTSJERKSTERADIEL,0511471712,secondary
Friesland,De Diken,Simmerdyk,1-A,8601 ZP,SNEEK,1900,SUDWEST-FRYSLAN,0515585801,secondary
Friesland,Christelijke Scholengemeenschap Bogerman voor Lyceum Havo Mavo Vbo Lwoo,Hemdijk,2,8601 XH,SNEEK,1900,SUDWEST-FRYSLAN,0515482482,secondary
Friesland,Marne College voor Atheneum Havo Mavo Vbo Lwoo,Schoolstraat,1,8701 DX,BOLSWARD,1900,SUDWEST-FRYSLAN,0515548222,secondary
Friesland,Stellingwerf College,Quadoelenweg,29,8431 LN,OOSTERWOLDE FR,0085,OOSTSTELLINGWERF,0516568500,secondary
Friesland,Linde College voor Atheneum Havo Mavo Vbo en Lwoo,Drafsportlaan,22,8472 AS,WOLVEGA,0098,WESTSTELLINGWERF,0561691700,secondary
Friesland,Comenius Christelijke Scholengemeenschap voor Atheneum Havo Vmbo Lwoo Pro,Achter de Hoven,118,8933 CR,LEEUWARDEN,0080,LEEUWARDEN,0582347670,secondary
Friesland,Christelijke Scholengemeenschap A.M. van Schurman voor Havo Mavo Vbo,Cort van der Lindenstr,1,8802 RX,FRANEKER,1949,WAADHOEKE,0517395900,secondary
Friesland,Christelijk Gymnasium Beyers Naude,Gymnasiumstraat,36,8932 GW,LEEUWARDEN,0080,LEEUWARDEN,0582124471,secondary
Friesland,Regionale Scholengemeenschap Magister Alvinus voor Vwo Havo Mavo Vbo,Almastraat,5,8601 EW,SNEEK,1900,SUDWEST-FRYSLAN,0515429760,secondary
Friesland,PRO Dokkum,Birdaarderstraatweg,82,9101 PK,DOKKUM,1970,NOARDEAST-FRYSLAN,0519294137,secondary
Friesland,"Openbare Scholengroep  voor VMBO, Havo, Atheneum en Gymnasium",Schans,100,8441 AE,HEERENVEEN,0074,HEERENVEEN,0513657310,secondary
Friesland,"Bornego College Chr. Scholengemeenschap voor VMBO, Havo, Atheneum en Gymnasium",Ds Kingweg,1,8446 KZ,HEERENVEEN,0074,HEERENVEEN,0513801800,secondary
Friesland,De Compagnie Praktijkonderwijs Sevenwolden,Ds Kingweg,10,8446 KZ,HEERENVEEN,0074,HEERENVEEN,0513654155,secondary
Gelderland,Candea College Atheneum Havo Mavo Vmbo,Saturnus,1,6922 LX,DUIVEN,0226,DUIVEN,0316367800,secondary
Gelderland,Olympuscollege PC RK SGM voor Lyceum Havo Mavo,Olympus,11,6832 EL,ARNHEM,0202,ARNHEM,0263202870,secondary
Gelderland,Symbion School voor Praktijkonderwijs,Hoge Witteveld,2,6942 RD,DIDAM,1955,MONTFERLAND,0316583880,secondary
Gelderland,Produs,Leidenweg,60,6843 LD,ARNHEM,0202,ARNHEM,0263208830,secondary
Gelderland,Liemers College SGM voor LYC HAVO MAVO VBO LWOO,Heerenmaten,6,6904 GZ,ZEVENAAR,0299,ZEVENAAR,0316583800,secondary
Gelderland,Stedelijk Gymnasium Arnhem,Thorbeckestraat,17,6828 TS,ARNHEM,0202,ARNHEM,0263209840,secondary
Gelderland,Lorentz Groep voor Vwo Havo Mavo Vbo Lwoo,Metamorfosenallee,100,6843 HX,ARNHEM,0202,ARNHEM,0263202850,secondary
Gelderland,"Openb. SGM. Arnhem Noord. voor lyceum, havo, mavo en vbo",Bernhardlaan,49,6824 LE,ARNHEM,0202,ARNHEM,0263209820,secondary
Gelderland,Regionale Scholengemeenschap Pantarijn voor Lyc Havo Mavo Vbo Pro Lwoo,Hollandseweg,11,6706 KN,WAGENINGEN,0289,WAGENINGEN,0317465855,secondary
Gelderland,Openbare Regionale Scholengemeenschap Lek en Linge voor atheneum havo vmbo lwoo,Multatulilaan,6,4103 NM,CULEMBORG,0216,CULEMBORG,0345512833,secondary
Gelderland,Vrije school Zutphen-Groningen,De IJsselhank,1,7206 DG,ZUTPHEN,0301,ZUTPHEN,0575538720,secondary
Gelderland,Rooms Katholieke Scholengemeenschap Marianum voor Lyc Havo Mavo Vbo Lwoo,Deken Hooijmansingel,1,7141 EA,GROENLO,1586,OOST GELRE,0544477070,secondary
Gelderland,Carmel College West Betuwe,Ossengang,45,4191 LR,GELDERMALSEN,1960,WEST BETUWE,0345525816,secondary
Gelderland,Christelijk College Nassau-Veluwe,Stationslaan,26,3842 LA,HARDERWIJK,0243,HARDERWIJK,0341436170,secondary
Gelderland,Corlaer College,ds. Kuypersstraat,3-5,3863 CA,NIJKERK,0267,NIJKERK,0334794040,secondary
Gelderland,Accent Praktijkonderwijs,ds. Kuypersstraat,1,3863 CA,NIJKERK,0267,NIJKERK,0332458819,secondary
Gelderland,Staring College Regionale Scholengemeenschap voor Ath Gymn Havo Vmbo,Zutphenseweg,108,7241 SE,LOCHEM,0262,LOCHEM,0573297297,secondary
Gelderland,"Montessori College voor Vwo, Havo, Vmbo",Kwakkenbergweg,27,6523 MJ,NIJMEGEN,0268,NIJMEGEN,0243283000,secondary
Gelderland,"Het Streek Lyceum, Christelijke School voor mavo, havo, vwo en gymnasium",Bovenbuurtweg,1,6717 XA,EDE,0228,EDE,0318477100,secondary
Gelderland,Het Streek College Christelijke school voor praktijkonderwijs,Zandlaan,25,6717 LN,EDE,0228,EDE,0318477100,secondary
Gelderland,Isendoorn College voor Mavo Havo en Atheneum,Lage Weide,1,7231 NN,WARNSVELD,0301,ZUTPHEN,0575760760,secondary
Gelderland,Aeres VMBO en Aeres MBO,Mansholtlaan,18,6708 PA,WAGENINGEN,0289,WAGENINGEN,0880207020,secondary
Gelderland,hét KWC voor Lyc Havo Mavo Vbo Pro en Lwoo,Beethovenlaan,1,4102 BM,CULEMBORG,0216,CULEMBORG,0345639050,secondary
Gelderland,Christelijk College De Noordgouw,Eperweg,34-A,8181 EW,HEERDE,0246,HEERDE,0578693411,secondary
Gelderland,Regionale Scholengemeenschap Het Rhedens voor Lyceum Havo Mavo Vbo,Kleiberglaan,1,6891 DK,ROZENDAAL,0277,ROZENDAAL,0313490900,secondary
Gelderland,De Tender School voor Praktijkonderwijs,Harderwijkerweg,1-B,6952 AA,DIEREN,0275,RHEDEN,0313422765,secondary
Gelderland,Zone.college,Hoeflingweg,9,7241 CJ,LOCHEM,0262,LOCHEM,0882620700,secondary
Gelderland,Lingecollege voor vwo havo mavo vmbo pro lwoo,Teisterbantlaan,2,4006 EB,TIEL,0281,TIEL,0344614341,secondary
Gelderland,Pro College Nijmegen/Bemmel voor Praktijkonderwijs,Dennenstraat,21,6543 JP,NIJMEGEN,0268,NIJMEGEN,0242210221,secondary
Gelderland,Pro College Wijchen voor praktijkonderwijs,Acaciastraat,68,6602 EN,WIJCHEN,0296,WIJCHEN,0246412817,secondary
Gelderland,Scholengemeenschap voor Voortgezet Vrije Schoolonderwijs,Wilhelminasingel,13-15,6524 AJ,NIJMEGEN,0268,NIJMEGEN,0242082800,secondary
Gelderland,Maaswaal College voor Gymnasium Atheneum Havo Vmbo Lwoo,Veenseweg,18,6603 AN,WIJCHEN,0296,WIJCHEN,0246487120,secondary
Gelderland,Canisius College Lyceum Havo Mavo Vbo Lwoo,Berg en Dalseweg,207,6522 BK,NIJMEGEN,0268,NIJMEGEN,0243816816,secondary
Gelderland,Kandinsky College voor Lyceum Havo Mavo Vbo Lwoo,Malderburchtstraat,11,6535 ND,NIJMEGEN,0268,NIJMEGEN,0243594422,secondary
Gelderland,NSG Groenewoud voor Vwo Havo en Mavo,Van Cranenborchstraat,7,6525 BM,NIJMEGEN,0268,NIJMEGEN,0243234455,secondary
Gelderland,Pax Christi College - scholengemeenschap voor vwo havo vmbo lwoo,Mr. van Coothstraat,34,6651 ZJ,DRUTEN,0225,DRUTEN,0487512403,secondary
Gelderland,Stedelijk Gymnasium Nijmegen,Kronenburgersingel,269,6511 AS,NIJMEGEN,0268,NIJMEGEN,0243220606,secondary
Gelderland,Stedelijke Scholengemeenschap Nijmegen,IJsbeerstraat,12,6531 PL,NIJMEGEN,0268,NIJMEGEN,0243563974,secondary
Gelderland,Mondial College,Leuvensbroek,3001,6546 TD,NIJMEGEN,0268,NIJMEGEN,0243786993,secondary
Gelderland,Citadel College voor vwo havo mavo vbo en lwoo,Dijkstraat,6,6663 AD,LENT,0268,NIJMEGEN,0243297740,secondary
Gelderland,Arentheem College Interconfessionele School voor Atheneum Gymnasium Havo Vmbo,Thomas a Kempislaan,25,6822 LR,ARNHEM,0202,ARNHEM,0264432113,secondary
Gelderland,Praktijkschool Arentheem,Laan van Presikhaaf,5,6826 HA,ARNHEM,0202,ARNHEM,0264432113,secondary
Gelderland,Sprengenbeek College Havo Mavo Vbo Lwoo,Albert Schweitzerlaan,2,8162 DS,EPE,0232,EPE,0578612094,secondary
Gelderland,Regionale Scholengemeenschap Slingerbos/Levant voor Ath Havo Mavo,Eisenhowerlaan,59,3844 AS,HARDERWIJK,0243,HARDERWIJK,0341414484,secondary
Gelderland,Christelijk Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo,Mammoetstraat,3,6671 DL,ZETTEN,1734,OVERBETUWE,0488451544,secondary
Gelderland,Scholengemeenschap voor Vwo Dorenweerd College,Dalweg,5,6865 CZ,DOORWERTH,0274,RENKUM,0263397030,secondary
Gelderland,Over Betuwe College voor Ath Havo Mavo Vbo Lwoo,De Heister,1,6681 CV,BEMMEL,1705,LINGEWAARD,0481470555,secondary
Gelderland,De Meerwaarde,Rietberglaan,6,3771 RD,BARNEVELD,0203,BARNEVELD,0342404777,secondary
Gelderland,De Meerwaarde Praktijkonderwijs,Rietberglaan,6,3771 RD,BARNEVELD,0203,BARNEVELD,0342404777,secondary
Gelderland,Praktijkschool Apeldoorn,Fabianusstraat,2,7333 BM,APELDOORN,0200,APELDOORN,0555332544,secondary
Gelderland,De Brug School voor Praktijkonderwijs,Sportlaan,2,5301 PX,ZALTBOMMEL,0297,ZALTBOMMEL,0418540394,secondary
Gelderland,Stadspoort College Harderwijk,Kruithuis,4,3844 DH,HARDERWIJK,0243,HARDERWIJK,0341417419,secondary
Gelderland,Jacobus Fruijtier Scholengemeenschap v Lyceum Havo Mavo Vbo Lwoo,Anklaarseweg,71,7316 MB,APELDOORN,0200,APELDOORN,0555262300,secondary
Gelderland,Van Lodenstein College Reformatorische School voor Praktijkonderwijs,Verlengde Parkweg,49,6717 GL,EDE,0228,EDE,0854838008,secondary
Gelderland,Al Amana College Ede,Bovenbuurtweg,27,6717 XA,EDE,0228,EDE, ,secondary
Gelderland,Cambium College voor Atheneum Havo Mavo Vbo Lwoo,Courtine,2,5301 DH,ZALTBOMMEL,0297,ZALTBOMMEL,0418512500,secondary
Gelderland,Johannes Fontanus College Christelijk Scholengemeenschap voor Mavo Havo Atheneum,Wethouder Rebellaan,135,3771 KA,BARNEVELD,0203,BARNEVELD,0342491469,secondary
Gelderland,Pallas Athene College Openbare Scholengemeenschap voor Vwo Havo Mavo Vbo,Koekeltse Boslaan,21,6715 CW,EDE,0228,EDE,0318624500,secondary
Gelderland,Christelijk College Schaersvoorde voor Atheneum Havo Mavo Vbo Lwoo,Slingelaan,28,7122 AW,AALTEN,0197,AALTEN,0543491111,secondary
Gelderland,"Houtkamp College voor mavo, havo, ath, gym, vbo, lwoo",Ruimzichtlaan,155,7001 KD,DOETINCHEM,0222,DOETINCHEM,0314325248,secondary
Gelderland,Praktijkonderwijs Zutphen,Paulus Potterstraat,12-A,7204 CV,ZUTPHEN,0301,ZUTPHEN,0575515982,secondary
Gelderland,Almende College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Terborgseveld,75,7064 AN,SILVOLDE,1509,OUDE IJSSELSTREEK,0315630000,secondary
Gelderland,Gerrit Komrij College Gemeentelijke Scholengemeenschap voor Vwo Havo Vmbo,Parallelweg,7,7102 DE,WINTERSWIJK,0294,WINTERSWIJK,0543551515,secondary
Gelderland,Panora Lyceum Scholengemeenschap voor Gymn Ath Havo Mavo,Holterweg,121,7001 EK,DOETINCHEM,0222,DOETINCHEM,0314727100,secondary
Gelderland,"Eligant Lyceum, scholengroep voor Lyceum Havo Mavo Vbo Lwoo",Isendoornstraat,3,7201 NJ,ZUTPHEN,0301,ZUTPHEN,0575590909,secondary
Gelderland,PRAKTICON,Spoorstraat,11-B,7003 DX,DOETINCHEM,0222,DOETINCHEM,0314389100,secondary
Gelderland,MaxX,Parallelweg,5,7161 AE,NEEDE,1859,BERKELLAND,0545294145,secondary
Gelderland,Pronova,Wielewaalstraat,2,7102 HB,WINTERSWIJK,0294,WINTERSWIJK,0543531574,secondary
Gelderland,Nuborgh College,Kruidenlaan,1,8082 CA,ELBURG,0230,ELBURG,0525688199,secondary
Gelderland,Katholieke Scholengemeenschap Veluws College voor Gymn Ath Havo Mavo en Vmbo,Waltersingel,130,7314 NX,APELDOORN,0200,APELDOORN,0553579825,secondary
Gelderland,Christelijk Voortgezet Onderwijs Apeldoorn voor Gymn Ath Havo Mavo en Vmbo,Heemradenlaan,125,7329 BZ,APELDOORN,0200,APELDOORN,0555779799,secondary
Gelderland,Openbare Scholengemeenschap Apeldoorn,Jhr Mr G W Molleruslaan,42,7316 AW,APELDOORN,0200,APELDOORN,0555212655,secondary
Gelderland,Gymnasium Apeldoorn,Kastanjelaan,10,7316 BN,APELDOORN,0200,APELDOORN,0555213024,secondary
Gelderland,Christelijk College Groevenbeek,Paul Krugerweg,44-50,3851 ZJ,ERMELO,0233,ERMELO,0341274950,secondary
Gelderland,Notre Dame Des Anges Havo,Kasteelselaan,50,6574 AJ,UBBERGEN,1945,BERG EN DAL,0243229337,secondary
Gelderland,De Boog Christelijk School voor Prak Vorm,Buizerdweg,17,7331 JD,APELDOORN,0200,APELDOORN,0555423193,secondary
Gelderland,Marnix College  Scholengemeenschap voor Gymnasium Atheneum Havo Mavo,Prins Bernhardlaan,30,6713 MC,EDE,0228,EDE,0318650035,secondary
Groningen,Openbare Scholengemeenschap Winkler Prins voor ATH HAVO MAVO VBO LWOO,Raadsgildenlaan,1,9646 AA,VEENDAM,0047,VEENDAM,0598364656,secondary
Groningen,Willem Lodewijkgymnasium,Verzetsstrijderslaan,220,9727 CK,GRONINGEN,0014,GRONINGEN,0505262094,secondary
Groningen,Maartenscollege voor Lyceum Havo Mavo,Hemmenlaan,2,9751 NS,HAREN GN,0014,GRONINGEN,0505375200,secondary
Groningen,Stichting bijzonder voortgezet onderwijs Ubbo Emmius voor Lyc Havo Mavo Vbo,Stationslaan,17,9503 CA,STADSKANAAL,0037,STADSKANAAL,0599631122,secondary
Groningen,School voor Praktijkonderwijs PrO Stadskanaal,Gelderselaan,1,9501 RA,STADSKANAAL,0037,STADSKANAAL,0599696020,secondary
Groningen,Dollard College PrO Winschoten,Bovenburen,11-A,9675 HA,WINSCHOTEN,1895,OLDAMBT,0597553195,secondary
Groningen,Dollard College Pontis Winschoten voor Lyc Havo Mavo Vbo Lwoo,Dr. J.H. Hommesplein,2,9671 CZ,WINSCHOTEN,1895,OLDAMBT,0597670200,secondary
Groningen,Christelijke Scholengemeenschap Groningen Vmbo Havo Atheneum,Heerdenpad,8,9731 BW,GRONINGEN,0014,GRONINGEN,0505742766,secondary
Groningen,Christelijkeschool voor praktijkonderwijs De Bolster,Multatulistraat,91,9721 NH,GRONINGEN,0014,GRONINGEN,0505250110,secondary
Groningen,rsg de Borgen voor Lyceum Havo Mavo Vbo Lwoo,Waezenburglaan,51-A,9351 HC,LEEK,1969,WESTERKWARTIER,0505292929,secondary
Groningen,Gomarus College voor Vwo Havo Mavo Vbo Lwoo,Vondelpad,1,9721 LX,GRONINGEN,0014,GRONINGEN,0505244500,secondary
Groningen,Regionale Scholengemeenschap Ter Apel voor Ath Havo Mavo Lhno,Oude Weg,41,9561 LB,TER APEL,1950,WESTERWOLDE,0599581226,secondary
Groningen,Reitdiepcollege voor Atheneum Havo Mavo Vbo Lwoo,Eikenlaan,286,9741 EW,GRONINGEN,0014,GRONINGEN,0503210610,secondary
Groningen,Heyerdahl College Openbare School voor Praktijkonderwijs,Kluiverboom,1-B,9732 KZ,GRONINGEN,0014,GRONINGEN,0505797999,secondary
Groningen,Praedinius Gymnasium,Turfsingel,82,9711 VX,GRONINGEN,0014,GRONINGEN,0503120559,secondary
Groningen,"H. N. Werkmancollege, school voor Atheneum, havo,mavo en vbo",Nieuwe Sint Jansstraat,11,9711 VG,GRONINGEN,0014,GRONINGEN,0503210500,secondary
Groningen,Zernike College voor ATHENEUM HAVO MAVO VBO,Helper Brink,30,9722 EP,GRONINGEN,0014,GRONINGEN,0503210580,secondary
Groningen,dr Aletta Jacobs College voor Lyc Havo Mavo Vbo Lwoo,Laan van de Sport,4,9603 TG,HOOGEZAND,1952,MIDDEN-GRONINGEN,0598350250,secondary
Groningen,VO Eemsdelta  praktijkonderwijs,Pastorielaan,4-A,9901 CE,APPINGEDAM,1979,EEMSDELTA,0596693693,secondary
Groningen,"VO Eemsdelta voor vwo, havo en vmbo",Pastorielaan,4,9901 CE,APPINGEDAM,1979,EEMSDELTA,0596693693,secondary
Groningen,Hogeland College voor Ath Havo Mavo Vbo Lwoo,A.G. Bellstraat,2,9989 AT,WARFFUM,1966,HET HOGELAND,0595425005,secondary
Limburg,Praktijkonderwijs Roermond,Heinsbergerweg,192,6045 CL,ROERMOND,0957,ROERMOND,0475323437,secondary
Limburg,Valuascollege Lyc Ath Havo Mavo Vbo Lwoo,Hogeweg,24,5911 EB,VENLO,0983,VENLO,0773590400,secondary
Limburg,College Den Hulster Scholengemeenschap voor ATH HAVO MAVO VBO LWOO,Hagerhofweg,15,5912 PN,VENLO,0983,VENLO,0773590300,secondary
Limburg,Blariacumcollege Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo,Drie Decembersingel,40,5922 BD,VENLO,0983,VENLO,0773590200,secondary
Limburg,Atheneum van de Trevianum Scholengroep,Bradleystraat,25,6135 CV,SITTARD,1883,SITTARD-GELEEN,0464206900,secondary
Limburg,Gymnasium van de Trevianum Scholengroep,Bradleystraat,25,6135 CV,SITTARD,1883,SITTARD-GELEEN,0464206900,secondary
Limburg,HAVO van de Trevianum Scholengroep,Bradleystraat,25,6135 CV,SITTARD,1883,SITTARD-GELEEN,0464206900,secondary
Limburg,"Mundium College voor vwo, havo, mavo, vbo en lwoo",Heinsbergerweg,184,6045 CK,ROERMOND,0957,ROERMOND,0475345700,secondary
Limburg,Bisschop College Broekhin voor Lyceum Havo Mavo Vbo,Bob Boumanstraat,30,6042 EH,ROERMOND,0957,ROERMOND,0475346666,secondary
Limburg,Connect College voor vwo havo mavo vbo en lwoo,Populierlaan,1,6101 BA,ECHT,1711,ECHT-SUSTEREN,0475416111,secondary
Limburg,Rooms Katholieke Scholengemeenschap St Ursula voor Vwo Havo Vmbo Lwoo,Bergerweg,21,6085 AS,HORN,1640,LEUDAL,0475582121,secondary
Limburg,Sophianum Scholengemeenschap in het Heuvelland,Landsraderweg,3,6271 NT,GULPEN,1729,GULPEN-WITTEM,0434505310,secondary
Limburg,Grotiuscollege Stedelijke Scholengemeenschap voor Lyceum Havo Mavo,Akerstraat,117,6417 BM,HEERLEN,0917,HEERLEN,0455713952,secondary
Limburg,DaCapo College locatie Havikstraat voor Mavo Vbo Lwoo,Havikstraat,5,6135 ED,SITTARD,1883,SITTARD-GELEEN,0467820800,secondary
Limburg,Het College voor Lyc Havo Mavo Vbo lwoo,Parklaan,1-A,6006 NT,WEERT,0988,WEERT,0495657740,secondary
Limburg,Emmacollege voor Mavo Kbl en BBL,De Weggebekker,1,6413 NR,HEERLEN,0917,HEERLEN,0455224040,secondary
Limburg,DaCapo-College Einighauserweg,Einighauserweg,25,6163 AK,GELEEN,1883,SITTARD-GELEEN,0467820700,secondary
Limburg,Sint-Janscollege voor Vwo Havo,Amstenraderweg,122,6431 EN,HOENSBROEK,0917,HEERLEN,0455218666,secondary
Limburg,Scholengemeenschap Philips van Horne voor LYC HAVO MAVO VBO LWOO,Herenstraat,298,6004 XL,WEERT,0988,WEERT,0495431030,secondary
Limburg,Compass College voor Atheneum Havo en Mavo,Schoolstraat,16,6443 BT,BRUNSSUM,0899,BRUNSSUM,0455258616,secondary
Limburg,Graaf Huyn College voor LYC HAVO MAVO VBO LWOO,Jos Klijnenlaan,683,6164 AP,GELEEN,1883,SITTARD-GELEEN,0464236400,secondary
Limburg,Stella Maris College voor Lyc Havo Mavo Vbo Lwoo,Parallelweg,56,6231 CJ,MEERSSEN,0938,MEERSSEN,0433586100,secondary
Limburg,Scholengemeenschap Groenewald voor Vmbo Havo VWO,Kinskystraat,15,6171 LX,STEIN,0971,STEIN,0464332820,secondary
Limburg,Bouwens van der Boije College voor Lyceum Havo Mavo Lwoo Vbo,Min. Calsstraat,10,5981 VT,PANNINGEN,1894,PEEL EN MAAS,0773068888,secondary
Limburg,Raayland College RK SGM v Gymn Ath Havo Mavo Vmbo Pro,Leunseweg,6,5802 CH,VENRAY,0984,VENRAY,0478551155,secondary
Limburg,Dendroncollege RK SGM v Lyc Havo Mavo Vbo Lwoo,Gebr. van Doornelaan,124,5961 BE,HORST,1507,HORST AAN DE MAAS,0773970880,secondary
